education_years,age,experience_years,experience_sq,tenure_years,female,married,union_member,urban,south_region,nonwhite,hours_worked_weekly,firm_size_log,health_score,computer_skills_score,sibling_count,commute_minutes,household_size,coffee_cups_per_day,savings_rate_pct,hourly_wage,log_hourly_wage
14.0,29.0,9.4,88.36000000000001,7.6,0,1,0,1,0,0,40.0,5.465286419430212,38.6,20.3,1,37.4,2,1,8.8,19.04,2.9465
13.0,37.0,19.7,388.09,3.1,1,1,1,0,0,0,43.1,2.808855969643597,67.7,29.8,0,34.7,1,1,-1.3,19.95,2.993
12.0,31.0,15.1,228.01,10.0,0,0,1,1,1,0,42.1,4.05723891886526,62.2,86.1,2,37.6,3,3,11.5,42.53,3.7503
12.0,39.0,20.5,420.25,12.3,0,0,0,1,0,0,28.6,4.997781116160973,72.7,43.3,2,44.8,8,1,5.7,36.97,3.61
15.0,56.0,32.8,1075.84,10.2,1,0,0,0,1,1,49.4,4.943827779476097,71.3,59.6,1,7.6,3,1,10.6,11.84,2.4711
12.0,43.0,25.6,655.3600000000001,18.3,0,1,0,1,0,1,46.7,4.9876449175424185,60.4,31.8,1,29.9,1,0,10.3,28.23,3.3403
13.0,36.0,19.7,388.09,11.7,0,0,0,1,1,1,32.7,6.7114123715928,74.5,98.0,1,35.4,1,1,1.0,31.42,3.4476
13.0,26.0,8.0,64.0,3.7,1,0,0,1,0,1,46.1,5.937804247525217,72.2,52.1,1,37.3,1,2,10.1,16.35,2.7942
16.0,31.0,9.3,86.49000000000001,8.2,1,0,0,1,0,1,39.7,2.8879694146839485,57.2,21.6,2,21.7,1,2,6.5,29.01,3.3678
15.0,28.0,10.6,112.36,8.1,1,1,0,1,0,0,41.7,6.642877708257027,78.7,41.4,7,26.4,3,1,3.6,27.18,3.3026
14.0,46.0,24.4,595.3599999999999,11.0,0,1,0,0,0,0,48.3,3.616151214586331,71.9,56.3,5,37.3,2,3,11.3,27.71,3.3219
11.0,31.0,15.4,237.16000000000003,11.7,0,1,0,1,1,0,46.7,3.4492250937463167,67.4,68.7,1,35.9,1,1,7.0,23.49,3.1565
9.0,36.0,20.1,404.01000000000005,11.7,1,1,0,0,0,0,46.6,5.9766908184342,73.6,43.9,1,52.4,1,1,14.2,15.28,2.7267
16.0,37.0,15.1,228.01,4.9,0,1,0,0,1,0,52.5,4.110985180543711,60.1,62.4,1,3.1,1,0,10.5,43.98,3.7837
16.0,43.0,21.1,445.21000000000004,17.0,1,1,0,1,1,1,47.2,2.3079294390095098,60.3,55.6,2,28.2,3,0,2.1,36.4,3.5945
13.0,50.0,33.3,1108.8899999999999,10.7,0,0,0,1,1,0,37.6,5.3666468116767705,68.3,54.3,1,23.9,2,3,8.8,29.32,3.3782
15.0,36.0,13.6,184.95999999999998,12.0,1,1,0,1,0,1,33.7,5.139218384311718,58.6,42.8,1,31.4,1,4,3.4,20.71,3.0307
15.0,38.0,16.2,262.44,3.9,0,0,0,1,0,1,45.8,5.2571140435529236,87.2,57.3,3,28.4,4,2,10.0,27.36,3.3092
15.0,35.0,11.6,134.56,9.4,0,0,0,1,1,1,31.2,2.678244962933732,72.4,70.6,2,18.6,1,2,7.9,30.04,3.4027
16.0,49.0,27.7,767.29,13.5,1,1,0,0,0,0,39.0,5.6078814436692745,78.0,50.2,3,31.1,2,2,13.9,41.83,3.7337
12.0,30.0,11.3,127.69000000000001,8.2,1,1,0,1,0,0,38.9,3.721241434857794,90.5,44.2,4,9.5,2,4,6.8,19.87,2.9891
17.0,34.0,11.6,134.56,7.5,1,1,0,1,1,0,37.0,5.736158566042808,86.5,100.0,4,12.8,1,0,2.0,47.33,3.8572
10.0,25.0,7.4,54.760000000000005,2.8,0,0,1,1,0,1,48.7,2.890546537869612,94.1,62.9,0,13.0,2,1,5.6,15.93,2.7684
15.0,30.0,8.5,72.25,3.6,1,0,0,0,0,0,42.8,3.2644688143010008,59.7,62.3,3,30.3,2,3,4.0,28.26,3.3415
14.0,44.0,25.6,655.3600000000001,13.3,1,1,0,1,1,0,39.7,1.929430635341503,88.9,23.7,1,38.1,3,0,-3.3,54.34,3.9952
15.0,62.0,40.7,1656.4900000000002,13.5,0,1,0,1,1,0,46.1,3.5059647851853573,64.9,70.3,0,44.2,3,2,3.4,46.86,3.8472
18.0,36.0,12.9,166.41,8.8,0,1,0,1,1,1,38.7,5.95005646552367,67.3,21.1,2,8.9,1,3,14.1,27.44,3.3121
17.0,51.0,28.8,829.44,21.8,0,1,0,1,1,1,47.9,4.849702436548145,72.2,72.1,1,23.7,2,1,0.5,68.55,4.2276
10.0,38.0,21.5,462.25,9.9,1,1,0,1,0,0,52.7,3.7832063559211866,70.8,56.4,0,43.1,2,2,10.2,15.76,2.7572
8.0,25.0,8.7,75.68999999999998,2.5,0,1,0,1,1,0,40.3,6.354841592743635,69.6,41.5,4,27.7,2,1,4.4,14.61,2.6817
15.0,39.0,19.5,380.25,10.2,1,1,1,1,0,1,40.1,4.812000716445348,73.5,37.7,4,46.5,2,0,10.8,28.97,3.3663
10.0,34.0,18.3,334.89000000000004,13.3,0,1,0,1,0,0,47.6,5.557916735337148,87.6,53.4,1,48.0,2,0,8.6,27.05,3.2976
13.0,33.0,15.5,240.25,9.8,1,1,0,0,0,0,29.8,4.984147122195677,44.3,43.1,1,20.5,3,2,6.3,33.06,3.4983
15.0,56.0,32.0,1024.0,13.5,0,1,0,1,0,0,33.8,4.3998734232417265,52.9,18.9,1,21.1,2,2,-0.2,40.49,3.7009
8.0,19.0,2.5,6.25,1.1,1,1,0,1,0,0,35.1,4.716871097539853,54.7,69.7,5,28.7,2,1,1.9,18.68,2.9274
7.0,36.0,19.8,392.04,8.7,0,1,0,0,0,0,31.8,5.113991557750875,73.4,22.5,3,17.4,1,2,4.4,18.83,2.9354
14.0,43.0,21.7,470.89,14.8,1,1,1,1,1,0,41.0,6.037515663563841,71.2,47.1,1,27.1,1,2,17.3,27.46,3.3126
13.0,34.0,16.6,275.56000000000006,10.2,1,0,1,1,0,0,42.7,5.334832080449747,74.5,41.5,2,23.7,1,2,16.0,31.95,3.4643
12.0,39.0,21.8,475.24,5.5,1,1,0,0,1,0,40.8,5.707951362578036,92.1,78.5,1,52.7,1,1,0.5,15.95,2.7693
13.0,46.0,26.9,723.6099999999999,16.9,0,0,0,0,0,1,40.8,3.0559780785615307,70.3,22.3,0,27.7,2,1,8.2,33.83,3.5213
11.0,38.0,21.2,449.44,11.5,0,1,0,1,1,0,46.2,2.0351478678147585,53.3,68.4,1,19.2,4,2,0.3,50.58,3.9237
9.0,38.0,24.1,580.8100000000001,22.4,1,0,0,1,1,1,47.1,4.951882909755144,75.0,58.7,1,27.6,3,4,6.0,40.99,3.7133
13.0,45.0,25.5,650.25,11.6,0,1,1,1,0,0,48.1,4.73659329949985,91.2,0.0,0,30.8,2,1,15.5,29.63,3.3889
10.0,20.0,4.6,21.159999999999997,5.5,0,1,0,1,0,1,40.2,5.114007681626644,93.1,24.4,1,0.0,5,3,12.7,11.8,2.4677
8.0,46.0,32.2,1036.8400000000001,26.6,1,0,1,1,0,1,41.1,3.194208663898952,69.2,37.5,2,12.0,4,1,9.7,20.75,3.0325
14.0,58.0,34.7,1204.0900000000001,11.1,1,0,0,0,1,1,49.4,4.71758008850069,71.8,30.9,1,7.8,3,3,-1.1,25.94,3.2557
13.0,47.0,27.4,750.7599999999999,20.3,1,1,0,1,0,0,43.3,3.116805931217997,73.9,54.1,1,24.7,3,1,3.6,31.58,3.4526
14.0,48.0,30.0,900.0,13.1,0,1,0,1,0,0,48.5,4.640456572684029,77.0,60.4,2,34.0,2,0,2.4,45.91,3.8268
10.0,25.0,8.4,70.56,3.9,1,0,0,1,0,0,38.3,4.427981347056101,68.4,69.2,0,15.0,3,3,18.9,9.49,2.2501
11.0,36.0,18.8,353.44000000000005,17.5,0,0,0,0,0,1,40.7,4.293635390297215,64.5,36.8,3,5.0,5,1,7.4,25.61,3.2429
10.0,30.0,13.1,171.60999999999999,6.2,0,1,0,0,0,1,37.3,4.937784674981104,88.1,59.6,3,36.7,4,2,14.1,14.1,2.6462
11.0,32.0,14.3,204.49,5.2,1,1,1,0,1,0,40.9,3.8623883951955706,87.9,45.8,3,20.9,2,2,9.8,13.29,2.5873
14.0,48.0,29.7,882.0899999999999,9.4,1,0,0,0,0,1,43.4,4.496116493987596,70.3,59.4,2,26.3,4,2,7.2,35.64,3.5735
11.0,31.0,13.6,184.95999999999998,8.7,1,1,0,1,0,0,38.4,5.4524343972526355,63.2,48.9,1,34.5,2,1,4.8,16.96,2.8309
14.0,39.0,17.5,306.25,11.8,1,1,0,0,0,0,52.2,6.531360371187141,62.8,49.7,2,40.3,3,1,15.4,47.46,3.8599
14.0,25.0,0.3,0.09,1.0,1,0,1,0,1,0,32.5,5.065446793471888,56.6,44.0,1,20.2,7,1,7.3,9.77,2.2795
19.0,44.0,18.1,327.61000000000007,10.9,0,0,0,1,0,0,45.9,5.609956404683939,55.7,59.4,2,13.4,2,0,10.2,56.94,4.0419
9.0,36.0,18.0,324.0,8.7,1,1,0,1,0,0,34.8,5.299223900049931,66.8,52.2,0,10.7,2,0,8.4,21.35,3.061
15.0,35.0,11.3,127.69000000000001,10.6,1,1,0,0,0,1,42.7,6.738956538803178,61.6,32.4,2,14.2,2,1,4.1,38.58,3.6527
13.0,33.0,15.2,231.04,4.3,0,1,1,1,0,0,36.6,7.3077598810313695,73.3,12.1,2,29.1,4,3,11.4,68.82,4.2315
13.0,54.0,36.1,1303.21,22.1,1,0,0,1,0,0,41.4,3.6780274208291686,64.0,68.4,2,64.5,1,3,3.5,74.52,4.311
9.0,25.0,7.1,50.41,5.8,0,1,0,1,0,0,41.4,5.444245479336987,59.3,64.0,1,33.7,3,2,8.8,23.73,3.1666
12.0,30.0,13.3,176.89000000000001,4.0,0,1,0,1,0,0,36.4,4.925809692818783,65.5,48.6,0,19.1,3,2,3.0,32.81,3.4908
15.0,35.0,14.7,216.08999999999997,14.3,1,0,0,1,1,1,34.0,6.6290220688162265,40.8,71.5,0,24.9,3,1,-1.7,39.4,3.6739
13.0,49.0,28.8,829.44,16.7,0,1,0,1,0,1,36.9,1.2772652200864676,74.2,49.2,2,22.1,1,0,13.3,48.8,3.8878
13.0,56.0,38.1,1451.6100000000001,24.6,0,0,0,0,1,0,41.1,3.6688850962931623,67.2,47.9,1,7.3,2,2,12.4,29.49,3.3842
12.0,41.0,20.6,424.36000000000007,8.3,0,1,0,1,0,0,45.6,2.2213165321423545,86.0,42.4,1,26.9,4,3,8.5,16.34,2.7935
16.0,36.0,12.2,148.83999999999997,10.2,0,0,0,1,0,1,50.2,6.356824051605064,64.7,73.4,1,32.2,3,0,-0.4,25.79,3.2499
13.0,36.0,14.8,219.04000000000002,10.0,0,1,0,0,0,0,31.2,4.8968838218150506,68.2,83.2,2,29.5,2,1,1.9,19.43,2.9669
7.0,42.0,27.3,745.2900000000001,16.4,0,0,0,0,0,0,43.6,5.410426893394156,59.3,46.5,2,16.4,1,0,9.6,28.07,3.3345
11.0,30.0,14.3,204.49,12.8,0,1,0,1,0,0,38.3,5.073734951217765,94.3,38.8,4,27.0,4,3,0.7,34.56,3.5428
7.0,45.0,30.0,900.0,16.6,0,0,0,0,0,1,41.0,4.901668623604708,73.2,69.7,0,17.7,3,1,22.7,20.77,3.0334
6.0,43.0,29.3,858.49,8.2,0,0,0,1,0,0,42.8,5.073968841208867,84.2,66.6,0,22.6,5,5,2.7,16.92,2.8285
12.0,39.0,19.6,384.1600000000001,17.0,0,1,1,1,1,1,45.5,3.975276606716012,66.0,61.9,1,2.3,1,2,5.5,44.87,3.8039
17.0,48.0,25.3,640.09,16.2,0,1,0,0,0,0,43.3,1.8162892886454594,76.8,24.2,1,37.4,1,3,14.3,63.35,4.1487
13.0,45.0,25.5,650.25,15.3,0,1,0,0,1,1,40.8,4.961193520560303,58.9,55.8,0,23.1,4,2,12.6,36.53,3.598
10.0,48.0,33.3,1108.8899999999999,19.3,0,1,0,1,1,0,49.9,4.446988899596338,62.8,53.8,3,0.0,4,0,11.0,43.72,3.7779
10.0,28.0,10.9,118.81,2.5,1,1,0,1,1,0,42.6,3.7753133349302463,66.4,45.1,1,24.0,4,2,12.0,11.16,2.4123
16.0,51.0,27.1,734.4100000000001,7.1,1,0,0,1,0,0,40.9,3.721919254950106,59.5,58.6,1,36.4,4,2,13.0,27.01,3.296
13.0,36.0,16.2,262.44,4.9,1,1,0,1,0,0,47.5,6.263642771733101,78.4,47.6,2,68.5,4,3,8.8,36.15,3.5877
13.0,33.0,14.1,198.81,10.7,1,1,1,0,0,0,34.5,3.5425942770887047,79.7,57.6,1,15.0,2,0,6.0,21.02,3.0453
13.0,40.0,19.6,384.1600000000001,15.8,0,1,0,0,0,0,35.6,3.121965350666322,83.8,50.2,5,49.1,3,1,7.4,50.09,3.9139
13.0,37.0,18.4,338.55999999999995,11.9,0,0,0,1,1,0,49.3,5.40525675581991,59.3,45.3,1,14.0,3,1,9.5,67.48,4.2119
15.0,33.0,14.7,216.08999999999997,12.9,1,1,0,1,1,0,39.8,6.471598111588616,63.1,81.5,4,41.3,3,3,10.1,31.97,3.4647
15.0,28.0,6.1,37.209999999999994,2.6,1,1,0,1,0,1,30.8,2.806212089990566,69.4,49.7,1,37.5,2,1,13.6,25.17,3.2258
14.0,32.0,12.1,146.41,4.1,1,0,0,1,1,0,45.5,3.2089900097590065,77.5,61.7,1,24.6,4,2,11.1,23.09,3.1395
10.0,48.0,34.0,1156.0,19.7,0,0,1,1,0,0,47.8,3.1275642766815386,55.1,67.6,1,12.0,3,1,13.0,41.71,3.7307
14.0,56.0,35.0,1225.0,12.2,1,0,0,1,0,0,36.5,5.031477910977636,66.7,33.3,2,13.2,1,2,6.3,31.87,3.4618
11.0,42.0,23.7,561.6899999999999,11.2,1,1,1,1,0,0,33.5,5.265040516937141,81.8,47.2,1,42.4,4,1,4.9,40.71,3.7064
16.0,51.0,27.3,745.2900000000001,10.8,1,1,0,1,0,0,40.7,6.395826849364627,71.0,34.7,1,48.3,2,1,4.8,43.34,3.769
9.0,31.0,16.6,275.56000000000006,5.8,1,0,1,1,0,1,43.0,4.448564549998899,68.5,47.4,3,24.0,3,3,7.2,20.54,3.0224
13.0,38.0,19.8,392.04,13.9,1,1,0,1,0,0,37.5,4.19154084144546,56.6,29.2,1,24.6,8,1,1.1,16.75,2.8182
13.0,41.0,21.8,475.24,13.6,1,1,1,1,0,1,35.7,3.72263620317453,65.9,66.3,3,18.3,2,2,4.7,29.88,3.3972
9.0,26.0,11.0,121.0,10.1,0,1,0,1,1,1,43.9,6.018828154119406,77.9,50.5,3,28.8,1,0,10.2,17.61,2.8685
18.0,36.0,13.9,193.21,10.1,1,0,0,1,0,1,44.0,3.7271787629424713,81.6,28.2,1,20.6,5,3,5.5,28.39,3.3461
17.0,44.0,22.3,497.29,7.8,0,1,0,1,1,0,31.9,3.4187334583705202,50.2,59.0,1,42.3,2,4,2.3,29.55,3.3861
12.0,35.0,14.9,222.01000000000002,13.7,0,0,0,1,0,0,34.6,4.214506033694642,74.4,32.4,5,39.7,1,1,1.5,26.47,3.2759
15.0,32.0,11.0,121.0,6.9,0,1,0,0,0,0,39.1,4.481412613702901,65.4,24.5,1,34.1,4,0,3.3,43.06,3.7625
14.0,43.0,23.1,533.61,13.6,1,0,0,1,0,1,37.3,5.046548305081745,58.8,58.1,2,14.0,1,0,3.3,31.24,3.4418
6.0,30.0,19.0,361.0,15.8,0,1,0,1,0,0,42.1,3.6825146331423455,91.1,51.4,4,7.5,3,0,15.9,13.4,2.5951
14.0,48.0,27.6,761.7600000000001,16.1,1,1,0,1,1,0,43.8,6.836720561685958,77.4,37.3,0,20.1,4,1,15.3,23.13,3.1413
13.0,39.0,19.0,361.0,5.5,1,1,1,0,0,0,51.5,7.061794118872378,57.0,63.5,1,46.3,1,1,17.0,28.83,3.3615
13.0,37.0,17.3,299.29,7.1,0,1,0,1,0,0,43.0,3.024100205412557,57.7,58.8,1,38.1,2,1,6.3,35.01,3.5556
10.0,37.0,18.3,334.89000000000004,8.4,0,0,0,1,0,1,46.2,4.705680889869437,71.7,53.7,0,25.6,1,2,3.1,25.76,3.2489
12.0,37.0,18.9,357.2099999999999,12.0,0,0,0,0,0,1,32.1,3.1779257995259718,52.3,69.0,1,40.2,1,4,4.5,31.12,3.4377
13.0,34.0,14.1,198.81,8.8,1,0,1,1,0,0,37.0,4.144333266038313,67.2,56.0,2,35.7,6,1,1.5,24.55,3.2009
16.0,39.0,17.7,313.28999999999996,12.9,1,1,0,1,0,0,46.9,2.8786244638783627,75.3,73.2,3,15.3,1,0,8.4,42.57,3.7512
14.0,46.0,24.4,595.3599999999999,7.3,1,1,1,1,0,0,32.6,4.138552546794389,54.1,56.8,3,48.6,2,0,4.1,38.74,3.6569
13.0,44.0,24.3,590.49,6.0,0,0,0,1,0,0,48.5,4.8726941030924715,71.5,56.7,1,43.0,3,1,12.3,19.3,2.9603
17.0,53.0,28.5,812.25,17.3,1,1,0,1,1,0,44.0,4.7390651196292,74.5,0.0,4,11.3,3,3,3.3,67.09,4.206
11.0,23.0,4.4,19.360000000000003,0.3,0,1,1,0,0,0,41.7,2.7316168163410026,61.8,44.3,1,23.2,1,0,8.8,19.72,2.9816
12.0,35.0,18.0,324.0,10.1,0,0,0,0,0,0,40.2,1.8524640250169204,73.8,85.2,6,39.3,1,3,-5.0,17.16,2.8427
8.0,31.0,16.3,265.69,6.4,1,1,1,1,1,0,34.3,2.05687756519542,77.1,40.3,1,50.6,6,2,6.3,17.95,2.8875
17.0,44.0,21.6,466.56000000000006,9.8,0,0,0,0,0,0,34.8,6.1315475567205295,74.4,48.2,0,46.0,1,1,7.5,44.74,3.8008
16.0,38.0,14.3,204.49,11.8,0,1,0,0,0,0,37.9,4.274099027918794,61.6,42.6,0,14.3,3,1,8.1,26.5,3.2772
16.0,38.0,16.1,259.21000000000004,11.9,0,0,1,1,1,1,38.4,4.608246319889563,79.3,17.9,4,20.6,4,0,5.3,35.92,3.5813
15.0,47.0,23.4,547.56,7.8,1,1,0,1,0,0,47.9,6.44141401986829,65.6,61.4,2,45.1,2,0,8.0,45.71,3.8222
13.0,40.0,20.2,408.03999999999996,18.0,0,0,1,0,1,0,35.1,3.1833900163459115,71.8,84.8,0,17.9,3,1,8.2,31.98,3.4651
14.0,31.0,10.2,104.03999999999999,4.1,0,1,1,1,0,0,37.3,5.065250129076118,70.1,80.8,2,31.7,3,3,8.4,30.65,3.4227
12.0,49.0,31.8,1011.24,11.5,0,0,0,0,1,0,31.0,3.616829548782113,69.3,46.4,1,23.2,3,2,15.0,27.41,3.3109
12.0,46.0,28.2,795.24,14.4,1,1,0,1,1,0,41.8,4.762258464402391,46.0,34.5,5,35.8,3,3,6.4,24.34,3.1922
13.0,34.0,14.7,216.08999999999997,9.5,1,0,0,1,0,0,40.9,2.013805201535972,81.5,40.7,2,8.8,3,0,12.3,21.54,3.0697
17.0,50.0,28.2,795.24,18.5,1,0,0,1,0,0,47.1,3.976801033201955,74.9,59.8,2,9.6,2,3,15.0,54.1,3.9908
15.0,35.0,14.2,201.64,8.9,0,1,0,0,1,0,51.8,4.41519487264642,70.9,43.4,2,14.1,2,0,13.2,30.76,3.4262
13.0,48.0,29.7,882.0899999999999,24.7,1,1,0,0,0,0,43.9,4.655009200542761,76.5,64.8,2,55.3,3,1,10.9,28.5,3.3497
11.0,35.0,19.1,364.81000000000006,8.1,1,1,1,1,1,1,36.0,2.605212002336626,64.5,55.7,1,55.1,1,2,10.7,29.83,3.3956
11.0,31.0,13.8,190.44000000000003,3.3,0,0,0,0,1,0,42.2,4.181348836510302,67.6,28.3,1,53.0,6,1,14.5,17.4,2.8566
17.0,40.0,16.5,272.25,7.7,0,1,0,0,1,1,42.5,5.684964534188682,75.2,29.8,2,19.5,3,3,14.9,22.98,3.1347
14.0,34.0,14.4,207.36,10.4,0,0,0,1,0,0,40.5,4.38732190628053,44.3,65.8,0,14.6,2,1,5.5,36.14,3.5875
13.0,41.0,21.3,453.69000000000005,7.4,0,0,0,1,0,1,34.7,5.646223915896508,60.7,65.9,2,33.3,3,1,7.7,44.82,3.8026
12.0,39.0,21.5,462.25,7.0,0,1,0,0,0,0,42.8,5.387259075413717,62.4,50.8,1,23.3,4,0,15.8,27.88,3.3279
10.0,36.0,21.6,466.56000000000006,17.5,0,1,0,1,0,0,34.0,4.832741647839663,65.8,77.2,1,11.8,1,3,10.4,44.23,3.7895
13.0,35.0,17.2,295.84,14.1,0,0,1,1,0,1,40.4,4.019543067244463,63.1,49.5,1,35.1,2,0,2.4,47.71,3.8652
15.0,18.0,0.0,0.0,0.7,0,0,0,0,1,0,39.2,4.609580622997147,60.3,45.3,1,13.1,5,1,9.0,15.35,2.7313
12.0,39.0,19.0,361.0,11.0,0,1,0,0,0,1,26.2,3.269655840943249,72.1,49.9,3,43.6,3,1,12.1,33.67,3.5166
12.0,23.0,4.8,23.04,5.8,0,0,0,1,1,1,44.3,5.392226634569081,78.4,60.6,2,31.2,4,0,10.9,15.26,2.7253
12.0,40.0,21.7,470.89,14.9,1,0,0,0,0,0,53.0,4.939329610805458,74.6,9.2,3,22.7,2,4,8.7,28.73,3.3579
13.0,48.0,30.6,936.3600000000001,25.2,0,0,0,1,0,0,38.8,6.087439918994182,81.2,53.1,0,9.1,3,0,7.5,34.89,3.5521
9.0,37.0,21.4,457.9599999999999,10.3,0,0,0,1,1,0,37.4,7.502745655952582,75.3,53.3,1,27.0,4,2,6.8,25.43,3.2358
12.0,35.0,16.6,275.56000000000006,13.9,1,0,0,1,0,1,46.1,5.634828106223439,86.5,35.4,3,27.5,2,2,2.6,26.39,3.2729
11.0,36.0,20.0,400.0,12.4,1,1,0,0,0,0,33.4,5.262966999340239,87.8,35.2,1,36.5,2,1,10.8,31.85,3.4611
15.0,40.0,18.2,331.23999999999995,6.1,1,0,0,0,0,0,41.0,4.764019323008026,64.0,72.9,1,28.9,3,2,10.1,25.11,3.2231
11.0,33.0,15.7,246.48999999999998,7.0,0,0,0,1,1,0,42.2,5.640968275537153,59.9,42.1,2,27.1,3,1,4.7,23.21,3.1445
15.0,36.0,17.5,306.25,0.3,0,0,0,0,0,0,37.7,6.344294349256931,62.4,45.2,2,9.1,1,2,4.5,60.53,4.1032
17.0,36.0,15.2,231.04,7.4,1,1,0,1,0,0,40.5,4.136558318810242,65.3,67.3,1,19.1,1,3,4.7,31.39,3.4464
12.0,48.0,30.9,954.81,17.7,1,0,0,1,0,0,36.1,2.8264597699589946,77.8,28.3,1,28.0,1,3,6.6,34.46,3.5397
11.0,37.0,20.3,412.09000000000003,16.3,1,0,1,1,1,1,37.6,2.7001517522445617,75.4,95.2,2,33.7,3,0,17.1,27.87,3.3276
14.0,48.0,26.5,702.25,12.8,1,1,1,0,1,0,44.6,5.834568565997815,71.8,37.1,2,23.7,3,3,8.9,21.15,3.0517
13.0,37.0,18.8,353.44000000000005,12.6,1,1,0,1,0,1,35.9,5.130689803459051,61.6,39.0,1,7.1,3,2,10.9,25.23,3.2281
10.0,37.0,21.0,441.0,13.6,0,0,1,1,1,0,37.6,5.2233647505215135,64.5,24.4,3,12.0,3,2,8.5,40.57,3.7031
14.0,39.0,19.3,372.49,10.0,0,1,0,0,1,0,36.9,2.2768689227417442,67.0,39.4,1,20.7,1,3,8.9,44.15,3.7875
19.0,49.0,23.2,538.24,12.3,1,0,0,1,0,0,43.8,3.761454581382386,71.9,33.2,1,35.5,2,1,7.7,45.18,3.8106
12.0,45.0,26.9,723.6099999999999,13.4,0,1,0,1,0,1,38.7,2.440136274382588,34.3,42.1,0,23.0,2,2,-0.3,43.01,3.7614
12.0,40.0,21.7,470.89,15.1,0,0,0,1,0,0,36.0,2.9886240198227636,72.3,30.4,0,12.0,3,5,13.7,23.32,3.1493
10.0,31.0,15.4,237.16000000000003,9.0,1,0,0,0,0,0,42.7,3.752705657609442,75.1,7.1,4,25.6,3,2,11.5,16.01,2.7735
14.0,34.0,16.1,259.21000000000004,16.5,0,1,0,1,0,0,29.5,3.5982991612656523,60.9,71.7,2,25.0,1,1,11.2,43.48,3.7724
10.0,49.0,33.5,1122.25,9.2,1,1,1,0,1,1,30.1,6.615315551524395,85.9,64.0,2,46.6,3,2,10.9,21.37,3.0621
10.0,34.0,15.4,237.16000000000003,9.9,1,1,1,0,1,0,42.5,2.81997184988487,78.3,62.3,0,27.1,4,1,13.6,18.01,2.891
17.0,41.0,16.5,272.25,13.1,1,1,0,1,0,0,51.4,3.683072376271743,77.5,60.2,4,19.5,2,1,6.2,28.74,3.3583
10.0,48.0,29.6,876.1600000000001,7.7,0,1,1,0,1,0,38.1,3.5098889377839595,50.9,61.2,3,26.8,2,0,12.0,41.82,3.7333
16.0,51.0,27.7,767.29,17.8,0,0,1,1,0,0,42.8,4.604942983165539,78.6,37.6,3,34.0,1,0,21.2,61.7,4.1223
17.0,47.0,24.8,615.0400000000001,9.0,0,0,0,1,0,1,33.0,5.479804765273604,71.1,100.0,3,1.1,3,2,16.0,47.9,3.8691
14.0,37.0,17.5,306.25,10.0,0,0,1,0,0,0,41.6,3.4400899804368867,71.7,39.6,2,21.6,5,1,10.0,44.2,3.7888
15.0,60.0,38.0,1444.0,22.4,1,1,0,1,0,0,42.0,2.288512395349045,42.6,28.4,2,12.6,1,2,0.7,33.18,3.5019
18.0,47.0,23.3,542.89,15.1,0,1,0,0,0,1,44.1,3.9381417175643563,51.3,87.3,2,18.5,1,2,-4.2,62.55,4.1359
12.0,42.0,22.8,519.84,11.9,0,0,0,1,0,0,36.7,5.036964862179984,65.8,43.1,2,21.8,2,1,6.0,21.49,3.0676
11.0,36.0,16.8,282.24,9.8,1,0,0,1,0,1,51.8,3.0607566760966494,53.7,51.3,0,46.4,3,2,11.4,17.58,2.8669
9.0,24.0,6.8,46.239999999999995,0.7,1,0,0,1,1,0,35.4,5.79954158844765,84.6,32.1,1,37.4,1,4,6.4,15.71,2.754
13.0,28.0,7.6,57.76,0.0,1,0,0,0,0,1,49.5,3.151066189175314,56.2,45.6,2,31.3,2,1,10.4,7.69,2.0399
17.0,46.0,25.1,630.0100000000001,17.0,0,1,0,1,0,0,34.8,3.64817400830594,78.0,59.0,1,12.5,4,1,11.3,33.24,3.5038
16.0,45.0,20.9,436.80999999999995,18.1,0,0,0,1,0,1,45.4,3.9056521053980524,73.6,56.2,2,31.3,2,1,13.2,41.97,3.7371
10.0,34.0,19.8,392.04,4.1,1,1,0,1,0,0,48.5,7.051471244287008,100.0,28.2,2,35.0,2,1,15.2,27.16,3.3016
11.0,28.0,12.9,166.41,7.1,0,0,1,0,0,1,53.2,5.547108199885451,70.0,64.0,1,5.3,2,2,10.5,28.88,3.3632
12.0,26.0,7.7,59.290000000000006,6.1,1,0,0,1,1,0,40.2,4.977030469789661,86.7,36.2,2,3.6,4,0,6.7,20.58,3.0245
14.0,37.0,16.9,285.60999999999996,9.8,0,1,0,1,0,1,31.5,3.160119999286442,64.3,22.1,0,45.2,2,1,7.3,24.61,3.2031
12.0,26.0,7.0,49.0,2.5,1,1,0,1,0,0,45.7,3.020199339854684,56.1,66.7,0,41.9,4,2,4.6,14.45,2.6709
14.0,47.0,26.9,723.6099999999999,16.8,0,1,0,0,0,0,36.9,3.5745441899394055,73.6,56.3,2,28.2,1,1,22.9,38.46,3.6495
14.0,49.0,29.9,894.0099999999999,15.7,1,1,1,0,0,0,34.8,6.63559431130693,84.3,46.2,2,41.5,1,3,13.4,49.12,3.8943
12.0,61.0,42.9,1840.4099999999999,30.3,1,0,0,0,0,0,37.6,6.240632491967155,63.1,36.2,2,40.3,1,0,12.6,37.29,3.6187
