TxnNo,ProductCode,Description,Quantity,TxnDate,UnitAmount,CustomerID,Region
537349,SAV200,SAVINGS TRANSFER,1,08.11.2011 13:07,32.29,41076.0,Northeast
549278,WIR100,WIRE IN,1,21.06.2011 23:49,23.59,42572.0,Midwest
R548922,CCD100,CARD PURCHASE,-1,23.02.2011 16:49,81.54,42492.0,Northeast
539009,SAV100,SAVINGS DEPOSIT,1,11.05.2011 19:10,159.82,41164.0,West
542201,POS100,POS PURCHASE,2,06.02.2011 21:41,162.58,41352.0,Southwest
552898,FEE100,MONTHLY SERVICE FEE,1,14.05.2011 16:45,33.6,43570.0,Great Lakes
544249,ACH100,ACH PAYROLL,1,29.03.2011 22:25,67.11,41468.0,Northeast
552212,SAV100,SAVINGS DEPOSIT,1,10.09.2011 14:23,55.78,43195.0,Northeast
553095,DDA101,CHECKING ACH CREDIT,5,03.05.2011 16:45,1.2,,New York Metro
544142,SAV100,SAVINGS DEPOSIT,1,22.02.2011 21:30,78.73,41461.0,Northeast
537863,CCD200,CARD PAYMENT,1,30.11.2011 03:32,706.88,,Florida
554191,DDA101,CHECKING ACH CREDIT,1,08.05.2011 16:45,22.79,44423.0,Midwest
552627,CCD100,CARD PURCHASE,1,10.05.2011 16:45,17.45,,Carolinas
553227,CCD100,CARD PURCHASE,1,21.02.2011 16:45,11.11,43794.0,Midwest
539059,INT100,INTEREST CREDIT,1,25.03.2011 18:45,85.29,41167.0,California
553457,CCD100,CARD PURCHASE,1,24.01.2011 12:00,0.0,,New York Metro
545378,INT100,INTEREST CREDIT,1,09.12.2011 00:18,340.07,41532.0,Texas
542680,DDA100,CHECKING DEPOSIT,2,13.07.2011 05:24,27.3,41377.0,Southeast
541370,SAV100,SAVINGS DEPOSIT,1,04.05.2011 17:27,5794.54,41304.0,Southwest
553625,INT100,INTEREST CREDIT,2,28.01.2011 16:45,18.4,44061.0,New York Metro
541512,DDA100,CHECKING DEPOSIT,1,12.09.2011 16:34,214.91,41312.0,Mountain
541894,SAV200,SAVINGS TRANSFER,1,16.06.2011 02:53,67.58,41334.0,Northeast
537411,CCD100,CARD PURCHASE,1,27.02.2011 10:21,276.78,41078.0,Mountain
548470,WIR100,WIRE IN,1,21.08.2011 03:15,124.56,42394.0,Texas
550617,SAV200,SAVINGS TRANSFER,2,30.07.2011 16:04,16.89,42853.0,New York Metro
539541,DDA200,CHECKING DEBIT CARD,1,19.10.2011 08:13,308.4,41197.0,Northeast
538237,WIR200,WIRE OUT,1,09.12.2011 11:07,24.11,,Texas
550946,DDA100,CHECKING DEPOSIT,1,14.03.2011 16:04,94.68,42929.0,New York Metro
536149,ACH200,,1,31.07.2011 20:11,60.89,,Southwest
549078,WIR200,WIRE OUT,1,16.05.2011 15:42,54.78,,Southeast
550957,DDA200,CHECKING DEBIT CARD,1,21.07.2011 07:41,48.4,,Texas
543535,WIR100,WIRE IN,2,12.05.2011 13:06,147.71,,Texas
550223,DDA100,CHECKING DEPOSIT,2,17.05.2011 01:01,13.01,42765.0,Northeast
552293,CCD200,CARD PAYMENT,1,18.09.2011 00:54,41.46,43211.0,Midwest
536012,DDA100,CHECKING DEPOSIT,1,26.05.2011 07:58,208.66,41000.0,Texas
550745,ACH200,ACH BILL PAY,1,18.06.2011 09:30,20.76,42883.0,New York Metro
551654,POS100,POS PURCHASE,1,04.06.2011 04:02,36.77,43078.0,Carolinas
538888,ATM100,ATM WITHDRAWAL,1,12.02.2011 05:09,614.79,41157.0,New York Metro
542893,WIR100,WIRE IN,1,31.10.2011 03:43,117.89,,New York Metro
548230,SAV100,SAVINGS DEPOSIT,1,21.05.2011 20:10,61.72,42345.0,Texas
552203,DDA101,CHECKING ACH CREDIT,1,17.02.2011 16:18,26.98,43192.0,Southwest
550407,DDA101,CHECKING ACH CREDIT,1,18.04.2011 13:19,127.38,42808.0,New York Metro
553984,CCD200,CARD PAYMENT,1,03.06.2011 03:32,43.08,,New York Metro
536424,ATM100,ATM WITHDRAWAL,1,22.09.2011 10:46,216.47,41025.0,Southeast
544837,SAV200,SAVINGS TRANSFER,1,11.01.2011 04:35,285.05,41500.0,West
548815,SAV200,SAVINGS TRANSFER,1,26.02.2011 17:17,39.21,42468.0,Mountain
540699,INT100,INTEREST CREDIT,1,10.04.2011 15:00,228.48,41266.0,New York Metro
547692,ATM100,ATM WITHDRAWAL,1,15.11.2011 16:45,29.27,42177.0,New York Metro
540055,SAV200,SAVINGS TRANSFER,1,08.07.2011 22:04,376.28,41227.0,New York Metro
543696,SAV200,SAVINGS TRANSFER,1,19.06.2011 04:04,62.5,41436.0,Northeast
553344,POS100,POS PURCHASE,1,13.01.2011 09:12,25.96,43874.0,Texas
536085,DDA100,CHECKING DEPOSIT,1,25.11.2011 03:18,52.88,41004.0,California
545054,ACH200,ACH BILL PAY,1,27.11.2011 16:45,11.44,41511.0,Northeast
542174,SAV200,SAVINGS TRANSFER,1,09.11.2011 06:53,203.58,41350.0,Northeast
537101,FEE100,MONTHLY SERVICE FEE,1,26.03.2011 21:33,244.49,41062.0,Southeast
545922,WIR200,WIRE OUT,1,11.05.2011 13:18,158.23,41562.0,New York Metro
543481,SAV200,SAVINGS TRANSFER,2,19.08.2011 20:55,47.99,,Florida
536474,CCD200,CARD PAYMENT,1,06.09.2011 07:12,119.46,41028.0,New York Metro
545883,DDA100,CHECKING DEPOSIT,1,21.11.2011 02:27,91.14,,Southwest
541277,DDA101,CHECKING ACH CREDIT,1,14.09.2011 10:53,585.25,,Northeast
539200,SAV200,SAVINGS TRANSFER,1,29.11.2011 16:45,21.21,,Northeast
542735,WIR100,WIRE IN,1,11.02.2011 23:22,326.0,,New York Metro
537429,CCD200,CARD PAYMENT,1,15.03.2011 11:14,77.92,41079.0,New York Metro
554263,CCD100,CARD PURCHASE,2,26.12.2010 16:45,9.4,,Great Lakes
537163,CCD100,CARD PURCHASE,1,09.05.2011 03:17,244.89,,Northeast
538914,DDA101,CHECKING ACH CREDIT,3,10.11.2011 09:19,36.12,41159.0,Northeast
539324,SAV100,SAVINGS DEPOSIT,1,28.12.2010 05:52,116.37,,Texas
536220,DDA200,CHECKING DEBIT CARD,1,25.11.2011 10:39,102.8,41011.0,Great Lakes
550435,SAV200,SAVINGS TRANSFER,1,26.07.2011 20:49,226.1,42814.0,Florida
549925,SAV200,SAVINGS TRANSFER,1,28.04.2011 03:37,38.07,42705.0,Mountain
538753,CCD200,CARD PAYMENT,1,21.10.2011 12:42,419.79,41149.0,Midwest
553231,CCD200,CARD PAYMENT,1,15.01.2011 16:45,18.81,43796.0,California
547678,SAV200,SAVINGS TRANSFER,3,11.09.2011 17:15,19.96,42169.0,New York Metro
544921,CCD200,CARD PAYMENT,2,09.04.2011 03:03,98.2,41505.0,West
545524,SAV200,SAVINGS TRANSFER,1,11.09.2011 00:22,144.22,41540.0,Midwest
548726,WIR100,WIRE IN,3,25.04.2011 14:21,19.8,42447.0,Northeast
553027,WIR200,WIRE OUT,3,02.06.2011 16:45,12.61,43661.0,Florida
550109,CCD100,CARD PURCHASE,3,06.09.2011 06:10,31.0,,Northeast
536926,ACH100,ACH PAYROLL,1,05.09.2011 21:06,103.15,41052.0,Carolinas
543895,DDA100,CHECKING DEPOSIT,1,13.05.2011 06:58,47.51,41448.0,Southeast
537314,DDA200,CHECKING DEBIT CARD,2,18.02.2011 22:42,430.99,41074.0,Texas
539923,POS100,POS PURCHASE,1,27.11.2011 16:45,48.29,41220.0,Great Lakes
541771,CCD100,CARD PURCHASE,1,20.04.2011 19:19,56.83,41327.0,Southwest
538637,INT100,INTEREST CREDIT,1,22.10.2011 06:01,62.04,41143.0,West
548037,WIR100,WIRE IN,2,31.01.2011 06:01,31.44,42306.0,Texas
545428,ATM100,ATM WITHDRAWAL,1,15.07.2011 14:33,27.73,41535.0,California
544788,WIR100,WIRE IN,1,12.04.2011 10:26,59.74,,Mid-Atlantic
546975,ACH200,ACH BILL PAY,1,26.11.2011 16:45,13.64,,Mountain
549560,INT100,INTEREST CREDIT,1,30.07.2011 16:45,25.14,42628.0,New England
550519,CCD100,CARD PURCHASE,1,06.09.2011 16:45,26.65,,West
539230,WIR200,WIRE OUT,1,18.11.2011 16:45,241.36,41178.0,West
536553,DDA101,CHECKING ACH CREDIT,1,22.02.2011 05:31,276.52,41033.0,New York Metro
553090,CCD100,CARD PURCHASE,1,29.03.2011 16:45,10.83,43703.0,Texas
547397,ATM100,ATM WITHDRAWAL,1,15.11.2011 08:15,21.99,42062.0,Northeast
544699,DDA100,CHECKING DEPOSIT,1,05.06.2011 18:13,136.63,41493.0,Mid-Atlantic
547717,WIR200,WIRE OUT,3,19.11.2011 22:12,18.52,42189.0,Florida
548124,FEE100,MONTHLY SERVICE FEE,1,14.03.2011 20:30,85.6,42325.0,West
544255,WIR200,WIRE OUT,1,04.05.2011 00:53,23.97,41468.0,Northeast
551929,DDA101,CHECKING ACH CREDIT,2,02.06.2011 20:00,47.32,43139.0,Carolinas
551232,WIR100,WIRE IN,2,22.03.2011 01:12,25.68,42991.0,Midwest
538875,WIR200,WIRE OUT,1,07.05.2011 22:20,62.57,,California
540260,FEE100,MONTHLY SERVICE FEE,1,13.09.2011 12:35,95.41,41242.0,New York Metro
543408,INT100,INTEREST CREDIT,1,27.08.2011 00:07,17.63,41419.0,West
546122,CCD200,CARD PAYMENT,1,27.08.2011 23:27,75.55,41574.0,Northeast
554270,ACH200,ACH BILL PAY,1,02.04.2011 08:24,19.79,44475.0,California
543382,CCD200,CARD PAYMENT,1,01.04.2011 01:09,92.3,,West
547323,CCD100,CARD PURCHASE,1,12.10.2011 14:52,30.16,42031.0,New York Metro
539979,ACH100,ACH PAYROLL,1,07.08.2011 00:08,199.15,,Midwest
543749,DDA200,CHECKING DEBIT CARD,1,01.12.2011 02:19,36.8,41439.0,Northeast
546676,CCD200,CARD PAYMENT,1,22.10.2011 06:28,32.3,41767.0,California
549826,ATM100,ATM WITHDRAWAL,1,16.03.2011 19:07,43.59,,New York Metro
541158,ACH200,ACH BILL PAY,3,20.01.2011 09:31,63.69,41293.0,New York Metro
546434,ATM100,ATM WITHDRAWAL,1,29.11.2011 21:28,16.12,41674.0,West
538558,SAV200,SAVINGS TRANSFER,1,18.11.2011 21:45,146.87,41140.0,Florida
538806,INT100,INTEREST CREDIT,1,07.10.2011 23:18,198.55,41152.0,New York Metro
547746,FEE100,MONTHLY SERVICE FEE,1,29.09.2011 02:50,57.26,,Northeast
539959,CCD100,CARD PURCHASE,1,08.01.2011 11:38,68.24,41222.0,New York Metro
551577,POS100,POS PURCHASE,1,30.07.2011 18:55,85.8,43061.0,New York Metro
536485,DDA101,CHECKING ACH CREDIT,1,31.03.2011 05:43,186.11,,Northeast
538661,SAV100,SAVINGS DEPOSIT,1,23.12.2010 06:03,81.6,41145.0,Southeast
552107,CCD200,CARD PAYMENT,1,10.09.2011 11:40,54.72,43172.0,Northeast
544098,WIR100,WIRE IN,1,04.05.2011 16:45,249.56,41458.0,Midwest
545476,DDA200,CHECKING DEBIT CARD,2,26.08.2011 10:32,70.15,41537.0,Texas
549035,SAV200,SAVINGS TRANSFER,3,16.10.2011 16:45,13.76,42517.0,California
550348,WIR100,WIRE IN,1,26.02.2011 00:45,91.27,42796.0,New York Metro
536519,POS100,POS PURCHASE,1,04.01.2011 04:45,725.72,,Northeast
R549105,DDA100,CHECKING DEPOSIT,-1,08.10.2011 16:45,33.85,42533.0,Florida
546065,INT100,INTEREST CREDIT,3,09.11.2011 03:50,21.14,,New York Metro
536595,SAV100,SAVINGS DEPOSIT,1,08.01.2011 00:15,91.35,,California
537142,ACH100,ACH PAYROLL,1,12.11.2011 03:27,125.73,,West
543172,DDA100,CHECKING DEPOSIT,3,04.11.2011 10:23,90.6,,Great Lakes
549993,CCD200,CARD PAYMENT,1,06.05.2011 06:47,57.98,42719.0,Texas
547361,FEE100,MONTHLY SERVICE FEE,1,07.10.2011 13:39,52.08,42046.0,Mid-Atlantic
548317,SAV200,SAVINGS TRANSFER,1,29.08.2011 00:36,25.46,42362.0,Midwest
551500,DDA101,CHECKING ACH CREDIT,1,15.03.2011 13:50,75.3,43047.0,Great Lakes
536035,DDA200,CHECKING DEBIT CARD,1,31.08.2011 09:37,16.24,41001.0,New York Metro
545968,ACH100,ACH PAYROLL,1,16.07.2011 02:50,141.51,41566.0,Pacific NW
549674,DDA100,CHECKING DEPOSIT,1,10.08.2011 19:07,128.64,42650.0,Florida
553254,DDA101,CHECKING ACH CREDIT,1,04.01.2011 21:37,15.41,43813.0,New York Metro
545788,WIR100,WIRE IN,1,25.09.2011 02:10,144.42,41555.0,Northeast
545103,POS100,POS PURCHASE,1,01.04.2011 22:19,16.44,,Midwest
544547,ACH100,ACH PAYROLL,2,27.10.2011 11:38,48.94,41485.0,West
541688,POS100,POS PURCHASE,1,05.06.2011 00:44,92.26,41322.0,Northeast
552050,CCD100,CARD PURCHASE,1,16.09.2011 16:45,56.31,43162.0,Great Lakes
538827,SAV100,SAVINGS DEPOSIT,1,14.03.2011 07:21,441.33,41153.0,Texas
536830,ACH100,ACH PAYROLL,1,22.12.2010 12:31,38.86,41047.0,New York Metro
550757,CCD100,CARD PURCHASE,1,22.07.2011 03:14,35.4,42885.0,Northeast
536623,SAV200,SAVINGS TRANSFER,1,31.12.2010 08:37,21.37,41037.0,Northeast
544918,SAV100,SAVINGS DEPOSIT,1,09.10.2011 18:29,103.67,41505.0,West
537184,ACH100,ACH PAYROLL,1,10.03.2011 22:55,28.62,41066.0,New York Metro
554246,DDA200,CHECKING DEBIT CARD,1,18.02.2011 16:45,9.66,44458.0,Southeast
542939,DDA100,CHECKING DEPOSIT,1,15.03.2011 17:21,212.96,41390.0,Florida
542049,CCD100,CARD PURCHASE,1,05.09.2011 07:21,22.67,41343.0,New York Metro
545598,DDA101,CHECKING ACH CREDIT,1,19.07.2011 01:15,69.37,41544.0,Northeast
544532,WIR100,WIRE IN,1,28.03.2011 16:32,42.83,,Northeast
543881,INT100,INTEREST CREDIT,1,22.11.2011 08:08,31.93,41447.0,Midwest
544521,DDA100,CHECKING DEPOSIT,1,20.01.2011 06:07,63.87,41484.0,Northeast
541311,POS100,POS PURCHASE,1,12.06.2011 01:34,11.93,41301.0,Northeast
543351,SAV100,SAVINGS DEPOSIT,2,28.10.2011 01:47,13.37,41415.0,Northeast
536461,INT100,INTEREST CREDIT,3,17.10.2011 03:51,6.02,41027.0,Southeast
538432,POS100,POS PURCHASE,1,26.08.2011 00:11,78.06,41134.0,California
543816,DDA101,CHECKING ACH CREDIT,1,07.03.2011 09:02,339.22,41443.0,Florida
547673,DDA100,CHECKING DEPOSIT,1,12.11.2011 16:45,52.9,42167.0,Midwest
547671,POS100,POS PURCHASE,1,12.11.2011 16:45,23.72,,Northeast
546530,SAV200,SAVINGS TRANSFER,1,15.09.2011 23:54,48.43,41708.0,Northeast
542193,ACH100,ACH PAYROLL,1,28.02.2011 01:40,413.57,41352.0,Southwest
542563,DDA100,CHECKING DEPOSIT,1,24.07.2011 05:31,85.38,41371.0,Midwest
537151,DDA200,CHECKING DEBIT CARD,1,19.08.2011 03:24,59.29,41065.0,Northeast
553773,DDA100,CHECKING DEPOSIT,1,10.06.2011 20:58,10.27,44154.0,Mountain
538522,WIR100,WIRE IN,1,20.01.2011 01:36,48.13,,California
537375,WIR200,WIRE OUT,1,26.07.2011 16:16,79.46,41077.0,Northeast
551158,POS100,POS PURCHASE,1,03.08.2011 16:45,32.71,42975.0,Southeast
545517,DDA100,CHECKING DEPOSIT,1,30.07.2011 22:48,34.81,,Midwest
540150,INT100,INTEREST CREDIT,1,04.02.2011 12:19,1768.51,41232.0,California
536378,POS100,POS PURCHASE,1,18.11.2011 00:13,49.7,,Great Lakes
537169,SAV200,SAVINGS TRANSFER,1,01.03.2011 14:05,173.44,41065.0,Northeast
537109,DDA200,CHECKING DEBIT CARD,1,20.02.2011 11:12,111.74,41062.0,Southeast
554162,CCD100,CARD PURCHASE,1,24.01.2011 07:05,11.14,44405.0,Southwest
547006,WIR100,WIRE IN,1,17.11.2011 16:45,29.15,41900.0,Northeast
539526,DDA101,CHECKING ACH CREDIT,2,06.07.2011 22:28,225.53,,Carolinas
552475,INT100,INTEREST CREDIT,1,21.02.2011 16:45,29.96,43288.0,New York Metro
542013,WIR100,WIRE IN,1,28.10.2011 22:15,247.24,41341.0,Texas
544605,ATM100,ATM WITHDRAWAL,1,04.03.2011 05:09,126.65,41488.0,Florida
545128,DDA100,CHECKING DEPOSIT,1,04.09.2011 11:39,136.59,,New York Metro
541837,CCD200,CARD PAYMENT,1,04.05.2011 21:49,78.73,41331.0,Carolinas
549873,FEE100,MONTHLY SERVICE FEE,1,29.01.2011 07:15,147.35,42693.0,Great Lakes
542270,SAV200,SAVINGS TRANSFER,1,03.01.2011 07:46,135.66,41356.0,West
552534,DDA100,CHECKING DEPOSIT,2,30.07.2011 16:45,10.12,43330.0,Great Lakes
541535,DDA200,CHECKING DEBIT CARD,1,19.02.2011 20:42,134.68,41314.0,New England
546334,ATM100,ATM WITHDRAWAL,1,05.12.2011 16:45,21.88,41631.0,Northeast
542900,CCD200,CARD PAYMENT,1,15.02.2011 19:09,165.73,41388.0,New York Metro
541220,ACH100,ACH PAYROLL,1,08.05.2011 06:03,86.14,41297.0,Southeast
544424,CCD200,CARD PAYMENT,1,21.03.2011 21:30,69.65,41478.0,Northeast
547399,DDA100,CHECKING DEPOSIT,1,29.11.2011 16:45,55.5,,Northeast
538084,DDA200,CHECKING DEBIT CARD,1,16.02.2011 17:57,371.82,41114.0,Texas
553562,ACH100,ACH PAYROLL,1,12.03.2011 12:24,21.71,44016.0,Southwest
R552786,INT100,INTEREST CREDIT,-3,06.02.2011 18:59,12.99,43494.0,New York Metro
537517,DDA100,CHECKING DEPOSIT,1,07.01.2011 08:43,56.63,41084.0,West
548889,ACH100,ACH PAYROLL,1,23.10.2011 16:45,67.42,42483.0,New York Metro
542957,INT100,INTEREST CREDIT,1,03.08.2011 07:21,166.62,41392.0,New York Metro
543680,ACH100,ACH PAYROLL,1,22.08.2011 14:25,87.21,41436.0,Northeast
553809,ACH200,ACH BILL PAY,1,21.12.2010 16:45,20.07,,Great Lakes
544374,POS100,POS PURCHASE,2,01.08.2011 13:23,79.9,,Texas
546690,CCD200,CARD PAYMENT,1,22.11.2011 16:12,48.14,,Midwest
541756,ACH200,ACH BILL PAY,1,09.08.2011 15:40,72.4,,Southwest
540983,POS100,POS PURCHASE,1,19.07.2011 18:03,76.23,41282.0,California
544304,ATM100,ATM WITHDRAWAL,1,06.04.2011 03:11,150.36,41471.0,Midwest
536456,WIR100,WIRE IN,1,27.03.2011 13:42,24.97,,Southeast
539723,CCD200,CARD PAYMENT,1,28.10.2011 22:05,75.24,,Midwest
545915,DDA101,CHECKING ACH CREDIT,1,12.09.2011 06:15,225.18,,New York Metro
541333,WIR100,WIRE IN,1,26.07.2011 11:24,68.34,41302.0,Great Lakes
550328,INT100,INTEREST CREDIT,2,28.01.2011 10:58,20.03,42791.0,New York Metro
546407,WIR200,WIRE OUT,1,24.10.2011 16:19,15.8,41662.0,New York Metro
538870,WIR200,WIRE OUT,1,31.05.2011 08:23,35.98,,California
547320,POS100,POS PURCHASE,2,23.11.2011 16:45,10.58,42030.0,Florida
546350,INT100,INTEREST CREDIT,1,11.11.2011 16:45,47.18,41638.0,New York Metro
546557,CCD200,CARD PAYMENT,2,05.12.2011 16:45,11.51,41719.0,Texas
543007,CCD100,CARD PURCHASE,3,07.08.2011 09:19,50.19,41395.0,Southeast
550099,WIR200,WIRE OUT,1,03.06.2011 04:57,48.74,42741.0,New York Metro
541249,WIR200,WIRE OUT,1,27.12.2010 16:43,50.14,41298.0,West
545437,CCD200,CARD PAYMENT,1,21.06.2011 08:49,109.4,41536.0,Northeast
546336,CCD100,CARD PURCHASE,1,06.11.2011 16:45,54.51,41632.0,Texas
547807,ATM100,ATM WITHDRAWAL,1,11.11.2011 13:49,31.12,42223.0,New York Metro
536117,ACH200,ACH BILL PAY,2,21.01.2011 15:15,48.66,41005.0,California
537222,ATM100,ATM WITHDRAWAL,1,18.09.2011 01:14,86.09,41068.0,New York Metro
538905,CCD100,CARD PURCHASE,1,09.08.2011 04:08,2697.22,,Northeast
546597,ACH100,ACH PAYROLL,2,23.11.2011 16:45,22.28,41733.0,New York Metro
553656,DDA101,CHECKING ACH CREDIT,1,28.02.2011 16:45,22.21,44081.0,Midwest
547712,DDA100,CHECKING DEPOSIT,3,16.11.2011 23:41,12.23,,Southwest
551856,FEE100,MONTHLY SERVICE FEE,1,31.01.2011 19:13,11.45,43123.0,Great Lakes
540409,CCD100,CARD PURCHASE,1,01.04.2011 14:51,94.47,41250.0,Southeast
536885,SAV100,SAVINGS DEPOSIT,1,26.09.2011 11:09,45.28,41050.0,Northeast
540016,INT100,INTEREST CREDIT,1,08.05.2011 19:09,36.92,41225.0,West
546599,ACH200,ACH BILL PAY,1,02.12.2011 17:52,27.93,41735.0,Mid-Atlantic
542945,DDA100,CHECKING DEPOSIT,2,17.11.2011 16:45,17.05,,Florida
546460,WIR100,WIRE IN,1,26.09.2011 15:36,26.99,,New York Metro
543682,WIR200,WIRE OUT,1,18.03.2011 15:00,208.75,41436.0,Northeast
546089,INT100,INTEREST CREDIT,3,17.01.2011 12:10,455.43,41572.0,Southwest
547793,FEE100,MONTHLY SERVICE FEE,1,15.11.2011 16:45,17.03,42217.0,Southwest
544316,ATM100,ATM WITHDRAWAL,1,25.09.2011 22:49,65.36,,Southeast
538907,WIR200,WIRE OUT,1,19.01.2011 13:10,16909.54,41158.0,Northeast
541749,DDA200,CHECKING DEBIT CARD,1,20.01.2011 20:18,174.69,41326.0,Midwest
551694,CCD200,CARD PAYMENT,1,29.03.2011 19:47,29.48,43086.0,Northeast
547731,DDA200,CHECKING DEBIT CARD,1,19.11.2011 05:53,34.93,42194.0,New York Metro
543806,DDA100,CHECKING DEPOSIT,1,16.03.2011 09:21,79.5,41442.0,New York Metro
537161,WIR200,WIRE OUT,1,27.03.2011 18:41,136.02,41065.0,Northeast
546383,WIR200,WIRE OUT,1,05.11.2011 16:45,18.54,41652.0,California
537335,WIR200,WIRE OUT,1,14.04.2011 05:09,43.04,41075.0,Southeast
544768,POS100,POS PURCHASE,1,30.11.2011 10:49,264.44,41497.0,Mid-Atlantic
549393,FEE100,MONTHLY SERVICE FEE,1,24.04.2011 02:45,163.2,42595.0,Florida
536786,DDA200,CHECKING DEBIT CARD,1,06.10.2011 22:12,252.83,,New York Metro
553489,DDA100,CHECKING DEPOSIT,1,28.01.2011 16:45,16.65,,Midwest
547327,DDA200,CHECKING DEBIT CARD,1,12.11.2011 13:52,11.21,42033.0,Florida
549564,DDA200,CHECKING DEBIT CARD,1,21.08.2011 03:15,34.76,42629.0,New York Metro
547955,WIR200,WIRE OUT,1,16.11.2011 16:45,32.64,42281.0,New York Metro
553244,DDA200,CHECKING DEBIT CARD,1,15.07.2011 16:45,10.77,43806.0,Northeast
552007,INT100,INTEREST CREDIT,5,23.05.2011 23:19,13.21,43155.0,Mountain
548169,WIR200,WIRE OUT,1,24.07.2011 03:07,63.5,42332.0,Texas
536471,SAV200,SAVINGS TRANSFER,1,19.06.2011 00:13,122.56,41028.0,New York Metro
538244,ACH100,ACH PAYROLL,1,09.07.2011 16:52,532.83,41123.0,Northeast
545594,DDA200,CHECKING DEBIT CARD,1,24.11.2011 14:39,63.81,41543.0,Carolinas
541761,SAV100,SAVINGS DEPOSIT,1,30.03.2011 15:20,51.42,41327.0,Southwest
553296,FEE100,MONTHLY SERVICE FEE,1,10.07.2011 16:45,43.59,43844.0,West
538789,POS100,POS PURCHASE,1,04.09.2011 09:18,23.82,,Northeast
544816,DDA100,CHECKING DEPOSIT,1,21.05.2011 22:58,9.77,41499.0,California
553461,INT100,INTEREST CREDIT,1,30.06.2011 16:45,99.18,43949.0,California
538415,DDA100,CHECKING DEPOSIT,1,15.02.2011 18:17,26.35,,Northeast
552914,ACH100,ACH PAYROLL,1,12.05.2011 16:45,7.13,,West
545497,ACH200,ACH BILL PAY,3,28.07.2011 19:21,34.39,41538.0,Northeast
540980,ACH100,ACH PAYROLL,5,02.01.2011 19:12,8.29,,California
550887,DDA200,CHECKING DEBIT CARD,1,04.03.2011 15:55,385.71,42914.0,Mountain
540301,DDA101,CHECKING ACH CREDIT,1,10.09.2011 06:58,104.81,41244.0,New England
540371,DDA100,CHECKING DEPOSIT,1,02.10.2011 20:14,87.2,41248.0,New York Metro
549178,ACH200,ACH BILL PAY,1,10.03.2011 00:32,112.96,,California
536107,ACH100,ACH PAYROLL,1,26.03.2011 06:29,137.81,41005.0,California
548820,ACH200,ACH BILL PAY,3,02.09.2011 16:45,15.5,,Mountain
552085,ACH100,ACH PAYROLL,1,20.04.2011 06:32,68.75,,Pacific NW
546086,ACH100,ACH PAYROLL,1,29.07.2011 00:58,2396.62,41572.0,Southwest
549786,SAV200,SAVINGS TRANSFER,1,26.05.2011 08:33,34.62,42677.0,New York Metro
552405,DDA200,CHECKING DEBIT CARD,1,16.05.2011 16:45,8.76,43241.0,Northeast
545932,ATM100,ATM WITHDRAWAL,2,29.04.2011 18:54,34.76,41563.0,Florida
538127,DDA200,,1,22.12.2010 16:41,99.29,41117.0,New York Metro
542357,POS100,POS PURCHASE,1,05.04.2011 06:42,182.39,41360.0,Northeast
538830,ATM100,ATM WITHDRAWAL,1,25.09.2011 11:07,22.73,41153.0,Texas
543821,CCD200,CARD PAYMENT,1,15.01.2011 21:20,42.91,41443.0,Florida
545471,INT100,INTEREST CREDIT,1,25.02.2011 19:27,58.39,41537.0,Texas
551521,FEE100,MONTHLY SERVICE FEE,1,27.08.2011 04:28,45.02,43052.0,Carolinas
551071,WIR100,WIRE IN,1,27.05.2011 17:01,105.61,42956.0,New York Metro
543650,FEE100,MONTHLY SERVICE FEE,1,05.12.2011 16:45,73.11,41434.0,California
553876,WIR100,WIRE IN,1,22.03.2011 06:50,15.67,,Northeast
552517,WIR200,WIRE OUT,1,08.01.2011 18:24,16.96,43319.0,Pacific NW
536108,ACH100,ACH PAYROLL,1,28.08.2011 21:04,88.99,,California
536870,ATM100,ATM WITHDRAWAL,3,09.01.2011 13:02,20.26,41050.0,Northeast
552818,DDA101,CHECKING ACH CREDIT,1,24.04.2011 17:04,15.73,43516.0,New York Metro
545543,DDA100,CHECKING DEPOSIT,1,19.11.2011 03:00,94.96,41541.0,West
548601,INT100,INTEREST CREDIT,1,08.03.2011 22:01,58.78,42422.0,Pacific NW
552572,SAV100,SAVINGS DEPOSIT,1,24.01.2011 16:13,38.92,43355.0,Southwest
538443,INT100,INTEREST CREDIT,1,07.07.2011 13:10,49.81,41134.0,California
543193,CCD200,CARD PAYMENT,2,04.11.2011 15:27,45.28,41406.0,Great Lakes
537111,SAV200,SAVINGS TRANSFER,1,22.11.2011 16:45,231.76,41062.0,Southeast
543569,ACH200,ACH BILL PAY,1,21.12.2010 08:04,55.07,41429.0,New York Metro
543064,DDA200,CHECKING DEBIT CARD,1,10.06.2011 07:45,31.54,41398.0,California
541999,SAV100,SAVINGS DEPOSIT,1,13.06.2011 13:16,151.23,41340.0,Northeast
548780,DDA200,CHECKING DEBIT CARD,1,10.07.2011 22:03,54.24,,New York Metro
540989,FEE100,MONTHLY SERVICE FEE,1,25.05.2011 13:28,169.5,,California
541146,POS100,POS PURCHASE,1,30.09.2011 03:11,195.87,41292.0,New York Metro
549586,DDA100,CHECKING DEPOSIT,1,07.02.2011 06:37,58.58,42634.0,California
546308,WIR200,WIRE OUT,1,29.09.2011 10:52,44.59,41621.0,Great Lakes
547734,CCD200,CARD PAYMENT,2,23.10.2011 06:02,7.6,42195.0,New York Metro
