CollectionId,CollectionDate,Region,WasteType,CollectionMethod,VehicleType,FuelType,RouteDistanceKm,RouteDurationMin,FuelUsedLiters,HouseholdsServed,BinsCollected,NumberOfBinsPerHousehold,PopulationDensity,AverageHouseholdIncomeUSD,EstimatedWeightKg,WeightCollectedKg,ContaminationRatePct,DiversionRatePct,MissedCollections,CostUSD,CO2EmissionsKg
EF1FDCAB-1723-435A-A555-0189366A5828,2022-11-25,South,Household,Commercial,VacuumTruck,Diesel,220.0,492.4,106.81,83,84,2,2121.9,43963.0,1119.9,1089.9,0.0,7.78,0,725.14,286.25
1E504B3D-FD1A-421E-8005-70884BB35438,2023-09-19,North,Recyclable,Curbside,RecyclingTruck,Diesel,218.37,498.0,81.8,61,53,1,2498.7,32620.0,567.4,592.3,22.71,59.7,1,696.43,219.22
39F4757E-35F1-471D-890D-0B3BBF631D3E,2022-09-24,South,Construction,Commercial,FlatbedContainer,Electric,220.0,387.8,0.0,67,57,2,1594.5,34120.0,3668.7,3674.0,12.56,18.39,0,527.25,0.0
D38614A5-A34E-450E-AC13-A7D674ACFEA1,2023-11-26,Central,Construction,Commercial,FlatbedContainer,Electric,193.31,577.6,0.0,241,240,4,5974.7,58976.0,12550.4,14446.1,0.0,44.24,2,679.41,0.0
282453D9-2779-4A7F-8DF0-4D119AF2EC79,2024-02-24,Central,Organic,Curbside,Compactor,Diesel,220.0,438.3,102.37,287,259,3,7800.2,51707.0,2173.2,1980.7,20.15,66.48,2,708.8,274.36
60CA96A6-599C-4C40-9288-C8E60ACAD67D,2021-07-18,North,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,568.5,116.9,51,45,1,976.0,75707.0,323.8,290.3,27.69,53.99,3,810.39,313.29
AB44880C-6191-4D50-A259-3990F63CA60A,2021-10-29,Central,Household,Curbside,Compactor,CNG,220.0,553.7,94.09,250,254,2,4629.3,65560.0,3811.8,3793.3,1.04,14.94,1,736.03,178.77
671449B0-F120-489E-9116-032FC99882C5,2021-06-10,West,Organic,Curbside,Compactor,CNG,220.0,447.6,81.02,67,57,3,1122.4,44857.0,771.9,747.1,16.3,70.79,1,608.56,153.95
ABAA9564-8A44-481B-A477-D9CB4EB906DA,2021-03-26,South,Household,DropOff,VacuumTruck,Diesel,220.0,511.0,86.41,84,76,1,2139.9,40119.0,1398.7,1412.8,7.6,6.09,1,754.56,231.58
D4EEEA93-045E-4AA1-9AF0-638BCD672F3A,2023-05-23,West,Recyclable,Curbside,Compactor,CNG,220.0,509.4,91.81,43,37,1,1554.5,29124.0,371.0,369.3,30.12,53.38,2,684.88,174.45
2AFDED82-385C-4D48-864A-BEAAB560832E,2024-12-30,South,Household,Commercial,Compactor,Diesel,220.0,508.7,83.57,118,104,2,3103.0,31028.0,1639.1,1759.2,4.33,10.77,1,684.02,223.97
BE8AAE77-8B3D-4A86-84D0-07209F707098,2023-02-09,South,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,409.8,116.83,72,63,1,1244.2,67622.0,342.2,352.4,23.96,63.16,0,615.83,313.1
2CC5999A-846B-4870-B5F7-AEC947C6D41B,2024-10-14,North,Organic,Curbside,Compactor,CNG,220.0,450.5,87.75,79,82,1,1176.2,74698.0,634.1,633.4,11.05,55.8,1,649.12,166.72
10F033F2-84FB-42AE-96CB-98110AF5F4B1,2024-09-25,South,Construction,Commercial,FlatbedContainer,Diesel,220.0,596.1,99.2,54,49,2,1952.0,55048.0,2977.1,2977.4,4.93,43.28,2,830.01,265.84
7B994264-3480-4F5C-AC16-815CD95CA45C,2021-04-27,South,Household,DropOff,Compactor,Diesel,220.0,457.2,119.75,104,105,3,2108.5,50198.0,1113.2,1030.6,0.26,24.32,1,722.06,320.92
FF4A5A75-834A-45F7-8415-98566C103E4C,2021-11-27,West,Household,Curbside,VacuumTruck,Electric,219.9,513.2,0.0,63,65,1,2478.7,49551.0,807.7,866.4,7.91,6.47,1,643.09,0.0
6FBCD25C-0E70-4EBD-9194-6314B922E29B,2023-06-17,Central,Organic,Curbside,Compactor,Diesel,220.0,616.0,116.3,222,213,1,5969.0,132824.0,2322.8,2327.8,11.75,81.27,1,854.39,311.69
799E362B-ED1B-4469-AC3B-8B92FB313054,2022-07-08,North,Household,Curbside,Compactor,Diesel,220.0,542.3,77.31,87,89,4,2713.5,69253.0,1351.1,1302.4,1.72,32.0,2,721.52,207.19
1390195A-BF9A-4480-A2DB-640209EA3221,2021-08-19,Central,Household,Curbside,Compactor,Electric,220.0,604.9,0.0,272,284,2,6060.5,60512.0,4276.3,4385.3,2.01,24.19,0,690.04,0.0
CA06FCD6-D146-43CD-B93E-BFCAAD591734,2021-10-30,North,Organic,Curbside,Compactor,Electric,220.0,471.5,0.0,122,108,4,1875.2,60932.0,1000.5,1032.5,22.52,60.81,0,551.19,0.0
EBFCAF04-F402-45E8-B962-646866949C9E,2024-04-17,North,Household,DropOff,Compactor,Diesel,220.0,554.8,73.01,112,106,3,2901.7,70419.0,1319.8,1362.6,1.84,23.45,1,740.3,195.68
967E35EE-CAD2-400E-98FF-BE290CC86574,2023-09-17,North,Household,Curbside,Compactor,CNG,220.0,587.4,86.3,71,62,3,1667.2,42459.0,1089.4,1060.1,5.53,18.76,1,744.98,163.96
B7024472-3406-4FF3-8D3F-1D6BE8ADE687,2022-11-23,West,Household,Curbside,Compactor,CNG,220.0,548.4,69.56,71,73,1,1794.4,42577.0,985.9,1045.9,8.65,7.58,1,691.54,132.16
AE96D7C0-28BB-4C67-8D42-4B2172136B59,2022-06-07,Central,Hazardous,DropOff,VacuumTruck,Diesel,220.0,636.3,118.63,351,316,4,9162.5,96968.0,1209.8,1143.3,0.0,32.1,1,867.26,317.93
0B28308C-4947-42D8-BBD9-052A07A1B70C,2022-12-10,West,Recyclable,DropOff,RecyclingTruck,CNG,220.0,456.9,63.89,55,56,2,1447.4,49564.0,306.2,291.6,22.78,66.9,1,612.58,121.39
C1A3C3DF-C7D5-42D3-BFC0-9B1F755C4028,2021-09-14,South,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,554.0,97.84,49,47,3,1283.0,45392.0,308.6,349.8,16.92,73.19,1,757.6,262.22
2EACA2B8-913B-4789-9F64-1AFED0D326BE,2021-01-14,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,481.2,98.54,71,73,3,1161.4,29667.0,580.4,589.9,21.41,73.71,1,719.94,264.08
8C25755A-59C6-45FE-AB93-DDD217C3A5B5,2022-04-17,South,Organic,Curbside,Compactor,Diesel,220.0,407.8,99.29,58,50,3,1393.6,49105.0,517.0,479.8,14.63,75.13,0,605.89,266.09
CDCEB3C0-9F30-4CD5-90AE-1B0E59D72ECF,2023-06-04,South,Household,Curbside,Compactor,Diesel,220.0,453.1,82.72,93,92,3,2194.3,69902.0,1333.1,1421.2,0.0,25.2,2,680.57,221.68
C0AA6AF4-70AF-40D9-B5CE-DFC6A96AFED6,2021-01-11,South,Recyclable,DropOff,Compactor,Diesel,220.0,409.3,118.3,58,55,1,1237.4,41591.0,363.3,365.1,22.77,70.6,1,650.58,317.04
1878F349-709B-445D-B243-7252A66CE615,2021-09-16,West,Household,DropOff,Compactor,CNG,220.0,562.8,88.53,58,55,1,1021.0,45658.0,647.7,675.1,7.43,16.03,2,739.23,168.2
56C16A0E-7961-4EB4-8B91-3DB761680891,2022-11-29,West,Organic,Curbside,Compactor,Diesel,220.0,418.0,91.06,40,39,2,1106.4,53021.0,396.5,365.6,18.3,78.18,2,659.64,244.05
787C6611-5C71-4A0F-A4BD-14D9C0E6F501,2022-03-24,West,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,522.5,83.67,52,48,2,1518.6,63254.0,380.7,368.5,31.16,71.2,0,707.98,224.23
10745B85-21F2-4F98-BC57-2B09333D6445,2022-03-26,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,420.7,72.79,106,95,3,1765.9,47429.0,1030.3,1017.7,26.97,70.72,3,604.68,138.31
07AA168C-F522-45E0-B8D0-82D02D1876E2,2024-10-03,Central,Hazardous,Commercial,VacuumTruck,Electric,170.51,481.6,0.0,380,357,3,5798.7,103929.0,1510.2,1481.6,0.0,19.06,0,569.34,0.0
2E4FFB65-A406-4102-B846-8F4C0BC9B50C,2022-06-02,North,Household,Curbside,Compactor,CNG,220.0,500.7,84.42,66,61,2,2292.8,68744.0,878.9,795.1,3.82,13.13,0,627.62,160.39
6DC7A881-7FB8-42E0-8B44-B2173E03530D,2024-06-24,Central,Household,Curbside,Compactor,Diesel,212.31,487.3,115.21,293,274,3,7679.8,82067.0,5042.2,4858.4,0.0,31.08,0,702.15,308.76
B750A69F-44FC-490D-B762-8560795E80E5,2024-11-11,West,Household,Curbside,Compactor,Diesel,220.0,560.5,71.43,72,72,1,1295.7,127147.0,985.9,981.6,0.71,24.16,1,738.78,191.42
8C5BB9FE-756E-46F6-98DC-668B531A0D49,2022-11-13,Central,Household,Curbside,Compactor,CNG,220.0,539.3,101.74,257,240,1,4936.1,68653.0,3819.7,3985.2,3.62,1.29,1,732.62,193.3
A7CE399D-D3F0-4D10-8C47-6508135591F3,2023-10-13,Central,Recyclable,Curbside,RecyclingTruck,Diesel,140.84,330.4,60.84,124,113,1,6165.1,79156.0,1150.7,1222.4,18.93,66.83,0,483.69,163.04
C47E8582-B793-4F50-8328-77C5EED814B5,2022-10-18,Central,Household,Curbside,VacuumTruck,Diesel,220.0,431.6,82.35,101,96,1,5454.5,38572.0,1490.6,1387.4,3.1,18.11,2,715.85,220.71
EF695B8E-8FA7-4498-AE6A-4CEEC0581520,2022-07-17,North,Construction,Commercial,Compactor,Diesel,220.0,401.3,98.16,98,90,2,2993.7,59994.0,3659.8,3671.1,13.69,43.6,3,609.32,263.06
E4D1598A-853F-47AA-9829-CFD200854477,2021-09-28,Central,Hazardous,Commercial,FlatbedContainer,Diesel,220.0,579.9,96.68,209,185,3,5750.8,93517.0,757.1,749.5,0.0,22.19,3,835.4,259.11
23A0606C-B8D1-49BE-968E-CE5C5BA570E8,2024-04-20,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,593.1,102.21,115,105,2,2599.5,32128.0,670.5,679.0,28.46,63.64,2,796.17,194.19
C38AFB43-30C0-4399-A1EB-F87260BB597F,2022-12-24,West,Household,Curbside,Compactor,Diesel,220.0,587.7,96.27,42,43,2,1377.6,53290.0,588.9,577.3,0.0,22.89,2,783.22,258.01
2F13A5A7-BE14-4D76-8140-5E1B8C6089B8,2021-07-10,East,Household,Curbside,Compactor,Diesel,220.0,487.6,82.86,113,106,4,2746.9,44322.0,1624.9,1572.0,0.56,26.1,1,650.96,222.08
709CC2DC-1EDA-4A6B-8DB6-45C21E012B62,2021-07-17,North,Hazardous,Commercial,FlatbedContainer,CNG,220.0,613.2,91.71,80,83,2,1651.6,51657.0,327.4,326.2,6.96,0.0,1,788.01,174.25
1FD99FD9-0161-4887-ABC1-DAC1FF6F1726,2022-04-11,West,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,539.6,118.11,97,98,1,1473.5,68369.0,876.6,891.6,25.81,70.22,0,762.35,316.52
F05C8903-904E-4698-AB72-81561E72C5D4,2021-06-14,East,Household,Curbside,Compactor,Diesel,191.83,537.2,71.53,216,218,2,3425.0,45966.0,2946.0,3023.8,6.61,14.34,1,672.29,191.69
8B754A2D-3F6A-42E3-B2AC-C56BC7781F94,2021-12-22,Central,Recyclable,Curbside,RecyclingTruck,Electric,220.0,475.1,0.0,112,104,1,3445.9,62821.0,960.5,959.2,20.47,67.67,1,549.47,0.0
93BF1EFD-F340-46B9-B633-3C8BA29794F8,2023-11-14,South,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,436.0,119.22,46,46,2,1306.9,105632.0,262.2,239.7,11.68,88.71,3,692.98,319.51
2991AF5F-5D1E-4756-9A6D-920066B1AB90,2024-08-01,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,464.5,114.81,38,36,1,1839.2,55229.0,203.3,194.1,20.57,64.84,1,693.35,307.7
D320226B-7C07-44E6-BEC9-AA7EFC4B91F8,2022-04-07,East,Household,Curbside,Compactor,Electric,220.0,484.8,0.0,63,62,2,2599.2,51871.0,770.2,761.3,0.8,20.51,1,603.7,0.0
80D811D1-1729-4297-8442-6585B42C11B6,2022-08-25,South,Hazardous,DropOff,VacuumTruck,Diesel,220.0,437.8,75.26,92,87,1,2294.5,40888.0,341.8,364.4,6.45,7.28,1,668.41,201.7
A2180950-B3B7-406B-9E13-6B56243694CB,2022-04-02,Central,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,485.2,83.55,208,195,2,5203.7,47340.0,1411.9,1524.8,27.09,72.71,0,661.34,223.92
CE40E05C-8DD5-4E01-AEBD-22642BE3D990,2024-10-02,Central,Household,Commercial,Compactor,CNG,171.87,410.6,67.9,226,217,2,6693.3,51709.0,3346.9,3240.1,6.06,10.29,1,540.23,129.01
EA9DC0D3-2C3E-4829-A808-1F73B61D6DE6,2022-06-29,East,Household,Curbside,Compactor,CNG,220.0,465.9,97.1,112,106,2,2362.0,51372.0,1723.9,1478.4,4.22,21.55,0,638.25,184.49
95A996D2-8E02-4E9F-BC37-82F564E29FB8,2021-11-27,Central,Organic,Commercial,Compactor,CNG,195.74,510.8,90.61,394,360,2,8751.4,89837.0,2501.1,2497.5,19.13,78.97,1,689.49,172.15
76D42938-CAAC-42B5-8E83-6891FBD4E880,2024-06-30,South,Household,Curbside,Compactor,CNG,220.0,470.5,76.09,64,58,1,1306.9,33171.0,1044.1,1118.5,9.64,9.94,1,622.08,144.57
40611C5F-2CBC-4283-B56C-AF5798BB2262,2023-02-15,East,Household,Curbside,Compactor,Diesel,220.0,422.7,81.62,57,57,2,3366.9,62310.0,668.5,656.2,9.17,24.71,3,677.15,218.73
913FD263-3B9D-4F8C-AAF5-769C8B9BFE06,2024-03-31,West,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,494.8,71.52,81,73,3,1964.0,45964.0,529.0,542.9,18.72,80.46,1,681.44,191.66
0301B32B-36AC-454F-8CF7-F95F126D4ED8,2022-02-26,East,Household,DropOff,Compactor,CNG,220.0,616.5,100.59,131,118,1,3435.4,66536.0,1777.8,1966.4,2.18,20.43,0,745.69,191.12
CF1D77ED-D686-4F77-8ACA-BFDF0B388AA3,2021-03-20,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,480.9,112.53,209,180,3,5957.7,83775.0,1286.0,1404.2,19.16,72.06,1,741.66,301.59
D42B99A2-864D-41CF-9664-A5683E1858F5,2021-12-23,North,Household,Curbside,Compactor,CNG,220.0,530.7,88.24,125,116,2,2378.2,65438.0,1678.1,962.8,4.94,30.77,2,689.75,167.65
5E2BDDFA-413E-493E-A0DC-493107F038F4,2022-12-16,Central,Recyclable,DropOff,RecyclingTruck,CNG,220.0,508.8,93.16,268,278,2,4784.0,74327.0,1569.9,1008.6,22.59,77.42,1,673.44,177.0
79EE11F0-A3B0-46D0-A9C2-A5DBD52CA098,2022-03-06,North,Household,Commercial,VacuumTruck,Diesel,220.0,612.2,76.97,184,184,2,2260.9,167776.0,2539.2,2528.0,0.0,26.47,1,823.24,206.29
E0355CE5-7FFB-4D82-867F-31D4630F318B,2023-02-03,South,Recyclable,DropOff,RecyclingTruck,Electric,220.0,524.7,0.0,137,143,1,2434.0,47253.0,1210.7,877.3,15.24,73.35,1,648.16,0.0
87563BEA-72F7-4685-9943-4B667493F325,2024-10-02,South,Construction,Commercial,FlatbedContainer,CNG,220.0,581.7,75.05,102,89,1,2160.4,44534.0,4793.8,4914.6,18.72,19.45,0,723.32,142.6
73834E41-F12E-453E-A1A6-73731E9385CB,2023-12-30,North,Household,Curbside,Compactor,Electric,220.0,494.9,0.0,63,64,1,2344.0,63377.0,978.7,998.4,3.43,15.32,0,589.39,0.0
3FC7F997-7A2C-4260-8B7B-4E2CE23510E6,2024-02-07,North,Organic,Curbside,Compactor,Diesel,220.0,434.8,110.69,132,126,1,2808.3,36012.0,1072.8,905.3,24.07,58.42,1,652.56,296.65
711B613F-6940-4B69-B097-03EE5C1451B8,2021-11-21,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,541.3,71.49,73,70,2,1893.7,72037.0,4089.7,4194.8,10.63,32.52,1,723.34,191.59
CF62B2BF-F44C-4FE3-B4CA-3F5996A504DD,2024-04-18,Central,Household,Commercial,Compactor,Diesel,130.25,401.2,62.18,224,233,1,6349.3,56544.0,3687.3,3988.4,6.46,17.89,0,541.73,166.65
8514C281-DEEB-43F4-BF28-EC4F75F5D0FD,2024-08-10,North,Household,Curbside,Compactor,Electric,220.0,585.7,0.0,81,69,2,2139.8,64936.0,918.7,961.8,0.57,7.74,0,674.24,0.0
EE5B0987-0B39-4474-BC19-941F0EAE4A08,2021-05-06,North,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,547.9,111.77,84,86,2,1940.1,69985.0,523.3,492.3,24.84,64.22,0,790.83,299.54
B9BE1FB0-1C44-4FC6-8FA8-C866D8A396AE,2022-03-30,East,Organic,Curbside,Compactor,CNG,220.0,486.8,72.93,120,121,3,2709.2,58146.0,1083.7,1199.7,14.59,66.91,0,639.3,138.56
16A64F90-86A0-45DB-B003-537BAB10A98D,2023-04-29,North,Household,Curbside,Compactor,Diesel,128.45,276.2,66.1,95,87,1,2625.8,58701.0,1020.8,936.9,4.28,21.16,1,430.49,177.14
14E47A9E-1E33-4934-8CEA-1A9EF6CD156A,2023-04-01,Central,Household,Curbside,Compactor,Diesel,220.0,496.6,92.2,244,211,1,7237.6,53458.0,3263.1,3328.5,9.09,15.32,1,715.8,247.1
4C6D483B-9C88-40FA-AA32-93299DC7A55C,2022-07-25,East,Household,Curbside,Compactor,CNG,220.0,470.8,102.66,93,80,2,2099.2,49838.0,1359.7,1341.6,7.45,14.2,1,625.86,195.05
15EED7A0-5A33-46B3-A995-96A7044FB7FE,2024-05-07,Central,Construction,DropOff,FlatbedContainer,Diesel,185.4,536.1,71.76,459,429,2,7769.3,41931.0,20009.0,19467.8,12.89,39.45,1,712.62,192.3
AE23C6FF-74F2-42CB-9569-92E10EC802A0,2023-09-30,Central,Household,Curbside,Compactor,Diesel,141.32,459.3,68.18,489,509,2,7747.6,61588.0,7748.1,7364.4,7.54,22.11,0,587.68,182.72
78CF66E8-7817-419A-8294-D4ED8D0F24F4,2021-12-07,Central,Construction,Commercial,Compactor,Diesel,206.7,482.4,82.7,192,199,3,4138.7,78148.0,10297.3,9860.8,6.45,35.05,0,664.06,221.64
BCC16D4A-9564-406B-8C12-6053573A28F3,2024-05-17,West,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,545.5,82.1,106,92,2,1500.3,37923.0,455.6,260.1,25.99,69.89,1,760.98,220.02
06B47AD4-265A-46B8-AFBB-07181B6107DC,2021-05-21,South,Recyclable,Curbside,Compactor,Diesel,220.0,455.4,80.68,44,42,2,1312.4,39804.0,371.2,300.7,27.93,61.58,2,650.56,216.22
35CD9170-15A6-428E-AFF9-330629555D9E,2021-10-13,Central,Household,Curbside,Compactor,Diesel,193.04,563.1,97.5,341,356,2,7803.7,103333.0,4981.7,4680.8,0.0,25.55,2,752.87,261.31
C5EA50CB-5C27-4E6D-B5A7-45C9A9C1CA51,2021-09-24,East,Household,Curbside,Compactor,CNG,220.0,530.5,76.95,148,133,2,3542.9,108378.0,1910.3,1883.1,1.4,27.57,3,725.26,146.2
9D8DBE46-A620-4923-89C3-A71BBA59EB96,2024-06-16,Central,Recyclable,Curbside,RecyclingTruck,Diesel,182.18,464.0,69.72,203,205,3,6748.8,31361.0,1631.3,1667.6,12.19,76.56,0,664.22,186.84
3529EF35-8EA0-46BD-8B6B-90F224BF0DD2,2022-05-06,South,Household,Curbside,Compactor,Electric,220.0,542.5,0.0,166,168,2,2376.3,67356.0,1960.8,2048.4,0.0,19.39,2,636.33,0.0
5F53EA5C-E6FF-43CA-BEE2-819AA87F7A6D,2021-01-09,West,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,413.0,72.95,74,77,1,1848.9,45302.0,424.0,431.3,19.96,79.62,1,603.14,195.52
973D30B9-EFCC-4700-B027-06B4A43E0880,2022-11-11,Central,Recyclable,DropOff,RecyclingTruck,Electric,198.72,506.6,0.0,167,167,2,4938.2,79400.0,1051.6,1039.2,17.93,77.19,0,565.98,0.0
2483F817-CA76-4428-A57C-8C8AB9D5AB1C,2024-02-07,North,Organic,Curbside,VacuumTruck,CNG,220.0,531.5,75.42,126,125,2,2181.8,72516.0,913.9,887.0,14.55,64.89,2,733.85,143.3
F33F8C87-0B28-4B71-A338-CD853A5D952E,2023-09-08,South,Household,Curbside,Compactor,Diesel,220.0,476.8,87.42,96,83,3,1903.3,68971.0,1424.3,1251.3,0.0,27.49,1,664.59,234.27
B8C351D0-AAE4-45CE-903B-6BB52ED2877C,2023-04-16,Central,Construction,DropOff,Compactor,Electric,200.18,505.3,0.0,228,200,3,7122.0,44113.0,10871.0,10883.2,3.51,60.45,3,644.85,0.0
9287E5FF-2379-4F15-9165-9516D5AB86D5,2021-11-22,East,Household,Curbside,Compactor,Diesel,220.0,502.1,82.2,102,92,3,2467.3,77204.0,1377.2,1457.6,3.52,21.9,3,696.81,220.29
9DBD0987-7BB6-4827-B4BA-DA4FE8C9B34E,2023-10-05,West,Household,Curbside,Compactor,Diesel,220.0,454.1,89.87,121,123,1,1483.1,73877.0,1830.1,1835.2,7.8,23.71,3,635.71,240.86
040B734B-C5CE-4E4F-AB03-481B8836FAF4,2023-10-08,West,Organic,Curbside,Compactor,Electric,220.0,523.6,0.0,52,53,2,1386.5,64405.0,443.3,462.4,16.42,50.04,1,632.73,0.0
246975A2-F916-495D-A65C-9E2D9FDC3532,2023-02-02,North,Organic,Curbside,Compactor,Diesel,220.0,555.8,71.31,39,35,1,1408.8,42022.0,347.4,354.7,22.69,53.24,2,746.83,191.12
DDB3BFD6-5AC7-4F94-B57B-0FA7AD72401E,2024-11-24,West,Organic,DropOff,Compactor,CNG,220.0,579.8,98.99,31,28,1,1078.4,50452.0,273.6,274.6,23.53,67.05,0,706.58,188.08
4F1119F8-6C60-404F-AB1A-7B4F42E1A49C,2021-05-23,East,Household,Curbside,Compactor,Diesel,220.0,517.4,111.35,96,97,1,2772.9,63693.0,1220.6,1195.0,3.83,18.01,0,689.81,298.41
89366AB2-2FB9-41C6-B388-65F6DA84EF5A,2021-04-20,East,Organic,Curbside,Compactor,CNG,220.0,546.2,70.06,208,205,1,4395.2,69734.0,1484.7,1493.8,18.75,72.36,1,692.37,133.1
9166C1DC-8932-483D-B429-BDD8A7464A7C,2024-05-08,Central,Organic,Curbside,Compactor,CNG,220.0,448.7,80.84,183,165,2,5512.2,49484.0,1345.5,1421.4,16.89,67.12,1,603.77,153.59
92B00314-5B86-4430-A705-AE5C2235B7B1,2024-04-26,East,Household,Curbside,Compactor,Diesel,163.31,404.7,84.1,112,101,2,2878.1,34915.0,1602.9,1208.2,8.76,10.72,1,570.53,225.38
759236F6-5D46-4D0B-9A37-58587F336AE6,2022-08-29,Central,Organic,Curbside,Compactor,Diesel,220.0,565.2,86.79,266,263,1,4636.4,146178.0,2569.8,2750.7,4.55,80.83,4,735.02,232.6
651404EC-6236-4B9F-B2B6-1BECB52F2003,2023-02-26,West,Household,Curbside,Compactor,Diesel,220.0,402.3,76.2,93,81,4,1744.8,44251.0,1415.2,1427.4,0.0,22.89,0,603.67,204.22
165BEA68-1CF2-46FB-9CFF-F10DAE37A96E,2022-12-08,West,Household,Commercial,Compactor,Diesel,220.0,433.2,116.62,75,65,1,1241.3,62652.0,1052.5,1057.9,6.94,10.41,1,694.74,312.53
101146BE-C30D-4DAB-9F7C-A76682C00292,2024-05-02,Central,Household,Curbside,Compactor,Diesel,220.0,591.7,105.44,202,198,3,4285.3,78809.0,2780.6,2615.3,1.47,28.97,2,791.42,282.57
A111BC1F-28F9-4EFA-9407-1C5D470CBEF9,2021-04-07,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,469.5,118.74,192,166,3,5565.4,69541.0,1298.1,1357.3,20.21,85.17,2,717.58,318.21
AFA9F741-B279-44DA-A5EB-2DDC2EFE82C4,2024-03-17,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,567.4,110.05,234,236,1,5039.9,61858.0,1494.3,1409.1,20.93,59.7,0,782.63,294.94
078FD26B-05D6-4673-A11C-9ED64F88B735,2021-08-27,South,Hazardous,Commercial,VacuumTruck,Diesel,220.0,554.1,111.52,80,82,2,1897.1,38394.0,239.4,232.3,0.77,6.5,1,807.46,298.86
313C50D9-F5BC-4963-8D22-248EA653E776,2023-08-31,Central,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,566.0,107.78,328,323,1,5475.2,57841.0,3018.1,3184.3,17.21,73.25,1,781.4,288.86
15B3D44F-0F60-4CBE-BD7F-A8BC2A3BDB0E,2021-05-03,North,Recyclable,Curbside,Compactor,Diesel,220.0,590.7,76.39,125,116,3,2156.5,68329.0,849.2,832.2,23.57,74.68,4,774.97,204.72
AB0A0FB4-D0D3-4C8F-8F92-0252D0016958,2023-04-16,South,Organic,Curbside,Compactor,Diesel,220.0,450.5,85.25,87,86,3,2219.4,36038.0,862.3,915.7,13.9,71.43,0,610.96,228.46
436DED73-C2A2-4561-8ABA-F1C27001E35C,2023-09-10,East,Organic,Curbside,Compactor,Diesel,220.0,503.6,100.19,97,91,2,2479.8,50286.0,719.4,444.9,18.15,73.73,3,731.43,268.52
DB71B853-930A-4F8B-8184-440A11508362,2021-03-01,North,Household,Curbside,Compactor,Electric,220.0,571.0,0.0,122,123,2,2881.3,47357.0,1472.9,1490.2,7.17,18.07,0,644.18,0.0
B565301C-E166-4961-9FEC-03CF2A0DDDD0,2021-07-22,East,Household,Curbside,Compactor,Diesel,220.0,471.5,78.74,106,106,2,3313.6,52353.0,1450.7,1297.1,4.39,1.75,4,702.47,211.02
6A710D78-F484-4496-BF07-904D164F7A75,2023-07-19,North,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,470.1,108.08,67,64,1,1720.9,47641.0,444.4,341.8,20.55,70.82,1,733.36,289.65
3E281387-DFF0-4232-A948-D8CB2739AC85,2024-07-24,Central,Construction,Commercial,FlatbedContainer,CNG,135.12,371.7,46.14,246,226,1,5304.9,92627.0,14733.6,15203.5,12.99,37.7,2,505.37,87.67
191D1AEF-2A4C-4239-8131-6293A7384437,2021-05-01,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,602.8,86.49,34,32,2,1774.1,61160.0,279.9,286.2,25.35,63.68,1,786.35,164.32
C099F55E-9489-4563-8A2B-6B3E039CCA5A,2024-09-04,West,Organic,Curbside,Compactor,Diesel,220.0,559.8,104.41,28,26,3,693.0,56964.0,214.7,214.6,17.25,66.42,2,776.16,279.82
4DC7BCE7-577E-4F03-9663-E3D1F9A532A1,2021-01-28,Central,Household,Curbside,Compactor,Diesel,132.46,449.9,47.78,329,338,3,8352.4,85196.0,6041.2,6291.3,0.0,17.71,2,582.56,128.04
02D2474B-FBAB-4780-9AF3-8A1F87B942B3,2021-10-22,Central,Household,Curbside,Compactor,CNG,132.47,367.4,47.68,290,278,3,6322.5,64887.0,4536.2,4404.6,0.0,34.94,2,454.35,90.59
305BE023-C615-4133-8105-A4AA725D47E4,2022-05-09,South,Construction,Commercial,FlatbedContainer,Diesel,220.0,524.0,78.46,57,60,3,1665.8,39354.0,4387.0,4308.5,9.26,37.73,3,743.09,210.28
543ADD51-EEF8-4FF4-939C-E5FF5542CADC,2023-07-04,Central,Household,Curbside,Compactor,Electric,220.0,695.0,0.0,407,356,1,6339.9,57079.0,5414.4,5576.8,0.45,16.05,0,742.46,0.0
