InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569556,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,05.10.2011 08:50,3.75,14936.0,Channel Islands
545399,21314,SMALL GLASS HEART TRINKET POT,8,02.03.2011 11:48,2.1,14934.0,Channel Islands
544073,22745,POPPY'S PLAYHOUSE BEDROOM ,60,15.02.2011 14:44,1.85,14935.0,Channel Islands
546091,21955,DOORMAT UNION JACK GUNS AND ROSES,4,09.03.2011 11:53,7.95,14936.0,Channel Islands
557222,84978,HANGING HEART JAR T-LIGHT HOLDER,12,17.06.2011 13:14,1.25,14936.0,Channel Islands
564150,20685,DOORMAT RED RETROSPOT,4,23.08.2011 12:30,7.95,14936.0,Channel Islands
542269,22436,12 COLOURED PARTY BALLOONS,20,27.01.2011 09:33,0.65,14442.0,Channel Islands
571201,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,12,14.10.2011 12:28,3.39,14937.0,Channel Islands
567197,21224,SET/4 SKULL BADGES,10,19.09.2011 10:10,1.25,14934.0,Channel Islands
569558,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,05.10.2011 08:53,2.95,14936.0,Channel Islands
569556,23335,EGG FRYING PAN IVORY ,6,05.10.2011 08:50,2.08,14936.0,Channel Islands
557222,22085,PAPER CHAIN KIT SKULLS ,6,17.06.2011 13:14,2.95,14936.0,Channel Islands
553831,23080,RED METAL BOX TOP SECRET,2,19.05.2011 11:36,8.25,14442.0,Channel Islands
569557,48116,DOORMAT MULTICOLOUR STRIPE,4,05.10.2011 08:52,8.25,14936.0,Channel Islands
546252,21164,HOME SWEET HOME METAL SIGN ,6,10.03.2011 14:42,2.95,14930.0,Channel Islands
567197,21843,RED RETROSPOT CAKE STAND,2,19.09.2011 10:10,10.95,14934.0,Channel Islands
557222,22193,RED DINER WALL CLOCK,2,17.06.2011 13:14,8.5,14936.0,Channel Islands
574587,84992,72 SWEETHEART FAIRY CAKE CASES,24,06.11.2011 10:29,0.55,14936.0,Channel Islands
564093,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,23.08.2011 10:29,1.45,14930.0,Channel Islands
C554688,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,25.05.2011 16:50,7.9,14442.0,Channel Islands
569556,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,05.10.2011 08:50,1.25,14936.0,Channel Islands
564093,23201,JUMBO BAG ALPHABET,10,23.08.2011 10:29,2.08,14930.0,Channel Islands
C563610,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,18.08.2011 06:36,4.25,14937.0,Channel Islands
562017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,01.08.2011 14:16,2.95,14937.0,Channel Islands
574587,23395,BELLE JARDINIERE CUSHION COVER,4,06.11.2011 10:29,3.75,14936.0,Channel Islands
546091,22377,BOTTLE BAG RETROSPOT ,5,09.03.2011 11:53,2.1,14936.0,Channel Islands
564150,20828,GLITTER BUTTERFLY CLIPS,12,23.08.2011 12:30,2.55,14936.0,Channel Islands
569556,23344,JUMBO BAG 50'S CHRISTMAS ,10,05.10.2011 08:50,2.08,14936.0,Channel Islands
546091,22150,3 STRIPEY MICE FELTCRAFT,6,09.03.2011 11:53,1.95,14936.0,Channel Islands
546091,22192,BLUE DINER WALL CLOCK,2,09.03.2011 11:53,8.5,14936.0,Channel Islands
557222,22191,IVORY DINER WALL CLOCK,2,17.06.2011 13:14,8.5,14936.0,Channel Islands
564093,23332,IVORY WICKER HEART LARGE,12,23.08.2011 10:29,1.65,14930.0,Channel Islands
546252,22768,FAMILY PHOTO FRAME CORNICE,2,10.03.2011 14:42,9.95,14930.0,Channel Islands
574587,22625,RED KITCHEN SCALES,2,06.11.2011 10:29,8.5,14936.0,Channel Islands
574587,84836,ZINC METAL HEART DECORATION,12,06.11.2011 10:29,1.25,14936.0,Channel Islands
574587,84978,HANGING HEART JAR T-LIGHT HOLDER,12,06.11.2011 10:29,1.25,14936.0,Channel Islands
564093,22185,SLATE TILE NATURAL HANGING,12,23.08.2011 10:29,1.65,14930.0,Channel Islands
562017,22637,PIGGY BANK RETROSPOT ,12,01.08.2011 14:16,2.1,14937.0,Channel Islands
545399,22859,EASTER TIN BUNNY BOUQUET,6,02.03.2011 11:48,1.65,14934.0,Channel Islands
557222,22151,PLACE SETTING WHITE HEART,24,17.06.2011 13:14,0.42,14936.0,Channel Islands
576904,23265,SET OF 3 WOODEN TREE DECORATIONS,12,17.11.2011 09:25,1.25,14931.0,Channel Islands
580558,23355,HOT WATER BOTTLE KEEP CALM,20,05.12.2011 10:19,4.95,14931.0,Channel Islands
574587,22417,PACK OF 60 SPACEBOY CAKE CASES,24,06.11.2011 10:29,0.55,14936.0,Channel Islands
546252,22585,PACK OF 6 BIRDY GIFT TAGS,12,10.03.2011 14:42,1.25,14930.0,Channel Islands
569556,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,05.10.2011 08:50,2.08,14936.0,Channel Islands
580558,21621,VINTAGE UNION JACK BUNTING,4,05.12.2011 10:19,8.5,14931.0,Channel Islands
544574,22478,BIRDHOUSE GARDEN MARKER ,10,21.02.2011 13:51,1.25,12365.0,Cyprus
571034,22846,BREAD BIN DINER STYLE RED ,1,13.10.2011 12:47,16.95,12359.0,Cyprus
543370,22476,EMPIRE UNION JACK TV DINNER TRAY,3,07.02.2011 14:51,4.95,12359.0,Cyprus
546236,22231,JIGSAW TREE WITH BIRDHOUSE,12,10.03.2011 12:48,1.45,12370.0,Cyprus
543350,82494L,WOODEN FRAME ANTIQUE WHITE ,2,07.02.2011 13:15,2.95,13809.0,Cyprus
544574,84987,SET OF 36 TEATIME PAPER DOILIES,12,21.02.2011 13:51,1.45,12365.0,Cyprus
544097,22855,FINE WICKER HEART ,48,16.02.2011 09:56,1.06,12455.0,Cyprus
544097,22602,RETROSPOT WOODEN HEART DECORATION,48,16.02.2011 09:56,0.85,12455.0,Cyprus
571034,23424,GINGHAM RECIPE BOOK BOX,4,13.10.2011 12:47,4.95,12359.0,Cyprus
543370,22840,ROUND CAKE TIN VINTAGE RED,2,07.02.2011 14:51,7.95,12359.0,Cyprus
555477,22699,ROSES REGENCY TEACUP AND SAUCER ,6,03.06.2011 12:26,2.95,12359.0,Cyprus
571034,23355,HOT WATER BOTTLE KEEP CALM,8,13.10.2011 12:47,4.95,12359.0,Cyprus
544574,22585,PACK OF 6 BIRDY GIFT TAGS,12,21.02.2011 13:51,1.25,12365.0,Cyprus
538826,20961,STRAWBERRY BATH SPONGE ,10,14.12.2010 12:58,1.25,12370.0,Cyprus
538826,21026,SPACE OWL,10,14.12.2010 12:58,1.25,12370.0,Cyprus
577228,21034,REX CASH+CARRY JUMBO SHOPPER,1,18.11.2011 12:07,0.95,12391.0,Cyprus
577228,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,18.11.2011 12:07,4.95,12391.0,Cyprus
544097,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,16.02.2011 09:56,0.85,12455.0,Cyprus
544574,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,21.02.2011 13:51,0.42,12365.0,Cyprus
543370,21781,MA CAMPAGNE CUTLERY BOX,1,07.02.2011 14:51,14.95,12359.0,Cyprus
571034,22778,GLASS CLOCHE SMALL,8,13.10.2011 12:47,3.95,12359.0,Cyprus
544574,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,21.02.2011 13:51,1.25,12365.0,Cyprus
543370,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,07.02.2011 14:51,2.95,12359.0,Cyprus
543370,22858,EASTER TIN KEEPSAKE,6,07.02.2011 14:51,1.65,12359.0,Cyprus
571034,23471,SIX DRAWER OFFICE TIDY,4,13.10.2011 12:47,9.95,12359.0,Cyprus
546236,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,10.03.2011 12:48,3.75,12370.0,Cyprus
577228,23512,EMBROIDERED RIBBON REEL ROSIE,1,18.11.2011 12:07,2.08,12391.0,Cyprus
546236,22784,LANTERN CREAM GAZEBO ,6,10.03.2011 12:48,4.95,12370.0,Cyprus
544574,21358,TOAST ITS - HAPPY BIRTHDAY,12,21.02.2011 13:51,1.25,12365.0,Cyprus
543370,35241,ENAMEL BLUE RIM BISCUIT BIN,3,07.02.2011 14:51,4.95,12359.0,Cyprus
577228,22818,CARD CHRISTMAS VILLAGE,24,18.11.2011 12:07,0.42,12391.0,Cyprus
571034,22847,BREAD BIN DINER STYLE IVORY,1,13.10.2011 12:47,16.95,12359.0,Cyprus
577228,22271,FELTCRAFT DOLL ROSIE,1,18.11.2011 12:07,2.95,12391.0,Cyprus
538826,21112,"SWISS ROLL TOWEL, PINK  SPOTS",12,14.12.2010 12:58,2.95,12370.0,Cyprus
540946,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12.01.2011 12:43,4.95,12359.0,Cyprus
538826,22088,PAPER BUNTING COLOURED LACE,1,14.12.2010 12:58,2.95,12370.0,Cyprus
577228,22208,WOOD STAMP SET THANK YOU,1,18.11.2011 12:07,0.83,12391.0,Cyprus
555477,23051,RECYCLED ACAPULCO MAT BLUE,2,03.06.2011 12:26,8.25,12359.0,Cyprus
546236,22233,JIGSAW RABBIT AND BIRDHOUSE,12,10.03.2011 12:48,1.65,12370.0,Cyprus
538826,20974,12 PENCILS SMALL TUBE SKULL,6,14.12.2010 12:58,0.65,12370.0,Cyprus
555477,21770,OPEN CLOSED METAL SIGN,6,03.06.2011 12:26,4.95,12359.0,Cyprus
C577151,84459A,PINK METAL CHICKEN HEART ,-24,18.11.2011 09:50,1.49,12781.0,Czech Republic
C548667,22231,JIGSAW TREE WITH BIRDHOUSE,-15,01.04.2011 15:00,1.45,12781.0,Czech Republic
569997,POST,POSTAGE,9,07.10.2011 08:08,18.0,12394.0,Denmark
546780,20713,JUMBO BAG OWLS,20,17.03.2011 07:40,1.95,12435.0,Denmark
557889,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,23.06.2011 13:51,4.65,12412.0,Denmark
546780,23008,DOLLY GIRL BABY GIFT SET,24,17.03.2011 07:40,14.95,12435.0,Denmark
577126,23296,SET OF 6 TEA TIME BAKING CASES,24,17.11.2011 19:22,1.25,12406.0,Denmark
557889,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,23.06.2011 13:51,0.29,12412.0,Denmark
557427,22467,GUMBALL COAT RACK,18,20.06.2011 12:14,2.55,12429.0,Denmark
544157,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,16.02.2011 12:46,2.25,12372.0,Denmark
556127,22849,BREAD BIN DINER STYLE MINT,4,09.06.2011 10:23,14.95,12406.0,Denmark
557427,23209,LUNCH BAG DOILEY PATTERN ,10,20.06.2011 12:14,1.65,12429.0,Denmark
579881,22728,ALARM CLOCK BAKELIKE PINK,24,30.11.2011 17:22,3.75,12429.0,Denmark
C571507,16169E,WRAP 50'S  CHRISTMAS,-25,17.10.2011 15:24,0.42,13919.0,Denmark
556127,22931,BAKING MOULD HEART WHITE CHOCOLATE,12,09.06.2011 10:23,2.55,12406.0,Denmark
546780,22606,WOODEN SKITTLES GARDEN SET,8,17.03.2011 07:40,12.75,12435.0,Denmark
561102,23254,CHILDRENS CUTLERY DOLLY GIRL ,12,25.07.2011 11:17,4.15,12412.0,Denmark
556127,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,09.06.2011 10:23,0.55,12406.0,Denmark
538003,22752,SET 7 BABUSHKA NESTING BOXES,24,09.12.2010 12:05,7.65,12429.0,Denmark
562853,22847,BREAD BIN DINER STYLE IVORY,1,10.08.2011 10:15,16.95,13919.0,Denmark
556127,23084,RABBIT NIGHT LIGHT,12,09.06.2011 10:23,2.08,12406.0,Denmark
538003,22847,BREAD BIN DINER STYLE IVORY,8,09.12.2010 12:05,14.95,12429.0,Denmark
580716,22630,DOLLY GIRL LUNCH BOX,12,05.12.2011 16:48,1.95,12367.0,Denmark
557427,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,20.06.2011 12:14,0.55,12429.0,Denmark
552731,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,11.05.2011 10:43,2.95,12372.0,Denmark
557889,22027,TEA PARTY BIRTHDAY CARD,12,23.06.2011 13:51,0.42,12412.0,Denmark
579881,85015,SET OF 12  VINTAGE POSTCARD SET,24,30.11.2011 17:22,0.65,12429.0,Denmark
C557663,22730,ALARM CLOCK BAKELIKE IVORY,-9,21.06.2011 17:59,3.75,,EIRE
567899,22810,SET OF 6 T-LIGHTS SNOWMEN,6,22.09.2011 16:26,2.95,14911.0,EIRE
553203,21284,RETROSPOT CANDLE  SMALL,12,15.05.2011 16:10,1.69,14911.0,EIRE
572127,22151,PLACE SETTING WHITE HEART,24,21.10.2011 09:20,0.42,14911.0,EIRE
562560,23296,SET OF 6 TEA TIME BAKING CASES,4,05.08.2011 17:12,1.25,14156.0,EIRE
544210,22469,HEART OF WICKER SMALL,12,17.02.2011 11:01,1.65,14911.0,EIRE
560283,22427,ENAMEL FLOWER JUG CREAM,3,18.07.2011 08:32,5.95,,EIRE
560451,22821,GIFT BAG PSYCHEDELIC APPLES,48,19.07.2011 09:50,0.65,14911.0,EIRE
553348,23201,JUMBO BAG ALPHABET,10,16.05.2011 13:20,2.08,14911.0,EIRE
565928,21790,VINTAGE SNAP CARDS,12,08.09.2011 10:09,0.85,,EIRE
539421,C2,CARRIAGE,1,17.12.2010 14:21,50.0,14016.0,EIRE
573748,23172,REGENCY TEA PLATE PINK,12,01.11.2011 09:24,1.65,14911.0,EIRE
C567965,23169,CLASSIC GLASS COOKIE JAR,-1,23.09.2011 09:23,4.15,14911.0,EIRE
577850,23266,SET OF 3 WOODEN STOCKING DECORATION,12,22.11.2011 11:04,1.25,14911.0,EIRE
576051,22572,ROCKING HORSE GREEN CHRISTMAS ,36,13.11.2011 14:45,0.85,14911.0,EIRE
581006,22937,BAKING MOULD CHOCOLATE CUPCAKES,12,07.12.2011 08:45,2.55,14911.0,EIRE
554770,C2,CARRIAGE,1,26.05.2011 11:40,50.0,14911.0,EIRE
554139,22983,CARD BILLBOARD FONT,12,23.05.2011 10:34,0.42,14911.0,EIRE
571559,23206,LUNCH BAG APPLE DESIGN,20,18.10.2011 09:32,1.65,14911.0,EIRE
576141,22589,CARDHOLDER GINGHAM STAR,6,14.11.2011 10:47,2.89,14911.0,EIRE
579553,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,24,30.11.2011 10:54,0.85,14156.0,EIRE
560300,22668,PINK BABY BUNTING,5,18.07.2011 10:29,2.95,14911.0,EIRE
573892,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,01.11.2011 13:57,4.25,14911.0,EIRE
569739,23330,DECORATIVE WICKER HEART MEDIUM,12,06.10.2011 10:48,1.25,14911.0,EIRE
571409,22178,VICTORIAN GLASS HANGING T-LIGHT,12,17.10.2011 12:25,1.95,14911.0,EIRE
548664,48188,DOORMAT WELCOME PUPPIES,2,01.04.2011 14:45,7.95,14911.0,EIRE
546861,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,17.03.2011 15:03,0.85,14911.0,EIRE
548718,22725,ALARM CLOCK BAKELIKE CHOCOLATE,30,04.04.2011 08:50,3.75,14156.0,EIRE
571937,22698,PINK REGENCY TEACUP AND SAUCER,24,20.10.2011 09:28,2.55,14911.0,EIRE
560534,22178,VICTORIAN GLASS HANGING T-LIGHT,12,19.07.2011 12:10,1.25,14911.0,EIRE
577479,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,20.11.2011 11:34,1.25,14911.0,EIRE
564184,22178,VICTORIAN GLASS HANGING T-LIGHT,48,23.08.2011 15:11,1.25,,EIRE
568095,20768,GREEN FERN JOURNAL ,6,23.09.2011 14:49,2.55,14911.0,EIRE
550618,22286,DECORATION WOBBLY RABBIT METAL ,12,19.04.2011 13:09,1.65,14156.0,EIRE
570016,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,07.10.2011 10:06,0.65,14911.0,EIRE
543828,22257,FELT FARM ANIMAL SHEEP,24,14.02.2011 09:45,1.25,14156.0,EIRE
570388,23545,WRAP RED VINTAGE DOILY,25,10.10.2011 12:37,0.42,14911.0,EIRE
564565,21408,SPOTTY PINK DUCK DOORSTOP,3,26.08.2011 10:50,4.25,14911.0,EIRE
560922,22637,PIGGY BANK RETROSPOT ,8,21.07.2011 19:34,2.55,14911.0,EIRE
577613,23351,ROLL WRAP 50'S CHRISTMAS,12,21.11.2011 10:02,1.25,14911.0,EIRE
555947,21287,SCENTED VELVET LOUNGE CANDLE ,72,08.06.2011 10:45,0.38,14911.0,EIRE
564565,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,26.08.2011 10:50,5.95,14911.0,EIRE
571937,22208,WOOD STAMP SET THANK YOU,12,20.10.2011 09:28,0.83,14911.0,EIRE
553206,48129,DOORMAT TOPIARY,10,16.05.2011 08:16,6.75,14156.0,EIRE
561631,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,28.07.2011 14:27,0.55,14911.0,EIRE
561798,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,29.07.2011 13:39,0.55,14911.0,EIRE
558684,82494L,WOODEN FRAME ANTIQUE WHITE ,12,01.07.2011 11:29,2.95,14016.0,EIRE
555650,22849,BREAD BIN DINER STYLE MINT,2,06.06.2011 13:48,16.95,14156.0,EIRE
571745,23340,VINTAGE CHRISTMAS CAKE FRILL,24,19.10.2011 10:48,1.65,14911.0,EIRE
548664,21467,CHERRY CROCHET FOOD COVER,6,01.04.2011 14:45,3.75,14911.0,EIRE
568310,23174,REGENCY SUGAR BOWL GREEN,4,26.09.2011 12:48,4.15,14911.0,EIRE
550302,22822,CREAM WALL PLANTER HEART SHAPED,2,17.04.2011 10:17,5.95,14156.0,EIRE
555650,22848,BREAD BIN DINER STYLE PINK,2,06.06.2011 13:48,16.95,14156.0,EIRE
546541,22079,RIBBON REEL HEARTS DESIGN ,10,14.03.2011 15:11,1.65,14911.0,EIRE
570388,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,10.10.2011 12:37,2.95,14911.0,EIRE
577479,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,20.11.2011 11:34,1.25,14911.0,EIRE
568095,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,23.09.2011 14:49,0.83,14911.0,EIRE
581098,23058,CHRISTMAS HANGING SNOWFLAKE,12,07.12.2011 11:42,0.79,14911.0,EIRE
547882,72128,COLUMBIAN CANDLE ROUND,12,28.03.2011 07:53,0.85,14911.0,EIRE
575973,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,13.11.2011 13:03,0.65,,EIRE
575871,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,11.11.2011 12:52,9.95,14911.0,EIRE
565851,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,07.09.2011 13:06,0.65,14911.0,EIRE
565289,21755,LOVE BUILDING BLOCK WORD,3,02.09.2011 11:43,5.95,14911.0,EIRE
560300,90030C,BROWN KUKUI COCONUT SEED NECKLACE,6,18.07.2011 10:29,1.0,14911.0,EIRE
567378,23390,DOLLY GIRL MINI BACKPACK,4,20.09.2011 10:01,4.15,14911.0,EIRE
546569,23194,GYMKHANA TREASURE BOOK BOX,8,15.03.2011 10:53,2.25,14016.0,EIRE
C569114,22832,BROCANTE SHELF WITH HOOKS,-2,30.09.2011 12:50,10.75,14911.0,EIRE
568095,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,40,23.09.2011 14:49,0.82,14911.0,EIRE
563098,22384,LUNCH BAG PINK POLKADOT,10,12.08.2011 09:14,1.65,14911.0,EIRE
568654,22698,PINK REGENCY TEACUP AND SAUCER,6,28.09.2011 12:20,2.95,14911.0,EIRE
563098,22835,HOT WATER BOTTLE I AM SO POORLY,8,12.08.2011 09:14,4.65,14911.0,EIRE
547048,22362,GLASS JAR PEACOCK BATH SALTS,6,20.03.2011 11:52,2.95,14911.0,EIRE
C570828,90177E,DROP DIAMANTE EARRINGS GREEN,-6,12.10.2011 13:15,2.95,14911.0,EIRE
560036,23186,FRENCH STYLE STORAGE JAR CAFE ,96,14.07.2011 13:51,0.29,14911.0,EIRE
562560,23169,CLASSIC GLASS COOKIE JAR,2,05.08.2011 17:12,4.15,14156.0,EIRE
567899,22549,PICTURE DOMINOES,12,22.09.2011 16:26,1.45,14911.0,EIRE
581433,72819,CUPID DESIGN SCENTED CANDLES,12,08.12.2011 15:54,1.25,14911.0,EIRE
571937,23348,CHILDRENS TOY COOKING UTENSIL SET,6,20.10.2011 09:28,2.08,14911.0,EIRE
553686,22432,WATERING CAN PINK BUNNY,6,18.05.2011 13:58,1.95,14911.0,EIRE
575735,85179A,GREEN BITTY LIGHT CHAIN,12,11.11.2011 08:46,1.25,14156.0,EIRE
565927,21465,PINK FLOWER CROCHET FOOD COVER,6,08.09.2011 10:08,3.75,,EIRE
571446,23171,REGENCY TEA PLATE GREEN ,36,17.10.2011 13:46,1.65,14911.0,EIRE
579553,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,30.11.2011 10:54,2.55,14156.0,EIRE
558388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,29.06.2011 10:00,2.95,,EIRE
536885,22312,OFFICE MUG WARMER POLKADOT,36,03.12.2010 11:42,2.95,,EIRE
541670,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32,20.01.2011 12:34,2.1,14911.0,EIRE
570388,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,10.10.2011 12:37,0.55,14911.0,EIRE
571446,22423,REGENCY CAKESTAND 3 TIER,32,17.10.2011 13:46,10.95,14911.0,EIRE
563547,22946,WOODEN ADVENT CALENDAR CREAM,6,17.08.2011 12:29,16.95,,EIRE
571425,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,17.10.2011 12:41,3.29,14911.0,EIRE
546861,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,17.03.2011 15:03,1.65,14911.0,EIRE
561798,85178,VICTORIAN SEWING KIT,12,29.07.2011 13:39,1.25,14911.0,EIRE
546917,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,18.03.2011 09:17,4.95,14911.0,EIRE
556510,23170,REGENCY TEA PLATE ROSES ,12,13.06.2011 10:36,1.65,14911.0,EIRE
578054,23330,DECORATIVE WICKER HEART MEDIUM,12,22.11.2011 14:59,1.25,14911.0,EIRE
558067,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,24.06.2011 15:51,1.65,14156.0,EIRE
541670,22426,ENAMEL WASH BOWL CREAM,16,20.01.2011 12:34,2.95,14911.0,EIRE
541220,22483,RED GINGHAM TEDDY BEAR ,144,14.01.2011 14:11,2.55,14156.0,EIRE
539473,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,19.12.2010 14:24,4.25,14911.0,EIRE
564654,35970,ZINC FOLKART SLEIGH BELLS,12,26.08.2011 14:29,1.69,14911.0,EIRE
581433,48187,DOORMAT NEW ENGLAND,2,08.12.2011 15:54,8.25,14911.0,EIRE
577850,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,22.11.2011 11:04,0.39,14911.0,EIRE
579102,22797,CHEST OF DRAWERS GINGHAM HEART ,1,28.11.2011 11:33,16.95,14911.0,EIRE
568048,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,23.09.2011 12:36,0.42,14911.0,EIRE
560916,23165,LARGE CERAMIC TOP STORAGE JAR,24,21.07.2011 18:19,1.65,14911.0,EIRE
566625,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,14.09.2011 09:38,1.65,14911.0,EIRE
546509,22309,TEA COSY RED  STRIPE,6,14.03.2011 12:15,2.55,14911.0,EIRE
573748,21770,OPEN CLOSED METAL SIGN,1,01.11.2011 09:24,4.95,14911.0,EIRE
565851,21135,VICTORIAN  METAL POSTCARD SPRING,8,07.09.2011 13:06,1.69,14911.0,EIRE
C568377,20724,RED RETROSPOT CHARLOTTE BAG,-1,27.09.2011 08:53,0.85,14911.0,EIRE
570694,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,18,12.10.2011 08:10,3.75,14911.0,EIRE
581003,21494,ROTATING LEAVES T-LIGHT HOLDER,12,07.12.2011 08:38,1.25,14911.0,EIRE
562670,22595,GINGHAM HEART DECORATION,12,08.08.2011 13:42,0.85,14911.0,EIRE
570839,23413,VINTAGE COFFEE GRINDER BOX,3,12.10.2011 14:08,4.95,14911.0,EIRE
C564759,22960,JAM MAKING SET WITH JARS,-1,30.08.2011 10:40,4.25,14911.0,EIRE
578093,C2,CARRIAGE,1,22.11.2011 17:21,50.0,14911.0,EIRE
563558,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,17.08.2011 13:40,1.65,14156.0,EIRE
568654,21531,RED RETROSPOT SUGAR JAM BOWL,6,28.09.2011 12:20,2.55,14911.0,EIRE
565475,23236,STORAGE TIN VINTAGE DOILY ,96,05.09.2011 10:47,2.49,14156.0,EIRE
539337,21888,BINGO SET,4,17.12.2010 10:46,3.75,,EIRE
546541,22191,IVORY DINER WALL CLOCK,2,14.03.2011 15:11,8.5,14911.0,EIRE
570016,21218,RED SPOTTY BISCUIT TIN,6,07.10.2011 10:06,3.75,14911.0,EIRE
563355,23203,JUMBO BAG VINTAGE DOILY ,10,15.08.2011 14:39,2.08,14156.0,EIRE
563169,22698,PINK REGENCY TEACUP AND SAUCER,6,12.08.2011 12:42,2.95,14911.0,EIRE
565857,21166,COOK WITH WINE METAL SIGN ,12,07.09.2011 14:13,2.08,14911.0,EIRE
578054,23333,IVORY WICKER HEART MEDIUM,12,22.11.2011 14:59,1.25,14911.0,EIRE
573892,22697,GREEN REGENCY TEACUP AND SAUCER,6,01.11.2011 13:57,2.95,14911.0,EIRE
C575160,23247,BISCUIT TIN 50'S CHRISTMAS,-1,08.11.2011 16:23,2.89,14911.0,EIRE
547789,84406B,CREAM CUPID HEARTS COAT HANGER,4,25.03.2011 12:04,4.15,14911.0,EIRE
551950,22088,PAPER BUNTING COLOURED LACE,6,05.05.2011 11:38,2.95,14911.0,EIRE
564565,22426,ENAMEL WASH BOWL CREAM,4,26.08.2011 10:50,3.75,14911.0,EIRE
565916,22487,WHITE WOOD GARDEN PLANT LADDER,1,07.09.2011 16:00,9.95,14156.0,EIRE
568095,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,6,23.09.2011 14:49,1.65,14911.0,EIRE
560445,22112,CHOCOLATE HOT WATER BOTTLE,72,19.07.2011 09:08,4.25,14156.0,EIRE
553901,21912,VINTAGE SNAKES & LADDERS,8,19.05.2011 17:48,3.75,14911.0,EIRE
553535,22938,CUPCAKE LACE PAPER SET 6,12,17.05.2011 15:17,1.95,,EIRE
571937,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,20.10.2011 09:28,0.42,14911.0,EIRE
563098,22963,JAM JAR WITH GREEN LID,12,12.08.2011 09:14,0.85,14911.0,EIRE
555858,C2,CARRIAGE,1,07.06.2011 14:12,50.0,14911.0,EIRE
557872,23111,PARISIENNE SEWING BOX,1,23.06.2011 12:42,12.5,14911.0,EIRE
538255,84609,TALL ROCOCO CANDLE HOLDER,4,10.12.2010 12:33,8.5,14911.0,EIRE
557136,21668,RED STRIPE CERAMIC DRAWER KNOB,24,17.06.2011 09:23,1.25,14911.0,EIRE
568095,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,23.09.2011 14:49,1.25,14911.0,EIRE
576603,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,15.11.2011 15:22,1.25,14911.0,EIRE
571446,22979,PANTRY WASHING UP BRUSH,48,17.10.2011 13:46,1.45,14911.0,EIRE
