unit_id,fuel,region,operator,capacity_mw,age_years,ambient_c,humidity,days_since_maint,maint_overdue,is_peak_hour,wind_ms,ghi,load_factor,forced_outage
1726,gas_peaker,West,IOU,100.9,24.8,17.4,28.5,209,1,0,7.9,456,0.473,Yes
1110,hydro,Northeast,ipp,152.2,11.5,21.3,70.5,139,0,0,7.0,183,0.243,No
1968,gas_ccgt,Midwest,muni,501.2,17.9,13.6,67.9,24,0,0,5.8,673,0.548,No
1110,wind,Northeast,IOU,139.4,23.7,8.9,76.4,87,0,0,6.0,287,0.729,No
1304,wind,Northeast,IOU,102.3,31.7,28.3,49.2,51,0,1,3.4,296,0.611,Yes
1706,wind,South,IOU,228.0,1.7,21.7,52.4,48,0,0,7.2,244,0.408,No
1560,hydro,Midwest,IOU,214.1,1.0,13.8,72.3,55,0,0,1.3,284,0.838,No
1974,gas_peaker,South,ipp,203.8,14.7,17.1,79.0,68,0,0,2.5,493,0.509,No
1934,gas_ccgt,South,muni,298.5,38.4,12.3,51.7,358,1,0,4.4,593,0.506,No
1716,coal,Northeast,co_op,494.7,22.3,14.0,51.9,45,0,0,2.9,57,0.717,No
1022,wind,ERCOT,IOU,129.3,24.8,46.2,32.5,13,0,0,3.4,76,0.489,No
1373,gas_ccgt,Northeast,IOU,436.1,19.6,24.8,80.0,14,0,1,2.4,454,0.968,No
1607,gas_ccgt,Northeast,IOU,507.1,10.4,-7.9,56.9,47,0,0,6.7,0,0.618,No
1424,coal,Northeast,co_op,801.3,32.5,3.7,63.7,130,0,0,5.1,452,0.679,No
1361,wind,West,IOU,288.7,7.4,8.1,76.7,17,0,0,2.4,426,0.576,No
1226,solar,Midwest,ipp,94.3,3.8,-1.6,64.6,95,0,0,2.5,260,0.582,No
1656,gas_ccgt,ERCOT,ipp,253.7,12.8,21.5,73.4,42,0,0,11.4,395,0.474,Yes
1947,gas_ccgt,Midwest,ipp,508.0,42.7,1.4,43.2,33,0,0,3.3,485,0.604,No
1420,wind,South,IOU,246.1,7.2,29.6,52.6,27,0,0,15.8,135,0.724,No
1756,hydro,West,IOU,242.9,8.7,22.8,48.9,132,0,0,4.6,291,0.39,No
1338,wind,ERCOT,muni,298.1,27.4,16.8,80.1,67,0,0,2.4,591,0.905,No
1637,solar,ERCOT,IOU,184.6,10.2,13.7,61.7,145,0,0,6.5,422,0.621,No
1933,solar,Midwest,IOU,69.1,22.5,9.0,37.5,33,0,0,6.3,426,0.437,No
1111,wind,West,IOU,208.1,11.3,25.9,77.3,94,0,0,7.8,441,0.831,No
1501,wind,Northeast,ipp,170.8,7.4,6.8,53.7,234,1,0,5.2,258,0.43,Yes
1790,gas_peaker,South,IOU,108.0,22.3,20.2,92.0,345,1,0,2.3,289,0.304,No
1993,hydro,West,ipp,393.3,42.2,24.9,26.8,12,0,1,1.1,534,0.923,No
1178,gas_ccgt,Midwest,IOU,471.8,12.7,3.0,57.7,299,1,0,1.8,293,0.679,No
1439,wind,West,muni,137.1,17.1,17.6,30.0,281,1,0,14.0,485,0.598,No
1398,wind,Midwest,ipp,149.3,5.1,12.7,67.3,45,0,1,2.9,280,0.785,No
1253,wind,West,ipp,155.2,36.1,34.2,37.9,13,0,1,3.6,465,0.737,Yes
1731,coal,Northeast,muni,688.9,28.0,0.3,77.1,88,0,0,3.3,203,0.678,No
1724,gas_peaker,South,ipp,57.4,24.8,36.3,74.2,95,0,1,4.1,318,0.953,Yes
1358,coal,ERCOT,ipp,691.2,15.0,20.3,75.1,53,0,0,12.2,294,0.816,No
1563,gas_ccgt,West,muni,361.7,20.6,20.9,86.2,104,0,1,4.0,471,0.848,No
1167,wind,ERCOT,IOU,205.1,8.3,26.1,27.0,136,0,1,1.8,360,0.545,No
1364,nuclear,ERCOT,co_op,904.4,2.4,33.1,83.6,80,0,1,4.1,644,0.784,No
1150,gas_peaker,West,IOU,129.2,17.7,18.2,50.4,52,0,0,5.6,196,0.393,No
1747,nuclear,West,muni,1065.9,31.3,12.2,41.7,193,1,0,1.8,523,0.547,No
1258,wind,West,IOU,84.4,28.2,13.0,51.1,19,0,0,5.0,791,0.74,No
1333,gas_peaker,South,co_op,70.6,30.6,37.3,69.0,159,1,0,3.2,376,0.93,No
1238,wind,West,ipp,244.7,10.0,20.2,72.5,88,0,0,2.5,359,0.595,No
1736,solar,West,IOU,176.2,38.6,16.3,27.5,24,0,0,4.0,709,0.836,No
1559,gas_peaker,ERCOT,IOU,200.9,14.2,19.8,92.5,8,0,0,2.8,427,0.511,No
1489,gas_ccgt,Northeast,co_op,420.2,1.0,23.7,54.1,182,1,0,2.8,337,0.427,Yes
1193,wind,Northeast,muni,188.1,31.4,18.0,51.2,28,0,1,2.7,561,0.614,No
1439,solar,South,ipp,189.8,25.4,28.6,73.5,80,0,0,4.4,227,0.209,No
1261,gas_ccgt,West,IOU,648.7,2.1,0.0,74.3,127,0,1,8.5,392,0.899,No
1440,hydro,South,ipp,144.9,7.0,20.5,56.5,20,0,0,8.6,324,0.62,No
1808,wind,South,IOU,128.1,34.4,21.8,66.2,127,0,1,10.5,389,0.902,No
1224,solar,Northeast,co_op,29.0,12.2,5.2,23.1,50,0,0,6.7,267,0.735,No
1592,gas_ccgt,South,IOU,695.8,36.2,37.1,77.6,65,0,0,8.2,444,0.657,No
1226,gas_ccgt,ERCOT,IOU,594.7,14.2,17.6,83.6,100,0,1,3.3,504,0.703,No
1512,solar,South,ipp,217.7,23.2,27.2,67.7,20,0,0,3.4,260,0.56,No
1020,gas_ccgt,Midwest,IOU,606.7,6.5,11.9,58.5,189,1,1,4.1,493,0.868,Yes
1054,gas_ccgt,West,IOU,252.3,1.0,41.0,57.0,95,0,0,7.0,235,0.677,No
1930,nuclear,Midwest,ipp,924.0,1.7,12.6,74.7,100,0,0,5.6,247,0.754,No
1184,coal,Midwest,muni,851.3,17.8,-8.1,28.4,177,1,1,9.5,383,0.813,No
1343,wind,Northeast,muni,292.5,4.2,16.2,60.2,15,0,0,7.8,445,0.477,No
1908,gas_ccgt,West,muni,403.2,18.1,17.9,38.5,23,0,1,2.7,404,0.722,No
1919,solar,Northeast,IOU,69.0,14.5,7.0,53.8,83,0,0,4.1,601,0.596,No
1173,gas_ccgt,ERCOT,IOU,641.4,13.0,28.5,80.0,183,1,1,3.3,720,0.818,No
1149,wind,Northeast,ipp,118.5,25.1,7.6,51.5,209,1,1,3.9,434,0.832,Yes
1514,gas_ccgt,West,co_op,353.5,20.3,6.5,48.0,391,1,1,4.2,388,0.621,Yes
1118,coal,Midwest,IOU,542.4,41.7,5.5,26.4,50,0,1,5.7,77,0.642,Yes
1077,gas_ccgt,Midwest,IOU,538.3,36.9,-8.0,54.5,183,1,0,9.9,368,0.685,Yes
1162,gas_peaker,South,co_op,179.9,21.5,20.6,94.1,54,0,0,4.9,297,0.726,No
1456,gas_peaker,Midwest,IOU,73.9,16.2,-11.6,54.6,208,1,0,7.3,525,0.175,Yes
1412,hydro,Midwest,IOU,303.2,15.0,12.7,20.3,29,0,0,5.5,581,0.759,No
1120,coal,West,IOU,587.3,41.1,12.9,49.6,88,0,1,3.6,589,0.491,Yes
1052,gas_ccgt,ERCOT,ipp,433.0,24.6,22.6,65.1,85,0,0,4.5,458,0.584,No
1524,solar,Northeast,ipp,117.7,1.0,8.9,73.0,158,1,0,5.0,356,0.931,No
1447,solar,Midwest,ipp,156.0,1.0,4.4,64.4,83,0,0,5.4,262,0.478,No
1170,solar,ERCOT,IOU,49.3,16.6,54.4,55.0,121,0,1,6.5,233,0.796,No
1114,gas_ccgt,West,ipp,264.4,1.0,26.2,59.1,12,0,1,6.2,757,0.841,No
1266,gas_peaker,ERCOT,IOU,143.2,24.8,38.3,55.4,37,0,0,2.8,612,0.523,Yes
1851,gas_ccgt,South,ipp,694.9,6.8,8.4,82.4,91,0,0,4.9,627,0.668,No
1915,gas_ccgt,West,ipp,608.7,32.2,7.3,70.2,118,0,1,2.6,375,0.398,No
1949,gas_ccgt,West,muni,332.2,3.6,21.7,49.1,38,0,0,4.7,451,0.452,No
1305,coal,West,IOU,511.5,34.2,11.1,50.2,31,0,0,4.3,698,0.814,Yes
1355,gas_ccgt,South,ipp,368.9,12.5,39.2,70.2,59,0,1,1.3,348,0.86,No
1665,gas_ccgt,Midwest,ipp,314.2,21.5,19.2,70.1,76,0,0,9.1,209,0.657,Yes
1761,wind,Midwest,ipp,187.9,14.7,23.0,66.8,146,0,0,5.1,467,0.519,No
1813,coal,Northeast,IOU,839.5,10.7,15.9,51.2,32,0,0,10.6,288,0.449,No
1550,gas_ccgt,Northeast,IOU,675.3,21.1,10.1,71.9,120,0,0,4.8,769,0.769,Yes
1601,hydro,South,IOU,238.3,10.0,25.1,93.6,47,0,0,12.6,620,0.803,No
1089,gas_ccgt,ERCOT,IOU,474.1,8.2,17.1,44.4,86,0,0,10.3,629,0.696,No
1207,coal,Midwest,ipp,417.3,28.1,19.0,69.6,61,0,1,4.8,492,0.611,Yes
1358,gas_peaker,South,ipp,51.5,22.3,24.4,66.1,81,0,0,5.3,242,0.675,No
1744,coal,West,ipp,676.7,16.8,12.9,34.7,104,0,1,4.4,466,0.622,Yes
1524,hydro,Northeast,IOU,258.5,21.1,6.3,70.4,23,0,1,3.9,221,0.43,No
1800,coal,Midwest,ipp,865.0,21.9,-0.8,78.4,32,0,0,2.2,255,0.472,Yes
1647,gas_peaker,Midwest,ipp,137.2,10.0,28.3,77.4,140,0,1,2.2,12,0.771,Yes
1466,wind,West,ipp,314.2,8.0,27.0,43.8,22,0,0,0.5,108,0.314,No
1845,wind,ERCOT,IOU,322.6,8.5,15.9,72.1,372,1,0,3.9,268,0.431,No
1918,gas_ccgt,Northeast,IOU,509.1,24.9,5.0,66.5,72,0,0,6.8,234,0.634,Yes
1795,gas_ccgt,South,ipp,325.0,8.8,8.5,49.3,11,0,0,7.0,476,0.811,Yes
1811,gas_ccgt,Northeast,IOU,510.2,16.6,25.5,66.4,28,0,0,3.0,553,0.856,No
1309,solar,Midwest,ipp,62.9,20.0,3.3,58.6,58,0,0,4.0,256,0.487,No
1240,solar,South,IOU,222.8,6.5,22.8,74.8,232,1,0,3.1,434,0.388,No
1659,gas_ccgt,Midwest,ipp,399.9,19.7,11.6,61.9,173,1,1,5.9,97,0.675,No
1553,solar,South,ipp,102.2,20.1,35.6,93.2,98,0,0,10.3,302,0.719,No
1689,gas_ccgt,Midwest,ipp,562.8,13.2,-14.4,49.0,89,0,1,6.0,277,0.883,Yes
1026,coal,South,muni,394.7,32.5,23.3,84.6,68,0,0,6.3,513,0.41,No
1192,coal,Midwest,IOU,409.4,49.4,10.3,75.0,155,1,0,5.3,464,0.492,Yes
1507,solar,South,muni,62.3,13.8,25.9,63.3,39,0,0,3.7,658,0.651,No
1017,gas_ccgt,Midwest,ipp,394.4,31.2,13.5,61.5,98,0,1,8.5,505,0.47,No
1275,gas_peaker,South,muni,195.2,34.3,32.7,69.4,177,1,0,3.9,302,0.415,No
1948,nuclear,West,IOU,1035.5,42.3,18.0,51.5,283,1,0,9.2,303,0.841,No
1808,gas_ccgt,Northeast,ipp,413.1,11.7,19.3,37.4,81,0,0,4.4,118,0.475,No
1175,gas_ccgt,ERCOT,muni,438.0,31.4,16.9,37.2,20,0,0,1.4,469,0.895,Yes
1351,coal,Northeast,ipp,858.7,12.4,16.6,48.7,673,1,0,5.9,433,0.798,Yes
1936,solar,West,IOU,89.6,19.6,33.5,54.2,70,0,1,2.9,371,0.681,No
1330,wind,Midwest,ipp,293.6,16.4,-5.7,50.4,18,0,1,5.2,320,0.834,No
1523,wind,Northeast,ipp,240.8,14.6,3.7,91.9,26,0,0,10.5,389,0.632,No
1734,wind,West,co_op,314.7,4.1,4.2,51.4,59,0,1,6.3,392,0.64,No
1269,hydro,South,IOU,69.7,26.4,23.7,66.6,118,0,0,6.2,513,0.503,No
1627,wind,Midwest,ipp,306.0,2.5,15.7,47.2,45,0,0,7.0,606,0.726,No
1372,hydro,South,IOU,153.3,15.8,20.6,72.1,24,0,0,5.8,295,0.716,No
1534,wind,ERCOT,IOU,136.9,24.3,44.6,60.2,27,0,0,3.4,492,0.376,Yes
1050,gas_peaker,West,ipp,79.8,18.1,19.0,25.5,12,0,0,2.3,716,0.615,No
1647,gas_ccgt,Midwest,IOU,380.4,1.0,7.7,67.0,472,1,0,5.7,589,0.448,No
1012,wind,Midwest,IOU,196.3,17.4,8.0,56.7,27,0,0,2.5,252,0.506,Yes
1083,gas_ccgt,South,ipp,594.9,14.8,36.2,61.7,81,0,1,4.4,761,0.956,No
1939,solar,Northeast,ipp,236.4,6.4,27.6,44.9,30,0,0,4.4,269,0.1,No
1231,nuclear,Midwest,ipp,1157.7,36.2,1.5,98.0,204,1,0,5.5,272,0.448,No
1724,gas_peaker,West,IOU,197.3,28.9,37.2,47.2,18,0,0,3.6,440,0.441,No
1834,solar,West,ipp,214.5,4.4,17.8,47.8,266,1,0,4.3,507,0.806,No
1207,gas_ccgt,Northeast,ipp,486.2,20.3,10.2,51.9,63,0,0,6.4,489,0.396,No
1471,coal,South,ipp,518.8,22.6,29.0,54.0,49,0,0,9.9,493,0.77,No
1444,gas_ccgt,South,IOU,553.8,6.0,30.6,80.4,35,0,1,7.0,440,0.96,No
1053,solar,West,ipp,171.3,12.4,0.3,55.0,233,1,1,3.3,699,0.672,No
1851,nuclear,South,IOU,1215.7,41.4,28.1,67.2,70,0,0,2.9,216,0.724,No
1380,wind,Midwest,IOU,110.9,16.1,8.2,60.8,398,1,0,2.8,261,0.613,No
1917,gas_peaker,ERCOT,muni,54.1,11.9,25.0,58.1,183,1,0,4.1,365,0.708,No
1157,wind,Midwest,IOU,305.5,16.3,-6.0,54.8,38,0,0,3.0,237,0.409,No
1532,hydro,West,ipp,80.4,2.7,27.0,38.3,279,1,0,6.6,422,0.411,No
1649,hydro,Midwest,IOU,341.8,32.6,-2.9,83.0,100,0,0,10.4,417,0.41,No
1670,solar,South,ipp,217.9,3.1,8.8,73.6,37,0,0,3.2,428,0.88,No
1318,coal,Northeast,IOU,715.1,39.4,20.1,72.9,38,0,1,3.2,333,0.99,Yes
1920,coal,ERCOT,muni,591.1,46.3,32.8,61.0,23,0,0,5.7,532,0.937,Yes
1742,hydro,Midwest,IOU,66.1,27.3,21.1,68.4,245,1,1,5.1,402,0.595,No
1043,wind,West,ipp,237.3,7.1,22.7,63.5,24,0,1,3.9,439,0.853,No
1585,gas_peaker,West,ipp,121.5,2.6,14.8,67.6,342,1,0,5.2,500,0.429,No
1395,hydro,South,ipp,333.6,15.4,10.3,90.8,163,1,0,5.2,172,0.572,No
1793,gas_ccgt,South,IOU,623.6,14.7,28.6,49.3,130,0,0,9.8,365,0.368,Yes
1353,nuclear,Northeast,IOU,1293.4,3.8,17.1,54.5,27,0,1,9.1,0,0.479,No
1025,wind,South,ipp,154.4,21.5,37.9,58.4,109,0,0,5.1,419,0.323,No
1081,gas_ccgt,South,ipp,302.4,1.0,17.7,84.7,74,0,0,2.9,402,0.212,Yes
1501,wind,ERCOT,ipp,235.0,1.0,23.8,41.6,60,0,0,11.5,519,0.638,No
1775,gas_ccgt,Midwest,IOU,571.7,18.8,13.1,56.9,80,0,1,7.7,231,0.882,No
1737,solar,Northeast,IOU,193.9,1.0,10.8,64.3,42,0,0,3.4,191,0.928,No
1240,coal,South,muni,599.9,17.1,29.2,65.5,184,1,0,12.1,311,0.507,No
1548,coal,West,co_op,344.8,37.3,32.1,34.4,59,0,0,3.1,742,0.599,No
1884,wind,Northeast,IOU,212.8,3.9,10.5,57.3,26,0,0,4.9,299,0.374,No
1104,coal,Northeast,muni,300.5,17.9,22.6,36.3,99,0,1,2.9,475,0.835,No
1321,wind,ERCOT,IOU,268.5,8.3,8.3,38.8,125,0,0,10.4,268,0.233,No
1435,gas_ccgt,South,ipp,380.2,26.3,19.0,44.4,99,0,0,3.2,681,0.584,No
1860,nuclear,West,ipp,1339.5,30.1,14.5,61.6,26,0,0,4.7,406,0.547,No
1729,nuclear,South,IOU,1308.6,26.0,27.0,50.8,64,0,0,1.5,509,0.353,No
1684,solar,Midwest,ipp,248.2,11.2,-4.6,57.6,107,0,0,3.4,506,0.109,No
1042,gas_ccgt,West,ipp,592.3,26.6,17.9,66.1,50,0,0,12.4,257,0.865,No
1974,coal,Midwest,IOU,412.7,18.7,-13.5,53.8,800,1,0,6.2,600,0.437,Yes
1148,hydro,South,ipp,101.0,28.9,31.3,48.7,87,0,1,4.9,393,0.962,No
1923,nuclear,Midwest,IOU,1340.2,21.9,8.7,80.8,273,1,0,4.6,423,0.367,No
1380,gas_ccgt,ERCOT,co_op,308.6,20.3,21.7,37.4,227,1,1,5.2,661,0.646,No
1497,nuclear,South,IOU,1336.8,19.6,31.6,84.4,224,1,0,10.3,494,0.869,No
1484,gas_ccgt,West,ipp,517.3,32.1,-0.2,39.6,17,0,0,4.8,646,0.589,Yes
1146,gas_ccgt,Midwest,ipp,277.8,13.4,-11.5,47.8,219,1,0,4.2,368,0.44,Yes
1245,wind,South,ipp,220.4,29.0,47.7,59.3,23,0,0,2.0,391,0.578,Yes
1287,gas_ccgt,Midwest,ipp,298.4,22.8,21.8,54.5,116,0,1,2.5,536,0.727,No
1749,coal,Northeast,ipp,502.3,19.6,-17.6,73.6,128,0,0,4.4,0,0.457,Yes
1003,wind,Midwest,IOU,63.1,1.0,16.7,66.1,76,0,1,2.9,770,0.613,No
1595,hydro,Northeast,ipp,361.0,1.0,11.6,72.4,19,0,0,2.0,632,0.55,Yes
1904,nuclear,South,ipp,1132.3,19.7,29.6,89.9,60,0,0,8.3,351,0.482,No
1388,wind,South,IOU,85.9,3.5,30.1,70.4,50,0,1,4.9,462,0.887,No
1678,coal,ERCOT,IOU,789.3,27.9,26.2,61.0,54,0,0,2.5,495,0.339,No
1448,hydro,Northeast,ipp,207.5,14.5,10.3,51.4,555,1,0,5.1,267,0.787,No
1169,wind,South,ipp,136.1,1.0,28.0,82.6,85,0,0,3.4,379,0.509,No
1373,hydro,ERCOT,IOU,393.4,24.3,25.7,72.6,41,0,1,4.1,501,0.414,No
1459,hydro,Midwest,ipp,359.2,18.3,20.7,57.8,64,0,0,7.6,308,0.302,No
1641,coal,Northeast,IOU,889.0,15.6,-14.2,69.8,133,0,0,7.6,263,0.406,Yes
1665,nuclear,West,ipp,1357.3,22.2,24.5,67.1,76,0,0,10.4,640,0.79,No
1236,gas_peaker,Northeast,IOU,74.6,15.7,-7.0,48.1,89,0,1,0.7,500,0.684,No
1882,wind,West,IOU,101.0,9.9,22.4,50.8,148,0,0,7.3,510,0.835,No
1538,gas_peaker,South,IOU,105.3,10.9,27.4,54.3,53,0,1,3.5,274,0.871,No
1388,coal,ERCOT,IOU,855.8,26.8,7.8,70.5,45,0,0,1.6,391,0.436,No
1519,wind,South,co_op,179.7,13.7,36.5,58.1,33,0,0,1.9,600,0.887,No
1036,coal,West,co_op,720.0,25.7,34.5,40.9,28,0,1,5.3,589,0.561,Yes
1484,gas_peaker,Midwest,ipp,219.1,21.5,2.1,82.4,146,0,1,4.7,618,0.639,No
1297,wind,ERCOT,muni,90.4,21.6,41.3,46.6,35,0,0,8.5,493,0.63,No
1533,gas_peaker,Midwest,IOU,112.9,8.8,-11.3,45.2,25,0,1,7.1,703,0.843,No
1019,wind,West,ipp,326.5,1.0,26.8,15.0,40,0,1,4.8,538,0.99,No
1490,wind,West,muni,328.6,46.6,21.5,51.1,99,0,0,4.2,389,0.537,Yes
1920,coal,South,IOU,535.8,31.0,28.8,98.0,73,0,0,6.8,204,0.411,No
1056,hydro,Midwest,ipp,276.5,38.5,14.4,61.2,52,0,0,6.9,594,0.577,No
1005,gas_ccgt,Northeast,IOU,562.3,27.2,34.1,49.2,52,0,0,4.8,393,0.731,Yes
1909,gas_peaker,West,IOU,145.2,12.0,13.9,71.1,81,0,0,5.2,399,0.739,No
1925,wind,Midwest,IOU,110.5,11.8,18.2,47.9,108,0,0,4.3,557,0.308,No
1847,nuclear,ERCOT,ipp,1065.7,36.3,35.7,77.7,265,1,1,5.8,212,0.44,Yes
1977,nuclear,ERCOT,ipp,1012.1,29.1,17.4,50.3,49,0,0,6.5,710,0.341,No
1044,hydro,Midwest,ipp,339.9,21.1,-4.2,74.5,666,1,0,4.3,616,0.432,Yes
1953,hydro,Midwest,IOU,173.9,12.8,-0.3,35.7,94,0,0,1.5,305,0.392,No
1708,nuclear,West,ipp,903.3,15.6,-0.2,43.4,103,0,0,11.3,666,0.819,No
1466,coal,West,IOU,534.2,33.9,30.3,53.0,90,0,0,8.8,245,0.382,No
1081,gas_ccgt,Northeast,IOU,698.8,8.2,24.2,95.8,73,0,0,4.5,161,0.793,No
1053,gas_peaker,West,IOU,104.8,32.4,24.3,52.9,196,1,0,13.9,875,0.325,No
1062,gas_peaker,West,co_op,152.2,6.0,15.3,42.1,280,1,1,10.4,529,0.54,No
1049,coal,West,IOU,581.2,40.3,3.9,81.5,93,0,1,7.2,267,0.99,Yes
1779,solar,ERCOT,co_op,60.6,16.1,22.4,56.5,289,1,0,9.4,518,0.676,No
1524,gas_peaker,ERCOT,IOU,176.4,18.3,16.9,60.2,49,0,1,3.3,405,0.318,No
1056,coal,Midwest,ipp,503.7,25.2,-2.2,55.1,260,1,1,2.5,427,0.99,Yes
1612,gas_peaker,ERCOT,IOU,149.7,18.9,27.5,52.9,97,0,0,9.5,398,0.709,No
1042,nuclear,ERCOT,muni,834.3,15.5,23.5,53.0,199,1,1,5.4,617,0.416,No
1931,solar,South,IOU,218.9,1.0,38.8,83.1,190,1,0,11.5,435,0.402,Yes
1761,solar,Northeast,ipp,176.9,16.6,9.2,47.7,150,1,0,4.9,353,0.59,No
1972,gas_peaker,ERCOT,co_op,186.5,14.4,18.2,71.0,85,0,1,5.6,475,0.847,No
1628,gas_ccgt,West,IOU,585.4,15.5,13.2,70.6,25,0,1,6.5,403,0.546,No
1407,solar,Midwest,IOU,60.4,11.8,10.7,50.1,29,0,0,8.9,238,0.306,No
1407,coal,Midwest,ipp,578.3,21.5,-2.6,47.4,225,1,0,4.0,427,0.509,Yes
1957,hydro,ERCOT,IOU,242.8,22.5,12.4,40.3,498,1,1,1.9,414,0.582,Yes
1798,gas_ccgt,Midwest,co_op,664.9,30.8,2.1,72.5,79,0,0,3.9,287,0.436,No
1447,wind,West,IOU,255.8,1.0,20.4,54.8,56,0,0,3.6,725,0.243,No
1591,gas_peaker,South,co_op,82.4,8.7,29.9,87.7,38,0,0,6.3,339,0.943,Yes
1985,coal,West,co_op,610.0,5.7,0.8,56.3,166,1,1,4.8,474,0.702,No
1975,gas_ccgt,West,ipp,672.5,21.6,35.3,46.2,76,0,1,6.3,529,0.34,No
1041,coal,Northeast,muni,880.0,22.8,-1.9,61.6,59,0,0,6.3,169,0.333,No
1058,wind,Midwest,ipp,86.5,12.0,28.7,32.6,145,0,0,8.3,199,0.437,No
1879,wind,Northeast,co_op,173.0,2.0,7.2,56.0,33,0,0,8.7,189,0.848,No
1166,coal,South,IOU,401.1,28.3,4.8,63.1,64,0,1,7.3,394,0.68,Yes
1442,wind,Northeast,IOU,198.4,2.0,11.9,60.9,66,0,0,5.0,212,0.734,No
1398,coal,ERCOT,IOU,881.5,27.0,14.8,53.3,54,0,0,8.7,644,0.143,Yes
1023,gas_peaker,West,IOU,95.5,15.2,-0.9,63.0,137,0,0,4.3,246,0.35,No
1452,nuclear,South,muni,1086.3,33.2,30.5,60.5,78,0,0,8.7,717,0.564,Yes
1456,gas_ccgt,Midwest,ipp,676.9,20.1,7.9,68.9,22,0,1,1.7,371,0.683,Yes
1271,gas_peaker,Midwest,muni,176.7,1.0,8.3,61.4,58,0,1,10.6,496,0.747,No
1516,hydro,South,IOU,124.9,7.9,35.7,80.6,36,0,0,5.5,430,0.802,No
1307,wind,ERCOT,IOU,200.0,9.3,43.1,35.3,17,0,0,6.5,336,0.535,No
1504,gas_ccgt,ERCOT,ipp,361.0,15.3,13.4,57.9,10,0,1,2.0,559,0.461,No
1617,wind,ERCOT,IOU,339.4,15.5,30.2,53.5,38,0,0,4.3,472,0.833,No
1258,wind,Midwest,IOU,291.9,34.6,11.3,88.7,88,0,1,5.8,415,0.718,Yes
1635,coal,West,IOU,321.6,38.3,16.1,48.0,15,0,1,5.9,796,0.822,Yes
1094,gas_ccgt,South,IOU,507.5,14.7,27.2,79.6,22,0,0,8.4,438,0.112,No
1563,hydro,South,IOU,126.1,14.3,28.6,61.3,86,0,0,5.0,497,0.631,Yes
1012,gas_ccgt,West,IOU,640.7,26.0,3.4,51.5,243,1,0,2.9,642,0.511,Yes
1830,hydro,Midwest,ipp,323.3,25.0,5.6,79.8,201,1,0,5.5,478,0.635,No
1523,gas_peaker,Midwest,muni,94.7,25.7,6.6,43.8,193,1,0,5.5,545,0.707,Yes
1322,hydro,South,IOU,95.9,11.1,34.8,75.6,46,0,1,6.0,713,0.749,No
1368,gas_ccgt,Midwest,muni,477.9,23.1,13.8,43.4,21,0,1,9.4,355,0.357,No
1339,coal,ERCOT,muni,580.9,30.0,30.8,35.5,128,0,0,3.5,396,0.813,Yes
1481,coal,Midwest,ipp,634.8,26.9,5.6,74.6,130,0,0,3.2,341,0.228,No
1557,hydro,Northeast,muni,395.6,12.6,-6.6,68.4,140,0,0,3.4,459,0.817,No
1886,gas_ccgt,West,ipp,303.4,7.3,17.0,57.9,14,0,0,6.4,540,0.61,No
1799,solar,ERCOT,muni,43.0,17.1,40.1,34.0,32,0,0,9.3,110,0.294,No
1898,gas_peaker,South,co_op,118.5,22.2,29.7,87.5,111,0,1,4.9,683,0.783,No
1967,gas_peaker,Midwest,IOU,150.0,24.2,-6.9,41.8,39,0,1,11.8,506,0.713,No
1036,gas_ccgt,ERCOT,IOU,625.3,19.8,30.2,60.3,37,0,0,4.8,221,0.628,No
1949,gas_ccgt,West,ipp,507.9,18.7,26.1,73.3,28,0,0,6.9,539,0.187,No
1444,coal,South,ipp,787.8,21.4,28.2,58.3,58,0,0,0.8,634,0.592,No
1477,wind,South,muni,116.2,17.7,27.2,70.8,60,0,1,5.8,578,0.786,No
1496,hydro,West,IOU,355.3,1.0,26.9,44.3,36,0,0,5.2,513,0.598,No
1336,gas_ccgt,West,co_op,674.9,13.4,11.0,54.4,88,0,0,1.3,501,0.26,Yes
1830,gas_ccgt,South,co_op,499.0,20.9,23.6,70.5,53,0,0,8.1,608,0.623,No
1918,gas_peaker,Midwest,ipp,201.7,5.2,15.6,80.6,64,0,0,3.7,345,0.206,No
1940,wind,West,IOU,225.1,38.9,4.7,65.2,752,1,1,2.9,316,0.403,Yes
1407,coal,ERCOT,ipp,400.2,33.8,34.1,55.0,223,1,0,2.0,326,0.117,Yes
1626,solar,Northeast,co_op,212.2,10.6,6.9,60.9,154,1,0,6.8,397,0.634,No
1495,hydro,Northeast,IOU,94.0,19.2,6.4,66.0,48,0,1,3.5,253,0.897,No
1934,hydro,Northeast,IOU,127.9,4.8,25.5,69.7,26,0,1,5.5,452,0.481,No
1928,wind,ERCOT,muni,330.0,1.5,19.8,68.5,87,0,0,5.8,648,0.506,No
1447,wind,South,ipp,70.3,25.2,17.4,55.8,48,0,0,6.5,707,0.766,Yes
1143,gas_peaker,South,IOU,145.2,21.3,33.0,63.4,53,0,1,9.3,596,0.623,Yes
1824,gas_ccgt,ERCOT,ipp,686.4,18.5,15.0,58.8,53,0,0,7.7,621,0.838,Yes
1135,coal,ERCOT,ipp,417.0,34.6,16.7,50.3,44,0,1,11.2,658,0.792,No
1726,coal,South,IOU,748.4,11.5,10.1,70.3,800,1,1,2.0,453,0.782,No
1463,gas_ccgt,Midwest,ipp,343.7,3.2,18.9,88.0,114,0,1,5.6,278,0.744,No
