customer_id,credit_score,income_k,dti,card_util,deposit_k,loan_k,n_products,tenure_mo,late30_12m,logins_30d,segment,segment_name
C40234,743.0,215.9,0.389,0.098,83.1,286.0,5.0,73.0,0.0,18.0,4,Affluent Relationship
C10136,687.0,39.5,0.365,0.286,16.3,1.4,2.0,45.0,1.0,2.0,1,Mass-Market Saver
C40377,775.0,196.3,0.267,0.147,113.7,169.0,6.0,57.0,1.0,20.0,4,Affluent Relationship
C20009,658.0,40.1,0.345,0.923,6.7,19.0,4.0,42.0,1.0,23.0,2,Card Revolver
C00244,804.0,92.9,0.236,0.131,31.0,13.6,3.0,22.0,-0.0,6.0,0,Prime Transactor
C20295,691.0,26.7,0.322,0.761,5.3,16.8,1.0,32.0,1.0,42.0,2,Card Revolver
C30238,594.0,47.5,0.452,0.918,1.8,17.2,1.0,46.0,5.0,5.0,3,Stressed Book
C00105,787.0,138.9,0.289,0.053,19.3,8.8,4.0,52.0,-0.0,23.0,0,Prime Transactor
C10273,699.0,57.3,0.253,0.022,32.4,1.6,2.0,26.0,-0.0,6.0,1,Mass-Market Saver
C10242,693.0,58.6,0.191,0.212,16.9,11.7,3.0,46.0,1.0,8.0,1,Mass-Market Saver
C30078,587.0,20.1,0.549,0.841,1.6,26.3,2.0,44.0,5.0,6.0,3,Stressed Book
C10265,691.0,56.9,0.298,0.141,21.3,3.9,2.0,55.0,1.0,7.0,1,Mass-Market Saver
C10109,695.0,34.6,0.385,0.034,16.9,8.3,1.0,66.0,1.0,5.0,1,Mass-Market Saver
C00131,784.0,108.9,0.125,0.186,22.0,17.0,3.0,10.0,-0.0,19.0,0,Prime Transactor
C10044,683.0,50.3,0.252,0.257,24.1,13.5,3.0,53.0,1.0,7.0,1,Mass-Market Saver
C20066,663.0,48.4,0.456,0.922,6.9,22.5,3.0,22.0,1.0,21.0,2,Card Revolver
C40394,743.0,194.8,0.319,0.311,93.4,128.5,5.0,103.0,1.0,17.0,4,Affluent Relationship
C40166,750.0,158.1,0.313,0.095,133.0,286.8,6.0,103.0,0.0,19.0,4,Affluent Relationship
C00057,757.0,112.0,0.211,0.0,31.8,0.1,2.0,57.0,1.0,16.0,0,Prime Transactor
C40048,755.0,180.7,0.326,0.177,106.9,343.5,5.0,74.0,1.0,4.0,4,Affluent Relationship
C30331,564.0,53.1,0.409,0.869,1.9,25.2,2.0,20.0,7.0,0.0,3,Stressed Book
C20325,660.0,50.4,0.507,0.763,0.1,30.1,3.0,29.0,2.0,20.0,2,Card Revolver
C00086,782.0,139.8,0.266,0.09,27.2,14.6,4.0,60.0,-0.0,16.0,0,Prime Transactor
C40281,761.0,178.9,0.35,0.166,43.6,218.5,3.0,88.0,-0.0,18.0,4,Affluent Relationship
C10371,699.0,37.8,0.249,0.08,32.5,6.2,2.0,37.0,1.0,14.0,1,Mass-Market Saver
C30023,581.0,28.2,0.632,0.874,1.8,11.3,2.0,18.0,3.0,10.0,3,Stressed Book
C10308,691.0,45.5,0.34,0.179,33.4,11.5,3.0,79.0,1.0,6.0,1,Mass-Market Saver
C30348,568.0,41.2,0.561,0.854,0.2,25.5,2.0,28.0,7.0,0.0,3,Stressed Book
C30131,627.0,32.1,0.582,0.834,0.3,24.8,2.0,32.0,4.0,5.0,3,Stressed Book
C30353,595.0,41.2,0.471,0.908,1.0,13.0,2.0,37.0,5.0,10.0,3,Stressed Book
C10138,724.0,45.4,0.363,0.222,34.1,7.3,2.0,41.0,0.0,1.0,1,Mass-Market Saver
C30227,603.0,24.1,0.494,0.903,1.0,42.1,1.0,63.0,3.0,10.0,3,Stressed Book
C20371,675.0,34.6,0.278,0.737,0.7,18.9,3.0,29.0,1.0,30.0,2,Card Revolver
C30344,577.0,29.1,0.427,0.653,1.4,21.8,3.0,34.0,6.0,13.0,3,Stressed Book
C30098,545.0,32.5,0.415,0.933,0.4,21.7,1.0,22.0,2.0,12.0,3,Stressed Book
C10018,736.0,44.6,0.179,0.252,36.2,8.7,3.0,102.0,-0.0,12.0,1,Mass-Market Saver
C40350,766.0,143.7,0.365,0.323,76.5,272.5,6.0,123.0,0.0,14.0,4,Affluent Relationship
C40093,742.0,171.2,0.328,0.111,54.7,288.8,6.0,102.0,-0.0,13.0,4,Affluent Relationship
C30249,577.0,32.0,0.667,0.889,0.7,23.2,1.0,28.0,4.0,8.0,3,Stressed Book
C20051,661.0,33.3,0.391,0.768,0.0,19.3,3.0,1.0,2.0,22.0,2,Card Revolver
C40137,780.0,189.2,0.399,0.185,96.4,336.9,7.0,86.0,-0.0,24.0,4,Affluent Relationship
C40114,745.0,188.7,0.323,0.248,82.0,140.3,4.0,88.0,1.0,12.0,4,Affluent Relationship
C40079,784.0,169.9,0.212,0.186,120.7,337.2,5.0,162.0,-0.0,11.0,4,Affluent Relationship
C40150,703.0,166.6,0.365,0.073,28.7,247.2,6.0,132.0,-0.0,16.0,4,Affluent Relationship
C40155,751.0,167.3,0.338,0.157,15.4,377.6,7.0,91.0,1.0,7.0,4,Affluent Relationship
C40117,754.0,120.7,0.242,0.261,69.4,236.9,5.0,118.0,1.0,18.0,4,Affluent Relationship
C40183,777.0,155.3,0.359,0.127,88.5,241.1,5.0,120.0,0.0,12.0,4,Affluent Relationship
C00304,773.0,92.5,0.211,0.05,43.7,10.9,2.0,98.0,-0.0,21.0,0,Prime Transactor
C30306,541.0,34.7,0.459,0.827,3.4,29.6,2.0,35.0,4.0,10.0,3,Stressed Book
C00335,792.0,138.2,0.166,0.117,34.6,12.6,2.0,82.0,0.0,21.0,0,Prime Transactor
C20195,698.0,44.4,0.369,0.796,0.0,19.7,1.0,20.0,3.0,33.0,2,Card Revolver
C10169,656.0,37.5,0.245,0.04,7.1,6.6,2.0,52.0,-0.0,17.0,1,Mass-Market Saver
C00088,788.0,127.2,0.164,0.113,32.6,18.0,3.0,79.0,0.0,19.0,0,Prime Transactor
C20074,648.0,57.9,0.214,0.854,1.2,14.5,3.0,6.0,2.0,17.0,2,Card Revolver
C40017,718.0,147.8,0.312,0.163,84.1,380.3,4.0,87.0,0.0,9.0,4,Affluent Relationship
C30313,586.0,35.9,0.397,0.709,1.7,31.8,2.0,21.0,3.0,9.0,3,Stressed Book
C10312,715.0,26.3,0.231,0.277,10.6,4.9,2.0,71.0,1.0,9.0,1,Mass-Market Saver
C40134,760.0,180.9,0.328,0.219,107.1,341.2,4.0,110.0,1.0,21.0,4,Affluent Relationship
C40237,745.0,97.5,0.389,0.188,53.3,134.7,6.0,90.0,0.0,16.0,4,Affluent Relationship
C30171,564.0,35.8,0.387,0.825,1.8,23.2,1.0,35.0,3.0,14.0,3,Stressed Book
C00221,773.0,129.8,0.106,0.143,31.3,7.4,3.0,93.0,0.0,21.0,0,Prime Transactor
C00319,797.0,111.6,0.177,0.15,54.2,11.3,3.0,55.0,-0.0,25.0,0,Prime Transactor
C40143,740.0,132.1,0.296,0.158,92.8,334.0,5.0,113.0,0.0,12.0,4,Affluent Relationship
C20078,653.0,52.7,0.591,0.894,0.0,17.2,2.0,30.0,0.0,19.0,2,Card Revolver
C40189,742.0,142.7,0.286,0.21,69.7,304.9,5.0,116.0,1.0,23.0,4,Affluent Relationship
C20025,676.0,46.3,0.363,0.816,7.5,17.4,3.0,18.0,3.0,18.0,2,Card Revolver
C40371,764.0,195.9,0.285,0.278,104.6,340.9,5.0,113.0,1.0,5.0,4,Affluent Relationship
C30257,583.0,29.8,0.563,0.867,1.1,28.4,3.0,1.0,4.0,4.0,3,Stressed Book
C00138,813.0,55.6,0.377,0.052,37.6,21.9,4.0,76.0,-0.0,22.0,0,Prime Transactor
C00163,773.0,93.8,0.164,0.137,36.8,5.3,3.0,99.0,-0.0,19.0,0,Prime Transactor
C40292,739.0,106.7,0.312,0.131,79.6,164.3,4.0,66.0,-0.0,10.0,4,Affluent Relationship
C40097,734.0,152.7,0.411,0.147,80.0,127.2,5.0,52.0,0.0,21.0,4,Affluent Relationship
C20160,630.0,32.4,0.35,0.724,2.2,19.0,4.0,17.0,-0.0,8.0,2,Card Revolver
C40091,754.0,200.3,0.297,0.24,66.3,321.2,5.0,84.0,1.0,14.0,4,Affluent Relationship
C30033,597.0,28.1,0.483,0.708,0.7,28.3,1.0,47.0,7.0,4.0,3,Stressed Book
C20370,654.0,27.4,0.516,0.752,3.3,8.5,1.0,26.0,-0.0,26.0,2,Card Revolver
C40316,793.0,191.8,0.357,0.011,121.6,371.4,7.0,111.0,1.0,29.0,4,Affluent Relationship
C30328,544.0,38.5,0.467,0.849,1.3,7.8,4.0,6.0,4.0,3.0,3,Stressed Book
C40192,741.0,174.9,0.341,0.142,97.4,180.9,6.0,78.0,1.0,20.0,4,Affluent Relationship
C10233,686.0,34.1,0.363,0.092,22.8,2.6,1.0,55.0,0.0,14.0,1,Mass-Market Saver
C20379,629.0,53.4,0.323,0.967,4.6,4.8,3.0,67.0,1.0,30.0,2,Card Revolver
C10255,711.0,42.0,0.253,0.241,17.1,7.3,2.0,7.0,0.0,6.0,1,Mass-Market Saver
C00016,766.0,101.1,0.304,0.033,25.9,6.9,2.0,90.0,0.0,18.0,0,Prime Transactor
C40019,728.0,180.4,0.359,0.136,20.9,190.6,5.0,118.0,-0.0,8.0,4,Affluent Relationship
C20356,683.0,31.7,0.429,0.63,9.9,22.0,1.0,6.0,2.0,23.0,2,Card Revolver
C00137,773.0,106.2,0.254,0.013,24.9,15.3,3.0,21.0,0.0,23.0,0,Prime Transactor
C30085,556.0,21.4,0.508,0.942,2.4,22.9,3.0,19.0,4.0,1.0,3,Stressed Book
C10297,685.0,42.4,0.274,0.182,26.9,5.6,2.0,82.0,1.0,8.0,1,Mass-Market Saver
C20297,642.0,58.9,0.457,0.751,1.8,19.3,3.0,50.0,3.0,26.0,2,Card Revolver
C40004,760.0,160.7,0.162,0.112,88.5,420.8,5.0,26.0,1.0,11.0,4,Affluent Relationship
C10048,688.0,50.0,0.347,0.235,23.1,5.9,3.0,16.0,1.0,4.0,1,Mass-Market Saver
C40282,701.0,234.6,0.286,0.07,96.8,274.0,6.0,161.0,-0.0,15.0,4,Affluent Relationship
C00327,811.0,101.1,0.116,0.084,34.1,12.1,4.0,39.0,0.0,14.0,0,Prime Transactor
C00317,780.0,91.3,0.206,0.078,32.2,12.2,5.0,87.0,0.0,17.0,0,Prime Transactor
C40264,762.0,75.0,0.393,0.043,73.8,307.3,6.0,113.0,1.0,15.0,4,Affluent Relationship
C10126,687.0,44.2,0.339,0.259,19.3,6.1,3.0,95.0,0.0,10.0,1,Mass-Market Saver
C00087,785.0,97.0,0.299,0.139,36.1,3.2,4.0,122.0,1.0,20.0,0,Prime Transactor
C40024,712.0,194.1,0.272,0.174,75.8,233.2,6.0,102.0,-0.0,14.0,4,Affluent Relationship
C00148,776.0,108.6,0.259,0.085,18.9,14.3,3.0,97.0,1.0,23.0,0,Prime Transactor
C40011,766.0,91.3,0.399,0.158,106.7,230.0,5.0,91.0,0.0,18.0,4,Affluent Relationship
C20399,644.0,40.1,0.336,0.921,9.4,19.4,3.0,63.0,2.0,16.0,2,Card Revolver
C40033,765.0,102.5,0.37,0.141,46.7,185.6,6.0,123.0,1.0,17.0,4,Affluent Relationship
C00365,760.0,85.3,0.26,0.205,21.8,4.8,4.0,51.0,1.0,18.0,0,Prime Transactor
C10189,729.0,60.4,0.333,0.139,42.4,1.5,2.0,26.0,1.0,10.0,1,Mass-Market Saver
C30302,591.0,15.5,0.47,0.935,1.8,16.7,2.0,32.0,3.0,9.0,3,Stressed Book
C00198,816.0,106.7,0.154,0.12,35.1,15.8,5.0,105.0,-0.0,17.0,0,Prime Transactor
C40283,758.0,141.4,0.33,0.267,61.4,271.3,6.0,115.0,-0.0,15.0,4,Affluent Relationship
C00192,810.0,94.7,0.346,0.067,34.9,4.0,5.0,64.0,0.0,24.0,0,Prime Transactor
C10004,693.0,37.7,0.314,0.253,20.2,4.3,4.0,39.0,0.0,9.0,1,Mass-Market Saver
C30364,635.0,34.7,0.506,0.734,1.5,46.3,1.0,7.0,6.0,9.0,3,Stressed Book
C40372,773.0,179.1,0.373,0.192,116.3,211.3,5.0,117.0,1.0,7.0,4,Affluent Relationship
C10083,700.0,46.2,0.202,0.158,27.0,8.2,2.0,40.0,1.0,1.0,1,Mass-Market Saver
C40343,769.0,167.7,0.418,0.094,53.4,204.1,7.0,142.0,-0.0,12.0,4,Affluent Relationship
C10391,716.0,58.1,0.241,0.214,17.8,9.0,2.0,62.0,-0.0,8.0,1,Mass-Market Saver
C10399,710.0,42.0,0.413,0.219,22.2,3.7,3.0,44.0,-0.0,8.0,1,Mass-Market Saver
C00384,823.0,116.5,0.261,0.123,22.0,10.7,4.0,53.0,1.0,12.0,0,Prime Transactor
C10350,705.0,49.6,0.246,0.266,34.1,9.8,3.0,17.0,1.0,12.0,1,Mass-Market Saver
C10022,698.0,52.0,0.29,0.045,18.9,11.4,2.0,51.0,0.0,6.0,1,Mass-Market Saver
C00314,787.0,101.2,0.214,0.18,37.9,14.6,3.0,66.0,0.0,24.0,0,Prime Transactor
C20221,628.0,54.2,0.444,0.819,0.1,17.9,1.0,3.0,1.0,18.0,2,Card Revolver
C10143,655.0,53.5,0.186,0.307,9.6,0.0,3.0,63.0,0.0,3.0,1,Mass-Market Saver
C20113,644.0,17.9,0.399,0.774,1.3,17.3,4.0,24.0,2.0,13.0,2,Card Revolver
C10262,700.0,53.8,0.306,0.317,26.8,6.4,1.0,32.0,0.0,11.0,1,Mass-Market Saver
C20102,676.0,60.0,0.371,0.815,4.8,12.4,1.0,24.0,-0.0,19.0,2,Card Revolver
C30188,544.0,43.2,0.452,0.782,2.0,18.8,2.0,25.0,5.0,9.0,3,Stressed Book
C10285,698.0,44.8,0.281,0.134,14.1,8.5,3.0,42.0,-0.0,17.0,1,Mass-Market Saver
C40066,746.0,109.3,0.236,0.145,131.3,246.2,5.0,95.0,-0.0,15.0,4,Affluent Relationship
C00159,778.0,108.5,0.245,0.067,28.8,10.6,2.0,68.0,0.0,15.0,0,Prime Transactor
C20199,686.0,52.8,0.3,0.755,5.5,29.9,2.0,39.0,3.0,8.0,2,Card Revolver
C30386,575.0,28.2,0.386,0.896,0.1,17.2,3.0,12.0,5.0,11.0,3,Stressed Book
C40165,751.0,205.0,0.301,0.107,100.8,233.7,5.0,112.0,-0.0,9.0,4,Affluent Relationship
C00202,766.0,112.6,0.323,0.138,40.5,7.1,3.0,72.0,0.0,9.0,0,Prime Transactor
C20223,670.0,20.7,0.419,0.697,4.4,20.8,2.0,30.0,0.0,27.0,2,Card Revolver
C30323,547.0,53.2,0.434,0.763,2.8,29.6,2.0,30.0,5.0,13.0,3,Stressed Book
C20380,649.0,34.6,0.2,0.9,2.5,20.4,2.0,21.0,2.0,19.0,2,Card Revolver
C00112,783.0,89.5,0.266,0.055,41.4,12.3,3.0,60.0,-0.0,19.0,0,Prime Transactor
C40195,726.0,126.3,0.308,0.076,112.3,195.8,6.0,87.0,0.0,14.0,4,Affluent Relationship
C30025,592.0,32.9,0.397,0.808,1.0,20.7,2.0,60.0,3.0,7.0,3,Stressed Book
C20180,659.0,18.5,0.301,0.69,6.6,25.3,3.0,41.0,0.0,24.0,2,Card Revolver
C20122,629.0,50.9,0.563,0.647,6.3,24.2,2.0,30.0,0.0,16.0,2,Card Revolver
C30275,612.0,31.3,0.595,0.826,2.2,28.7,2.0,7.0,2.0,2.0,3,Stressed Book
C30378,552.0,27.1,0.488,0.874,0.9,22.3,2.0,45.0,4.0,5.0,3,Stressed Book
C30208,601.0,22.2,0.572,0.898,3.4,8.2,2.0,58.0,4.0,4.0,3,Stressed Book
C40139,745.0,144.6,0.291,0.0,91.7,347.5,5.0,97.0,0.0,9.0,4,Affluent Relationship
C20015,649.0,44.0,0.489,0.668,4.9,18.0,3.0,39.0,1.0,16.0,2,Card Revolver
C30247,597.0,18.7,0.381,0.778,0.5,0.0,2.0,44.0,4.0,10.0,3,Stressed Book
C30221,568.0,27.7,0.5,0.857,1.5,9.8,2.0,2.0,4.0,9.0,3,Stressed Book
C10279,672.0,48.4,0.272,0.135,28.5,13.6,3.0,26.0,1.0,9.0,1,Mass-Market Saver
C20293,636.0,41.7,0.422,0.902,4.1,14.7,3.0,29.0,1.0,5.0,2,Card Revolver
C00080,798.0,93.0,0.241,0.126,34.3,12.3,4.0,82.0,0.0,20.0,0,Prime Transactor
C40148,800.0,170.6,0.278,0.187,126.1,174.3,4.0,135.0,1.0,12.0,4,Affluent Relationship
C30134,575.0,27.0,0.437,0.82,0.0,20.4,2.0,44.0,3.0,5.0,3,Stressed Book
C30322,510.0,43.3,0.675,0.778,3.3,35.3,3.0,51.0,2.0,9.0,3,Stressed Book
C10352,716.0,35.5,0.34,0.177,26.0,6.8,2.0,44.0,0.0,5.0,1,Mass-Market Saver
C30146,518.0,21.7,0.534,0.901,1.2,32.6,1.0,18.0,6.0,6.0,3,Stressed Book
C20254,648.0,53.1,0.403,0.754,4.0,19.4,2.0,14.0,3.0,19.0,2,Card Revolver
C00242,792.0,48.8,0.227,0.078,41.8,10.0,3.0,67.0,0.0,15.0,0,Prime Transactor
C30132,553.0,29.2,0.559,0.932,0.0,29.1,3.0,45.0,5.0,8.0,3,Stressed Book
C10241,675.0,52.5,0.302,0.293,22.3,3.2,2.0,32.0,-0.0,6.0,1,Mass-Market Saver
C10296,682.0,56.4,0.343,0.43,20.4,12.2,2.0,43.0,-0.0,6.0,1,Mass-Market Saver
C00209,762.0,132.7,0.176,0.0,26.7,10.9,5.0,64.0,0.0,22.0,0,Prime Transactor
C40396,736.0,146.7,0.39,0.229,37.3,262.7,6.0,90.0,1.0,17.0,4,Affluent Relationship
C10370,692.0,45.3,0.171,0.332,13.4,3.5,3.0,23.0,1.0,12.0,1,Mass-Market Saver
C40142,726.0,158.1,0.29,0.173,71.2,205.7,6.0,58.0,0.0,20.0,4,Affluent Relationship
C10035,733.0,45.7,0.273,0.167,21.4,8.4,2.0,73.0,1.0,9.0,1,Mass-Market Saver
C20263,655.0,66.1,0.313,0.805,0.0,16.1,3.0,55.0,0.0,29.0,2,Card Revolver
C20174,642.0,51.7,0.5,0.794,3.1,20.5,3.0,18.0,3.0,25.0,2,Card Revolver
C10151,704.0,78.8,0.265,0.142,23.9,4.7,2.0,52.0,1.0,9.0,1,Mass-Market Saver
C30185,592.0,23.5,0.506,0.874,1.5,17.3,3.0,48.0,3.0,5.0,3,Stressed Book
C30339,555.0,33.7,0.456,0.84,1.9,20.2,3.0,19.0,3.0,14.0,3,Stressed Book
C20213,609.0,49.6,0.515,0.764,8.9,30.9,2.0,28.0,0.0,27.0,2,Card Revolver
C40273,737.0,196.2,0.289,0.237,61.9,172.5,5.0,104.0,-0.0,18.0,4,Affluent Relationship
C10066,682.0,58.2,0.16,0.152,24.5,1.0,3.0,75.0,0.0,6.0,1,Mass-Market Saver
C30266,515.0,24.6,0.542,0.775,0.8,25.8,3.0,44.0,4.0,6.0,3,Stressed Book
C30097,562.0,21.0,0.476,0.899,0.8,20.4,2.0,22.0,4.0,6.0,3,Stressed Book
C00277,806.0,119.8,0.31,0.071,48.2,12.9,3.0,66.0,0.0,18.0,0,Prime Transactor
C20269,654.0,50.4,0.438,0.866,0.0,15.5,3.0,44.0,1.0,29.0,2,Card Revolver
C20217,654.0,46.7,0.621,0.639,7.8,13.8,3.0,50.0,2.0,25.0,2,Card Revolver
C30113,554.0,33.9,0.522,0.75,0.3,17.5,2.0,23.0,3.0,8.0,3,Stressed Book
C10322,684.0,54.9,0.172,0.266,14.5,7.3,3.0,64.0,0.0,8.0,1,Mass-Market Saver
C40339,741.0,239.0,0.314,0.319,71.4,333.4,5.0,146.0,0.0,9.0,4,Affluent Relationship
C10386,698.0,39.4,0.298,0.187,29.6,8.9,2.0,91.0,-0.0,10.0,1,Mass-Market Saver
C30335,614.0,32.8,0.618,0.833,0.0,12.8,2.0,25.0,4.0,8.0,3,Stressed Book
C40068,724.0,139.9,0.283,0.161,71.1,259.1,6.0,106.0,1.0,19.0,4,Affluent Relationship
C30160,572.0,42.7,0.511,0.892,1.1,18.4,1.0,37.0,2.0,9.0,3,Stressed Book
C30094,564.0,25.8,0.573,0.758,1.3,24.4,2.0,1.0,1.0,2.0,3,Stressed Book
C20106,660.0,25.2,0.42,0.695,12.8,10.7,2.0,51.0,3.0,5.0,2,Card Revolver
C10163,722.0,56.8,0.308,0.225,23.1,15.6,2.0,49.0,0.0,8.0,1,Mass-Market Saver
C00388,781.0,77.6,0.249,0.23,28.8,21.9,3.0,60.0,-0.0,17.0,0,Prime Transactor
C00022,782.0,77.5,0.121,0.15,27.4,15.3,2.0,56.0,-0.0,13.0,0,Prime Transactor
C40359,785.0,147.2,0.305,0.193,38.6,360.1,4.0,108.0,-0.0,15.0,4,Affluent Relationship
C00124,801.0,88.5,0.164,0.207,34.7,13.8,4.0,98.0,0.0,3.0,0,Prime Transactor
C30246,554.0,25.7,0.564,0.855,1.1,10.4,3.0,28.0,3.0,6.0,3,Stressed Book
C10373,671.0,55.1,0.296,0.182,15.2,10.0,4.0,46.0,1.0,15.0,1,Mass-Market Saver
C20080,642.0,33.4,0.38,0.654,2.6,13.1,5.0,47.0,1.0,21.0,2,Card Revolver
C20344,658.0,37.8,0.454,0.788,0.0,2.0,4.0,27.0,3.0,22.0,2,Card Revolver
C20366,647.0,22.0,0.55,0.917,6.1,25.6,4.0,51.0,-0.0,20.0,2,Card Revolver
C00050,780.0,67.9,0.161,0.203,36.2,8.8,3.0,27.0,0.0,18.0,0,Prime Transactor
C30186,601.0,30.2,0.433,0.827,2.5,15.3,2.0,33.0,3.0,8.0,3,Stressed Book
C30248,494.0,31.0,0.645,0.986,0.9,16.6,2.0,11.0,4.0,0.0,3,Stressed Book
C20305,662.0,31.1,0.362,0.536,0.7,27.0,4.0,48.0,2.0,27.0,2,Card Revolver
C10303,730.0,47.4,0.227,0.182,21.5,7.5,2.0,54.0,1.0,9.0,1,Mass-Market Saver
C10082,678.0,61.9,0.102,0.15,25.3,4.5,3.0,51.0,0.0,17.0,1,Mass-Market Saver
C20345,637.0,48.3,0.389,0.783,1.3,22.6,4.0,28.0,3.0,18.0,2,Card Revolver
C40298,728.0,114.6,0.387,0.239,57.5,207.5,7.0,74.0,0.0,16.0,4,Affluent Relationship
C00066,801.0,83.6,0.194,0.193,50.4,28.0,3.0,77.0,1.0,17.0,0,Prime Transactor
C40109,764.0,157.5,0.341,0.189,86.5,183.8,6.0,127.0,0.0,10.0,4,Affluent Relationship
C10333,716.0,47.5,0.302,0.145,14.0,6.9,1.0,36.0,1.0,5.0,1,Mass-Market Saver
C40172,782.0,73.9,0.348,0.237,77.4,331.7,7.0,122.0,1.0,21.0,4,Affluent Relationship
C20001,658.0,66.8,0.246,0.649,8.0,19.4,2.0,36.0,0.0,23.0,2,Card Revolver
C40375,768.0,131.2,0.235,0.149,91.2,187.2,6.0,55.0,0.0,20.0,4,Affluent Relationship
C40154,741.0,147.4,0.407,0.177,84.0,132.6,5.0,125.0,1.0,14.0,4,Affluent Relationship
C20107,660.0,51.3,0.31,0.845,2.3,10.9,2.0,28.0,-0.0,40.0,2,Card Revolver
C00031,784.0,110.7,0.196,0.106,25.8,12.9,2.0,66.0,-0.0,23.0,0,Prime Transactor
C10017,737.0,52.8,0.222,0.22,28.9,10.8,2.0,69.0,1.0,12.0,1,Mass-Market Saver
C20081,651.0,43.6,0.374,0.774,7.0,23.6,3.0,57.0,2.0,14.0,2,Card Revolver
C10232,716.0,58.0,0.214,0.255,27.4,4.7,2.0,34.0,1.0,11.0,1,Mass-Market Saver
C40020,767.0,177.2,0.36,0.182,114.0,274.3,4.0,101.0,1.0,14.0,4,Affluent Relationship
C30229,603.0,16.5,0.533,0.776,0.0,32.2,2.0,42.0,2.0,1.0,3,Stressed Book
C00064,769.0,101.1,0.18,0.029,38.4,16.0,4.0,61.0,1.0,17.0,0,Prime Transactor
C40010,756.0,185.0,0.439,0.186,74.2,222.7,6.0,117.0,-0.0,14.0,4,Affluent Relationship
C30395,570.0,33.6,0.579,0.902,3.9,0.0,1.0,18.0,5.0,6.0,3,Stressed Book
C00077,786.0,85.6,0.309,0.003,21.3,7.8,4.0,87.0,1.0,9.0,0,Prime Transactor
C10091,660.0,51.7,0.253,0.211,30.4,7.9,2.0,72.0,1.0,8.0,1,Mass-Market Saver
C40267,770.0,136.7,0.187,0.184,76.3,253.7,6.0,121.0,1.0,16.0,4,Affluent Relationship
C30315,584.0,30.8,0.638,0.962,2.1,36.3,2.0,28.0,3.0,5.0,3,Stressed Book
C10132,669.0,42.6,0.316,0.124,14.6,12.4,3.0,22.0,-0.0,10.0,1,Mass-Market Saver
C00065,805.0,78.6,0.169,0.132,21.0,17.4,3.0,50.0,0.0,16.0,0,Prime Transactor
C40078,759.0,116.9,0.31,0.157,63.8,203.8,5.0,121.0,1.0,15.0,4,Affluent Relationship
C00296,785.0,131.8,0.252,0.156,29.4,10.5,4.0,98.0,-0.0,24.0,0,Prime Transactor
C10191,740.0,52.7,0.286,0.183,10.3,3.8,2.0,50.0,0.0,11.0,1,Mass-Market Saver
C10367,701.0,44.2,0.182,0.288,22.6,6.4,3.0,43.0,0.0,9.0,1,Mass-Market Saver
C10324,726.0,35.2,0.319,0.339,5.3,6.7,3.0,57.0,-0.0,6.0,1,Mass-Market Saver
C40329,745.0,118.7,0.313,0.177,130.3,253.7,6.0,134.0,0.0,11.0,4,Affluent Relationship
C10226,694.0,49.5,0.338,0.192,19.4,4.0,2.0,31.0,0.0,2.0,1,Mass-Market Saver
C40341,742.0,144.8,0.338,0.195,69.7,234.5,7.0,123.0,-0.0,5.0,4,Affluent Relationship
C40333,748.0,262.3,0.263,0.221,93.4,222.8,6.0,70.0,0.0,8.0,4,Affluent Relationship
C30012,551.0,33.0,0.525,0.981,0.0,28.7,3.0,48.0,4.0,3.0,3,Stressed Book
C40000,769.0,136.5,0.341,0.136,97.2,158.8,7.0,105.0,0.0,7.0,4,Affluent Relationship
C00251,786.0,88.7,0.195,0.0,32.3,25.4,2.0,100.0,-0.0,32.0,0,Prime Transactor
C40207,757.0,182.8,0.295,0.164,98.7,54.4,4.0,78.0,0.0,21.0,4,Affluent Relationship
C30105,600.0,37.4,0.527,0.832,1.9,19.5,2.0,16.0,4.0,6.0,3,Stressed Book
C40290,751.0,152.4,0.347,0.115,78.4,300.3,7.0,98.0,1.0,21.0,4,Affluent Relationship
C20182,628.0,40.5,0.35,0.74,5.6,14.5,3.0,21.0,3.0,17.0,2,Card Revolver
C40160,771.0,186.4,0.339,0.153,91.1,224.4,3.0,126.0,-0.0,11.0,4,Affluent Relationship
C10306,727.0,55.7,0.206,0.323,12.6,10.5,3.0,36.0,-0.0,7.0,1,Mass-Market Saver
C10087,701.0,44.2,0.288,0.177,30.6,9.1,3.0,66.0,-0.0,7.0,1,Mass-Market Saver
C00273,777.0,76.6,0.118,0.038,33.4,9.3,2.0,59.0,1.0,16.0,0,Prime Transactor
C30295,579.0,29.3,0.443,0.87,1.3,18.7,1.0,26.0,7.0,10.0,3,Stressed Book
C40204,782.0,180.3,0.34,0.123,132.4,226.5,5.0,95.0,1.0,18.0,4,Affluent Relationship
C20163,708.0,47.2,0.325,0.704,3.3,9.7,2.0,33.0,1.0,28.0,2,Card Revolver
C20077,657.0,28.3,0.322,0.833,7.0,13.8,2.0,24.0,4.0,26.0,2,Card Revolver
C40349,765.0,157.3,0.33,0.259,95.6,287.4,7.0,101.0,1.0,21.0,4,Affluent Relationship
C40200,718.0,131.4,0.235,0.249,91.2,238.3,4.0,90.0,1.0,15.0,4,Affluent Relationship
C10011,713.0,55.1,0.295,0.346,31.7,2.7,2.0,37.0,1.0,5.0,1,Mass-Market Saver
