ticket_id,sport,market,american_odds,implied_prob,is_home,is_favorite,public_pct,line_move,clv_cents,hours_to_start,stake_usd,rest_days,injury_star,weather_flag,live_bet,result
100251,Soccer,spread,-110,0.5238,0,0,55.8,-0.99,7.8,2.8,7.79,3,0,0,0,Won
100252,NBA,total,-110,0.5238,1,1,79.7,-0.16,-21.4,23.1,49.58,2,0,0,0,Lost
100253,NFL,spread,-110,0.5238,0,0,70.5,-1.85,4.6,8.8,45.3,1,0,1,0,Won
100254,NFL,spread,-105,0.5122,0,0,84.0,-1.73,0.9,11.1,20.04,2,0,0,1,Lost
100255,NHL,total,-110,0.5238,0,1,65.7,-0.74,-3.4,21.8,25.84,1,1,0,0,Won
100256,NHL,moneyline,-180,0.6429,1,1,69.5,-0.2,-17.0,18.4,145.41,2,0,0,0,Lost
100257,NFL,spread,-110,0.5238,0,0,61.0,-0.89,-2.2,13.3,83.04,1,0,0,1,Lost
100258,NFL,spread,-115,0.5349,0,0,60.4,0.12,-13.0,29.8,72.88,1,1,0,0,Lost
100259,MLB,total,-120,0.5455,0,1,76.6,-1.75,-13.9,19.3,12.32,3,1,0,0,Lost
100260,NFL,spread,-110,0.5238,1,0,38.5,-0.19,18.4,8.3,47.98,1,0,0,1,Won
100261,NHL,moneyline,-120,0.5455,1,1,71.5,-0.16,-0.5,44.2,65.09,4,0,0,0,Lost
100262,NBA,spread,-120,0.5455,1,0,81.9,-1.62,-6.5,42.9,68.18,1,0,0,1,Lost
100263,NFL,spread,-120,0.5455,0,0,74.4,0.17,-19.6,16.6,7.95,2,0,0,1,Lost
100264,Soccer,moneyline,110,0.4762,0,0,73.0,-2.35,-6.0,9.9,41.41,1,1,0,0,Lost
100265,NFL,spread,-110,0.5238,1,0,68.1,-0.77,-3.3,8.2,41.05,2,0,0,0,Won
100266,NBA,moneyline,150,0.4,1,0,50.9,0.82,-13.3,74.1,86.81,4,0,0,0,Won
100267,NFL,spread,-110,0.5238,0,1,57.0,-2.24,11.5,13.9,23.32,0,0,0,0,Won
100268,NFL,spread,-120,0.5455,0,1,57.1,0.8,10.9,18.7,10.01,3,0,1,0,Lost
100269,NFL,spread,-110,0.5238,1,1,52.3,-1.11,-10.8,24.0,12.17,3,0,0,0,Lost
100270,NFL,total,-110,0.5238,1,1,77.4,-0.58,-0.8,1.4,42.31,2,0,0,0,Lost
100271,NFL,spread,-105,0.5122,0,0,75.6,1.4,-27.7,7.2,90.37,1,0,0,0,Won
100272,NFL,spread,-120,0.5455,0,0,63.2,-0.7,2.3,96.0,21.16,2,0,1,0,Lost
100273,MLB,spread,-110,0.5238,0,1,72.7,1.75,3.9,1.3,39.57,2,0,0,0,Lost
100274,MLB,moneyline,220,0.3125,0,0,58.5,-0.35,-15.0,4.3,5.0,4,0,0,0,Lost
100275,NBA,spread,-115,0.5349,1,0,64.8,-0.13,-1.3,11.0,5.0,1,1,0,0,Lost
100276,NBA,total,-110,0.5238,1,1,40.6,1.03,6.0,6.7,47.1,3,0,0,0,Won
100277,NBA,moneyline,130,0.4348,0,0,61.8,0.54,33.2,8.4,46.31,1,0,0,0,Won
100278,Soccer,moneyline,-130,0.5652,1,1,60.9,0.25,29.5,5.8,59.1,1,0,0,0,Won
100279,NHL,moneyline,-200,0.6667,1,1,65.5,-0.41,2.4,14.1,5.0,1,0,0,1,Won
100280,NFL,spread,-110,0.5238,1,0,60.7,-1.66,-9.5,22.7,119.34,1,0,0,1,Won
100281,NFL,total,-105,0.5122,1,0,49.4,-1.58,1.4,23.6,17.6,1,0,0,0,Lost
100282,NFL,total,-110,0.5238,1,0,45.1,1.39,12.0,7.8,16.85,3,0,0,0,Won
100283,NFL,spread,-110,0.5238,1,1,57.0,1.88,-21.6,39.5,56.47,4,0,1,0,Won
100284,MLB,moneyline,250,0.2857,1,0,37.6,0.17,-20.6,18.7,32.39,4,0,0,0,Won
100285,NBA,spread,-120,0.5455,1,0,44.1,-1.84,-15.3,43.1,149.64,1,0,0,0,Lost
100286,NFL,moneyline,-120,0.5455,0,1,53.8,-0.7,7.6,21.3,59.36,1,0,0,0,Won
100287,NBA,total,-110,0.5238,0,1,48.8,-0.74,8.3,13.0,129.67,0,0,0,0,Won
100288,NBA,total,-110,0.5238,1,1,72.3,-0.53,-0.2,13.3,20.16,2,0,0,0,Lost
100289,NFL,spread,-110,0.5238,0,1,55.2,-0.82,11.8,22.6,96.08,0,0,0,0,Won
100290,NHL,moneyline,220,0.3125,0,0,35.6,0.59,2.3,51.2,5.0,2,0,0,0,Lost
100291,NFL,moneyline,-180,0.6429,1,1,61.2,0.35,-4.8,18.4,27.66,1,0,0,1,Won
100292,Soccer,spread,-110,0.5238,1,0,44.6,1.68,3.1,19.8,8.36,2,1,0,0,Lost
100293,NFL,moneyline,-150,0.6,0,1,83.5,-0.39,15.0,27.3,33.95,1,0,0,0,Won
100294,NHL,moneyline,-250,0.7143,0,1,67.6,0.28,3.4,3.3,35.7,4,0,0,1,Won
100295,Soccer,total,-120,0.5455,1,1,48.4,0.9,-2.6,4.5,74.38,0,0,0,0,Won
100296,Soccer,total,-110,0.5238,0,0,64.8,1.03,3.3,20.0,38.22,0,0,0,1,Won
100297,NHL,spread,-120,0.5455,0,1,67.0,-1.23,15.6,7.0,14.99,0,0,0,0,Lost
100298,NHL,spread,-120,0.5455,0,0,55.1,0.41,-5.8,13.0,19.43,1,0,0,0,Won
100299,MLB,spread,-110,0.5238,1,1,81.9,0.18,-10.9,16.2,36.46,2,0,0,0,Won
100300,NHL,spread,-115,0.5349,0,0,46.3,0.33,-7.2,96.0,16.28,1,0,0,0,Lost
100301,NFL,spread,-110,0.5238,0,0,70.4,0.0,8.3,14.0,93.23,1,0,0,0,Lost
100302,NBA,total,-115,0.5349,0,0,53.1,1.79,-10.9,2.5,21.07,2,0,0,0,Won
100303,NBA,spread,-115,0.5349,0,0,57.8,-0.96,6.2,19.8,79.61,2,0,0,0,Lost
100304,NHL,moneyline,130,0.4348,1,0,49.0,-0.99,-19.2,41.1,15.79,2,0,0,0,Lost
100305,NBA,spread,-110,0.5238,1,0,49.8,-0.86,-4.6,26.6,54.35,1,0,0,0,Lost
100306,NBA,spread,-110,0.5238,0,0,52.8,-0.31,-2.2,25.0,24.59,0,0,0,0,Lost
100307,MLB,total,-110,0.5238,1,1,40.2,0.46,26.0,8.5,90.85,0,0,0,0,Won
100308,NFL,moneyline,-200,0.6667,1,1,70.2,-0.42,10.1,11.3,184.84,1,1,0,0,Lost
100309,NFL,spread,-115,0.5349,0,0,59.4,1.03,-5.8,7.7,36.56,1,0,0,0,Lost
100310,NBA,total,-110,0.5238,1,0,40.0,0.03,-1.7,8.5,182.62,1,1,0,0,Lost
100311,NBA,moneyline,-250,0.7143,0,1,73.9,-0.05,-13.6,13.6,25.94,4,0,0,1,Lost
100312,NFL,spread,-115,0.5349,0,0,75.5,-1.47,-19.0,37.6,36.25,1,0,0,0,Won
100313,NBA,moneyline,220,0.3125,1,0,50.0,1.91,17.9,96.0,27.1,4,0,0,1,Lost
100314,NBA,moneyline,220,0.3125,1,0,48.6,-0.05,-10.6,18.8,11.56,2,0,0,1,Won
100315,NBA,spread,-115,0.5349,0,0,71.4,1.65,19.2,26.7,120.44,0,0,0,0,Lost
100316,NBA,total,-110,0.5238,1,0,62.8,-0.69,-0.3,1.9,34.79,2,1,0,0,Lost
100317,MLB,moneyline,-200,0.6667,1,1,61.4,0.96,-2.5,11.1,20.12,2,0,0,0,Won
100318,NBA,moneyline,-200,0.6667,0,1,75.8,-0.55,-4.3,65.3,15.2,2,1,0,1,Lost
100319,Soccer,total,-115,0.5349,1,1,69.3,1.97,13.0,17.9,181.15,0,0,0,1,Won
100320,Soccer,moneyline,-150,0.6,1,1,83.1,1.2,-15.8,15.0,26.16,0,1,0,0,Won
100321,NBA,spread,-115,0.5349,0,0,57.8,0.87,4.6,96.0,25.91,3,0,0,0,Lost
100322,NBA,spread,-110,0.5238,0,1,71.1,-0.7,-2.0,48.0,79.49,2,0,0,0,Won
100323,NBA,spread,-110,0.5238,0,1,79.2,2.03,-0.7,32.9,130.41,2,0,0,0,Lost
100324,NHL,spread,-110,0.5238,1,0,28.6,2.2,2.0,15.5,18.38,2,0,0,1,Won
100325,MLB,spread,-115,0.5349,0,0,68.6,-0.45,-5.8,21.0,54.28,2,1,0,0,Lost
100326,NHL,moneyline,250,0.2857,0,0,51.9,0.16,4.8,96.0,54.18,2,0,0,0,Lost
100327,NBA,spread,-115,0.5349,0,0,64.0,0.93,-18.1,96.0,25.39,4,0,0,0,Lost
100328,MLB,spread,-110,0.5238,0,1,83.0,-2.05,11.2,10.1,20.84,0,1,0,0,Lost
100329,NBA,moneyline,130,0.4348,1,0,54.3,1.19,-0.2,3.8,16.82,1,0,0,1,Won
100330,NHL,spread,-120,0.5455,1,1,60.5,1.16,-8.1,17.2,80.48,0,0,0,0,Won
100331,NFL,moneyline,130,0.4348,0,0,57.3,-0.61,2.9,32.7,38.1,1,0,0,0,Lost
100332,MLB,moneyline,110,0.4762,1,0,37.6,-2.26,-3.8,83.6,32.32,3,0,0,0,Won
100333,Soccer,spread,-110,0.5238,1,0,84.4,0.25,-4.6,15.0,15.21,2,1,1,0,Won
100334,NFL,spread,-105,0.5122,1,1,65.5,-1.12,-0.5,12.0,80.55,2,0,1,0,Lost
100335,MLB,moneyline,110,0.4762,1,0,74.7,-1.74,9.6,44.7,40.51,1,0,0,0,Lost
100336,NFL,spread,-110,0.5238,0,1,62.0,0.47,1.8,7.2,13.13,1,0,0,0,Lost
100337,NHL,moneyline,-120,0.5455,0,1,66.4,1.45,-14.9,13.3,21.56,2,0,0,0,Lost
100338,NFL,moneyline,-120,0.5455,1,1,77.3,-0.19,1.5,16.5,61.77,0,0,0,0,Lost
100339,Soccer,moneyline,-120,0.5455,1,1,52.8,1.36,7.2,15.4,5.63,0,0,0,1,Lost
100340,NFL,spread,-120,0.5455,0,1,64.8,0.77,-20.8,52.0,28.99,1,0,0,0,Lost
100341,Soccer,total,-110,0.5238,0,0,68.9,-1.5,-15.8,26.6,66.31,3,1,0,1,Lost
100342,NHL,spread,-115,0.5349,0,0,55.4,-0.6,22.6,10.1,37.94,2,0,0,1,Won
100343,MLB,total,-110,0.5238,0,1,57.2,1.23,-5.5,13.3,60.44,2,0,0,0,Lost
100344,NHL,total,-120,0.5455,1,1,79.4,-0.56,-9.2,96.0,5.0,0,0,0,0,Lost
100345,NHL,spread,-110,0.5238,1,1,82.8,0.88,-5.9,4.5,8.71,1,0,0,0,Lost
100346,Soccer,spread,-115,0.5349,0,0,76.7,-0.51,-13.2,3.0,70.22,1,0,0,1,Won
100347,NFL,spread,-115,0.5349,0,0,49.9,0.76,-22.8,5.4,43.96,3,0,1,0,Won
100348,MLB,total,-110,0.5238,0,1,56.0,0.55,-15.0,21.6,23.29,0,0,0,0,Won
100349,NFL,spread,-110,0.5238,0,0,52.3,-0.27,-9.2,45.8,39.0,1,1,0,0,Lost
100350,MLB,total,-110,0.5238,0,0,63.6,0.69,-7.5,14.8,53.19,2,0,0,1,Lost
100351,NFL,moneyline,180,0.3571,0,0,43.6,-2.25,-10.7,9.9,18.89,2,0,0,0,Lost
100352,MLB,moneyline,250,0.2857,1,0,41.3,-1.11,-13.4,8.5,15.52,3,0,0,1,Won
100353,MLB,moneyline,-120,0.5455,0,1,54.4,-0.38,-8.1,3.5,8.44,3,0,1,0,Lost
100354,NBA,spread,-110,0.5238,0,0,46.7,1.24,11.9,69.4,119.41,3,0,0,0,Lost
100355,NBA,spread,-110,0.5238,1,0,68.6,-1.57,-9.6,13.7,32.13,2,0,0,1,Lost
100356,NHL,total,-105,0.5122,0,1,75.8,0.01,-7.7,20.1,127.29,1,0,0,0,Lost
100357,NHL,spread,-120,0.5455,1,0,52.2,0.33,15.8,35.4,8.4,2,0,0,0,Won
100358,NBA,total,-115,0.5349,0,1,63.7,0.34,-9.7,57.3,33.92,0,0,0,0,Won
100359,MLB,total,-110,0.5238,1,0,24.5,-0.03,41.2,13.4,9.68,1,0,0,0,Won
100360,Soccer,spread,-110,0.5238,1,1,60.5,-0.56,9.2,7.2,159.35,3,0,1,0,Lost
100361,NFL,moneyline,180,0.3571,1,0,72.9,-0.33,-4.6,16.1,398.92,2,0,0,0,Won
100362,NFL,spread,-110,0.5238,1,0,51.9,1.02,-4.5,14.6,98.61,1,0,0,0,Won
100363,NFL,moneyline,180,0.3571,1,0,44.9,-0.71,14.6,10.0,10.35,4,0,0,1,Lost
100364,MLB,total,-115,0.5349,1,0,71.5,-2.33,-9.8,5.3,9.99,1,0,0,0,Lost
100365,NBA,total,-105,0.5122,0,1,52.6,0.6,-6.7,23.3,27.33,1,0,0,0,Won
100366,NHL,total,-110,0.5238,1,1,84.6,1.59,13.8,54.2,34.2,2,0,0,0,Won
100367,MLB,spread,-120,0.5455,1,1,92.0,-1.11,-10.0,79.6,49.1,1,0,0,1,Won
100368,NBA,moneyline,-130,0.5652,0,1,64.7,1.5,-7.1,8.3,47.04,1,0,0,1,Lost
100369,Soccer,spread,-105,0.5122,0,0,72.9,0.48,-13.4,80.1,30.47,1,0,0,0,Lost
100370,NHL,total,-110,0.5238,1,1,46.0,-1.08,-24.7,6.1,24.14,4,1,0,0,Won
100371,NFL,spread,-120,0.5455,0,0,37.4,-0.7,16.7,18.8,13.74,1,0,0,0,Won
100372,NBA,spread,-110,0.5238,0,1,56.4,-0.68,-2.0,42.1,57.06,2,0,0,0,Lost
100373,NBA,spread,-115,0.5349,1,0,67.9,0.12,11.3,27.0,5.0,0,0,0,0,Won
100374,NFL,spread,-110,0.5238,1,1,66.0,-0.12,-3.5,58.6,32.94,1,0,1,0,Lost
100375,NFL,spread,-115,0.5349,1,0,55.8,1.14,-6.6,6.5,37.19,2,0,0,1,Lost
100376,Soccer,spread,-110,0.5238,1,1,50.5,1.01,-9.5,14.0,24.28,1,0,1,0,Lost
100377,NBA,total,-110,0.5238,1,1,64.5,-1.55,6.7,13.7,64.95,0,0,0,0,Won
100378,NBA,total,-110,0.5238,1,0,50.3,-1.49,-11.2,45.8,76.38,2,1,0,0,Won
100379,NHL,spread,-115,0.5349,0,1,54.9,0.75,3.1,13.4,36.39,0,0,0,0,Won
100380,MLB,total,-110,0.5238,0,0,42.9,-0.52,-1.0,20.3,269.86,1,0,0,0,Lost
100381,Soccer,spread,-110,0.5238,1,1,68.3,-0.12,-14.0,13.0,15.47,4,0,0,0,Won
100382,NHL,total,-110,0.5238,0,1,57.4,0.67,-6.9,22.8,19.3,1,0,0,0,Lost
100383,NBA,spread,-110,0.5238,0,0,57.9,0.88,-1.4,8.4,20.19,1,0,0,0,Won
100384,NBA,moneyline,-250,0.7143,1,1,44.8,-1.16,-5.2,6.0,87.58,2,0,0,0,Won
100385,Soccer,spread,-115,0.5349,0,1,72.0,-2.28,17.2,10.5,42.32,3,0,1,0,Lost
100386,MLB,spread,-115,0.5349,0,0,57.9,-0.14,1.3,7.2,5.0,1,0,0,0,Lost
100387,Soccer,moneyline,-130,0.5652,1,1,63.2,-0.82,-3.9,13.7,21.92,4,0,0,0,Lost
100388,NFL,total,-110,0.5238,0,0,59.9,0.04,-5.9,33.2,16.95,2,1,0,0,Won
100389,NHL,total,-105,0.5122,0,0,69.2,-0.15,-4.3,4.9,149.63,0,0,0,0,Won
100390,MLB,spread,-110,0.5238,1,1,45.6,-0.89,-8.8,11.3,13.9,2,0,1,0,Lost
100391,NFL,moneyline,-250,0.7143,1,1,66.8,2.26,-11.4,96.0,29.5,2,1,0,0,Lost
100392,MLB,total,-105,0.5122,0,0,39.3,0.05,11.7,3.3,6.72,2,1,0,1,Won
100393,MLB,spread,-110,0.5238,1,1,64.1,-0.52,17.0,6.0,34.8,1,0,0,0,Lost
100394,NFL,spread,-120,0.5455,0,0,54.9,0.09,-6.9,21.6,179.1,3,0,0,0,Lost
100395,NBA,spread,-110,0.5238,1,1,65.7,0.63,3.7,3.9,13.58,3,1,0,0,Lost
100396,NHL,spread,-110,0.5238,1,1,76.2,-0.62,-13.5,14.6,72.62,0,0,0,0,Lost
100397,NBA,spread,-115,0.5349,0,0,67.8,2.38,-0.3,74.1,24.64,1,0,0,0,Lost
100398,NBA,spread,-110,0.5238,1,0,71.0,-1.66,-17.2,9.4,29.41,2,0,0,1,Lost
100399,NBA,moneyline,220,0.3125,0,0,53.2,-1.54,-11.7,7.3,54.02,4,0,0,0,Won
100400,NBA,moneyline,-200,0.6667,0,1,74.4,-1.63,-16.2,3.8,9.08,1,0,0,0,Lost
100401,Soccer,total,-110,0.5238,1,1,72.1,0.06,-7.2,7.4,14.46,1,0,1,0,Won
100402,NHL,moneyline,-150,0.6,0,1,61.5,0.58,-15.5,13.2,12.67,0,0,0,0,Won
100403,NFL,spread,-110,0.5238,1,0,59.4,-0.38,-28.4,96.0,149.36,2,0,0,0,Lost
100404,Soccer,total,-120,0.5455,1,1,64.4,0.57,-17.9,13.9,81.58,3,0,0,1,Won
100405,Soccer,moneyline,-180,0.6429,0,1,82.7,0.5,-7.6,14.5,76.58,4,0,1,0,Lost
100406,NBA,moneyline,-200,0.6667,0,1,75.7,-0.34,-15.0,15.7,78.24,2,0,0,0,Lost
100407,NHL,spread,-115,0.5349,0,0,54.0,0.44,-8.4,7.5,64.61,2,0,0,0,Won
100408,NFL,moneyline,250,0.2857,1,0,53.1,-0.22,1.7,2.0,6.41,2,0,0,0,Lost
100409,Soccer,moneyline,250,0.2857,0,0,69.5,-0.49,-11.4,60.3,17.0,2,0,0,0,Lost
100410,MLB,moneyline,220,0.3125,0,0,71.1,-0.59,-2.5,28.3,24.38,2,0,0,0,Lost
100411,MLB,total,-110,0.5238,1,1,66.8,0.31,24.1,44.7,33.97,1,1,0,0,Won
100412,NFL,total,-105,0.5122,1,1,73.9,1.33,-10.1,20.3,11.4,1,0,0,0,Lost
100413,Soccer,total,-115,0.5349,0,1,81.6,-1.24,-8.0,46.7,8.03,2,0,0,0,Lost
100414,NFL,moneyline,-200,0.6667,0,1,63.9,-0.43,3.1,4.1,11.02,3,0,0,0,Won
100415,NFL,total,-115,0.5349,1,0,59.0,0.14,-11.3,17.2,14.58,2,0,0,0,Won
100416,NFL,total,-110,0.5238,1,1,71.8,1.9,-8.6,26.2,21.13,2,0,1,0,Lost
100417,NHL,spread,-115,0.5349,0,1,60.9,0.54,-2.6,53.9,44.91,0,1,0,0,Lost
100418,NFL,moneyline,220,0.3125,1,0,78.4,-0.94,-3.2,23.9,25.88,4,0,0,0,Won
100419,Soccer,spread,-110,0.5238,0,1,60.7,-0.88,-12.7,23.9,95.35,1,0,1,0,Won
100420,MLB,spread,-110,0.5238,1,1,63.7,1.11,5.2,20.2,54.05,1,0,0,0,Lost
100421,NFL,spread,-115,0.5349,1,1,89.0,-0.33,13.1,4.3,22.3,1,0,0,0,Lost
100422,NFL,moneyline,110,0.4762,0,0,35.7,-1.25,-18.5,9.6,45.91,1,0,0,0,Lost
100423,NFL,spread,-105,0.5122,1,0,60.6,1.03,3.2,10.4,27.16,1,0,0,0,Lost
100424,MLB,spread,-115,0.5349,1,1,55.1,0.43,-2.6,34.8,17.12,0,0,0,0,Won
100425,NHL,spread,-115,0.5349,0,1,66.0,-1.18,-5.1,26.1,31.68,4,0,0,0,Lost
100426,NFL,moneyline,250,0.2857,0,0,43.5,-1.39,2.4,63.8,44.45,1,0,0,0,Lost
100427,NHL,total,-110,0.5238,0,1,61.5,-2.19,15.1,25.5,77.73,0,0,0,0,Lost
100428,NFL,total,-115,0.5349,0,1,66.3,-0.58,1.6,13.6,243.49,1,0,0,0,Lost
100429,NHL,spread,-110,0.5238,1,1,68.9,0.38,10.0,52.2,100.42,2,0,0,0,Lost
100430,Soccer,spread,-115,0.5349,0,1,76.7,1.05,-6.0,5.4,11.61,2,0,0,0,Lost
100431,NHL,total,-105,0.5122,0,1,38.1,0.6,8.9,12.7,6.58,2,0,0,0,Won
100432,MLB,spread,-110,0.5238,1,0,53.5,-1.38,-8.0,7.0,102.41,2,0,1,0,Lost
100433,NHL,total,-115,0.5349,0,0,55.9,-0.32,-1.0,6.0,26.63,1,0,0,0,Won
100434,NFL,moneyline,110,0.4762,0,0,57.2,1.48,-4.8,6.2,15.35,3,0,0,0,Won
100435,NFL,moneyline,110,0.4762,1,0,58.4,-0.56,-0.2,9.1,141.18,3,0,0,0,Won
100436,NFL,spread,-115,0.5349,1,1,56.0,0.91,-21.4,19.5,25.07,0,0,1,1,Lost
100437,NBA,spread,-115,0.5349,0,0,39.4,0.71,-8.9,12.0,26.98,1,0,0,0,Lost
100438,NHL,moneyline,220,0.3125,1,0,60.6,0.77,12.8,20.8,16.33,3,0,0,0,Lost
100439,MLB,spread,-110,0.5238,1,0,43.1,0.47,15.2,20.1,5.0,1,0,0,0,Won
100440,NHL,total,-120,0.5455,1,0,62.8,0.76,-22.3,2.0,12.47,0,0,0,0,Lost
100441,NFL,moneyline,-200,0.6667,0,1,54.8,-1.45,-8.3,18.9,16.38,0,0,0,0,Lost
100442,NHL,spread,-110,0.5238,1,0,66.3,1.54,-10.5,8.4,6.31,1,0,0,0,Lost
100443,NFL,spread,-110,0.5238,1,1,65.3,-1.82,1.5,3.7,32.32,1,0,1,0,Lost
100444,NFL,moneyline,220,0.3125,1,0,58.2,0.3,-2.5,20.2,38.61,2,0,0,0,Won
100445,MLB,spread,-110,0.5238,1,1,60.0,0.04,6.7,17.4,71.11,0,0,0,0,Lost
100446,Soccer,moneyline,-120,0.5455,1,1,61.1,-0.57,-17.7,18.8,14.6,2,0,0,0,Lost
100447,MLB,moneyline,-150,0.6,1,1,60.2,-0.93,2.7,30.7,5.06,3,0,0,0,Lost
100448,NFL,total,-110,0.5238,0,0,72.2,0.51,-9.5,8.9,21.95,4,0,0,0,Lost
100449,MLB,spread,-110,0.5238,1,1,44.6,0.98,-10.3,6.7,9.13,2,0,0,0,Lost
100450,NFL,spread,-110,0.5238,0,1,58.2,-0.01,3.8,15.8,29.22,1,0,0,0,Lost
100451,Soccer,total,-115,0.5349,1,1,78.7,-0.27,-8.5,10.8,68.32,1,0,0,0,Lost
100452,MLB,moneyline,110,0.4762,0,0,64.8,1.3,-2.7,96.0,18.1,2,0,1,0,Lost
100453,NFL,moneyline,130,0.4348,0,0,74.1,-0.52,10.5,14.2,27.99,3,1,0,0,Lost
100454,NFL,moneyline,150,0.4,1,0,57.3,-0.07,-0.6,16.0,5.0,1,0,0,0,Lost
100455,NFL,total,-105,0.5122,0,1,50.2,-0.09,21.8,7.2,20.71,1,0,0,0,Won
100456,Soccer,spread,-105,0.5122,1,0,44.7,2.61,-29.5,6.2,137.58,1,0,0,1,Won
100457,NBA,spread,-110,0.5238,0,0,54.4,-0.9,-1.6,3.5,50.91,1,0,0,0,Lost
100458,NHL,total,-110,0.5238,1,1,75.1,0.92,-18.8,11.6,14.26,1,0,0,1,Lost
100459,MLB,spread,-110,0.5238,1,0,51.9,-1.79,-12.6,12.9,10.32,4,1,0,1,Lost
100460,MLB,total,-105,0.5122,0,1,59.0,-0.91,-9.4,41.4,29.25,1,0,0,0,Lost
100461,NFL,spread,-105,0.5122,0,1,70.8,-0.27,9.6,12.3,48.59,2,1,0,0,Lost
100462,Soccer,spread,-110,0.5238,0,1,66.3,-0.07,-6.4,10.6,14.45,3,0,0,0,Lost
100463,NBA,spread,-110,0.5238,0,1,60.7,-0.2,-15.2,18.9,24.92,3,0,0,0,Won
100464,MLB,total,-105,0.5122,1,0,43.0,-0.08,6.4,13.8,5.0,1,0,0,0,Lost
100465,MLB,total,-105,0.5122,1,0,66.4,-0.77,-15.7,35.9,64.85,2,1,1,0,Lost
100466,MLB,spread,-120,0.5455,0,1,75.6,1.4,14.6,55.0,13.28,2,1,1,0,Won
100467,Soccer,spread,-110,0.5238,1,1,53.3,-0.94,-17.0,14.6,54.72,1,0,0,0,Lost
100468,NFL,spread,-105,0.5122,1,1,61.2,0.87,-4.9,6.3,41.72,3,0,0,0,Lost
100469,NBA,spread,-120,0.5455,0,1,74.0,0.76,17.6,13.2,46.48,1,0,0,0,Lost
100470,NBA,moneyline,150,0.4,0,0,44.3,-0.98,-5.4,18.2,23.43,0,0,0,0,Won
100471,NBA,spread,-110,0.5238,0,0,62.4,-0.42,3.6,4.5,143.01,0,0,0,0,Lost
100472,NFL,spread,-105,0.5122,1,1,62.1,0.08,-2.8,11.5,16.15,2,0,1,0,Lost
100473,NFL,spread,-105,0.5122,1,1,51.4,1.87,-1.5,3.9,145.1,1,0,0,0,Lost
100474,NFL,moneyline,130,0.4348,0,0,79.3,-0.48,-15.3,21.9,38.13,2,0,0,0,Lost
100475,NBA,moneyline,-200,0.6667,1,1,61.9,3.89,3.9,5.5,33.7,3,0,0,0,Lost
100476,NBA,moneyline,-130,0.5652,0,1,72.3,0.86,10.4,11.2,24.07,2,0,0,0,Lost
100477,MLB,moneyline,-120,0.5455,1,1,49.5,0.48,-24.8,13.1,33.33,2,0,0,0,Lost
100478,MLB,total,-105,0.5122,0,1,81.6,0.95,-16.6,4.7,30.24,1,0,1,0,Lost
100479,NBA,moneyline,250,0.2857,0,0,81.4,-1.9,-12.1,15.6,156.93,2,0,0,0,Lost
100480,NBA,total,-110,0.5238,1,1,48.0,1.36,-12.1,5.7,9.45,2,0,0,0,Won
100481,NFL,moneyline,150,0.4,1,0,56.0,-1.41,6.2,57.4,24.91,2,0,0,0,Lost
100482,MLB,spread,-105,0.5122,1,1,78.9,0.95,-12.8,50.1,12.19,1,1,0,1,Lost
100483,NBA,total,-115,0.5349,0,0,52.4,-0.63,-0.5,43.6,17.35,2,0,0,0,Lost
100484,NFL,moneyline,150,0.4,1,0,62.9,-0.88,16.4,17.3,30.46,2,0,0,0,Won
100485,NBA,moneyline,180,0.3571,0,0,37.8,1.9,-17.0,20.6,125.15,3,0,0,0,Lost
100486,NBA,spread,-110,0.5238,0,0,48.5,-0.1,2.3,12.9,47.39,2,0,0,0,Won
100487,NFL,spread,-110,0.5238,0,1,69.7,-1.55,-3.0,24.6,12.08,3,0,0,0,Lost
100488,MLB,total,-110,0.5238,1,1,55.9,1.13,-2.9,66.2,22.67,2,1,1,0,Lost
100489,MLB,spread,-115,0.5349,0,1,58.7,-1.19,-12.4,6.3,89.56,1,0,1,1,Lost
100490,MLB,spread,-110,0.5238,0,1,44.8,1.56,-6.1,22.5,17.2,1,0,0,0,Won
100491,MLB,spread,-115,0.5349,1,0,62.8,-0.06,-1.6,3.2,34.07,2,0,0,0,Won
100492,MLB,moneyline,-250,0.7143,0,1,46.9,-1.21,-3.7,10.5,44.19,1,0,0,0,Won
100493,NBA,total,-120,0.5455,1,0,76.5,0.78,2.9,14.3,24.33,2,0,0,0,Lost
100494,NHL,moneyline,-150,0.6,1,1,57.8,0.64,-14.6,20.2,12.59,2,1,0,0,Lost
100495,MLB,total,-115,0.5349,1,1,72.6,-2.18,-22.3,27.9,38.05,0,0,0,0,Lost
100496,NBA,spread,-105,0.5122,1,1,74.4,-0.02,-29.6,49.3,267.69,1,0,0,0,Lost
100497,MLB,spread,-105,0.5122,1,0,43.2,0.33,0.2,4.3,19.25,1,0,0,0,Won
100498,NBA,spread,-110,0.5238,0,1,59.1,0.35,7.6,33.2,18.02,2,0,0,1,Lost
100499,NBA,spread,-110,0.5238,0,1,60.5,-0.11,-15.6,76.9,60.61,3,0,0,0,Lost
100500,NHL,moneyline,-120,0.5455,1,1,61.3,0.87,-16.7,10.8,288.35,0,0,0,0,Won
100501,Soccer,spread,-110,0.5238,1,1,50.4,0.72,21.2,9.7,13.36,2,0,0,0,Lost
100502,Soccer,spread,-110,0.5238,1,1,72.4,0.09,9.8,18.3,9.75,2,0,0,0,Won
