row_id,loan_id,credit_score,annual_income,employment_years,home_ownership,loan_purpose,loan_amount,term_months,verified_income,delinq_2yr,dti,interest_rate,loan_status
241,LN100819,616,31500.0,6.0,MORTGAGE,medical,15800.0,36,Not Verified,1,22.3,16.22,Charged Off
242,LN103337,722,47400.0,12.8,MORTGAGE,debt_consolidation,6700.0,36,Source Verified,0,6.5,10.2,Fully Paid
243,LN104487,622,48400.0,2.3,MORTGAGE,debt_consolidation,23100.0,36,Source Verified,0,10.6,12.36,Charged Off
244,LN103621,649,113600.0,7.1,RENT,debt_consolidation,4000.0,36,Verified,1,4.5,13.31,Fully Paid
245,LN102144,643,43000.0,2.2,MORTGAGE,debt_consolidation,14000.0,36,Not Verified,2,11.2,16.98,Fully Paid
246,LN101723,815,46600.0,9.8,MORTGAGE,medical,14500.0,36,Source Verified,1,6.2,8.92,Fully Paid
247,LN101614,646,159300.0,0.9,RENT,credit_card,5600.0,60,Source Verified,0,4.9,15.87,Fully Paid
248,LN102707,504,35300.0,0.7,RENT,debt_consolidation,10000.0,36,Source Verified,1,15.5,16.07,Charged Off
249,LN101656,715,28200.0,6.9,MORTGAGE,credit_card,17800.0,36,Verified,1,9.7,13.94,Fully Paid
250,LN104597,711,86600.0,7.6,MORTGAGE,home_improvement,13700.0,36,Verified,0,5.8,8.97,Current
251,LN100465,660,63200.0,6.8,MORTGAGE,other,40000.0,36,Source Verified,0,8.8,12.66,Charged Off
252,LN101243,655,50800.0,1.6,MORTGAGE,home_improvement,14200.0,60,Source Verified,0,1.5,15.95,Charged Off
253,LN101843,593,49800.0,2.4,RENT,credit_card,6900.0,60,Not Verified,0,6.9,15.92,Charged Off
254,LN100590,611,94000.0,12.3,MORTGAGE,debt_consolidation,9200.0,36,Not Verified,1,5.1,13.12,Charged Off
255,LN100792,723,43000.0,7.6,MORTGAGE,debt_consolidation,7400.0,36,Not Verified,1,24.3,11.91,Charged Off
256,LN103573,685,-1.0,4.9,RENT,credit_card,15600.0,36,Verified,0,0.0,14.54,Fully Paid
257,LN102476,558,137500.0,8.8,MORTGAGE,other,21000.0,36,Source Verified,1,2.7,14.95,Fully Paid
258,LN102749,739,98900.0,8.5,OWN,other,16700.0,60,Not Verified,1,9.9,15.82,Charged Off
259,LN101364,665,22900.0,2.7,OWN,small_business,6100.0,36,Verified,1,9.6,13.3,Charged Off
260,LN101764,622,46100.0,12.0,OWN,credit_card,4800.0,36,Not Verified,0,1.8,13.37,Current
261,LN103395,729,20200.0,4.9,MORTGAGE,other,4800.0,36,Source Verified,0,24.6,13.15,Current
262,LN102063,715,38600.0,17.2,RENT,credit_card,10800.0,36,Source Verified,0,20.3,14.87,Current
263,LN105072,814,38400.0,5.5,RENT,debt_consolidation,10100.0,36,Not Verified,2,9.0,12.84,Current
264,LN102113,703,79100.0,9.1,RENT,major_purchase,22500.0,60,Source Verified,0,9.8,16.67,Current
265,LN103192,696,43600.0,4.7,MORTGAGE,debt_consolidation,7300.0,60,Source Verified,1,3.3,12.58,Current
266,LN100024,662,48400.0,4.7,MORTGAGE,debt_consolidation,7200.0,60,Source Verified,0,12.3,14.06,Fully Paid
267,LN104541,708,131000.0,9.1,RENT,home_improvement,19900.0,36,Not Verified,0,1.7,9.85,Fully Paid
268,LN100061,668,25900.0,4.8,RENT,credit_card,5700.0,36,Verified,1,24.1,13.52,Fully Paid
269,LN104331,613,25100.0,5.0,MORTGAGE,home_improvement,9700.0,36,Verified,1,15.5,13.01,Current
270,LN101936,688,120500.0,3.1,RENT,major_purchase,24700.0,60,Not Verified,0,9.5,15.24,Fully Paid
271,LN103444,762,66500.0,0.5,RENT,other,11700.0,60,Not Verified,0,12.5,15.98,Fully Paid
272,LN100401,703,60300.0,6.5,MORTGAGE,home_improvement,5300.0,36,Not Verified,2,15.2,8.86,Current
273,LN101080,706,63200.0,99.0,MORTGAGE,debt_consolidation,26300.0,36,Source Verified,0,4.7,11.16,Current
274,LN100378,794,100400.0,8.6,RENT,debt_consolidation,7400.0,36,Source Verified,0,1.1,9.25,Fully Paid
275,LN104744,678,213300.0,2.0,RENT,debt_consolidation,7700.0,36,Verified,0,0.9,10.98,Fully Paid
276,LN102356,0,42000.0,11.0,MORTGAGE,debt_consolidation,20100.0,60,Source Verified,0,14.6,17.67,Fully Paid
277,LN101992,705,96700.0,4.6,RENT,small_business,10100.0,36,Verified,0,3.0,14.58,Fully Paid
278,LN101181,746,102200.0,9.0,MORTGAGE,home_improvement,4300.0,60,Verified,0,1.5,12.48,Fully Paid
279,LN102228,832,73100.0,0.6,MORTGAGE,small_business,7100.0,60,Source Verified,1,10.7,13.5,Charged Off
280,LN103109,637,48400.0,4.1,RENT,credit_card,4700.0,60,Not Verified,1,9.2,16.42,Charged Off
281,LN101949,820,51400.0,11.3,OWN,small_business,8900.0,36,Not Verified,0,9.0,11.01,Fully Paid
282,LN101047,725,35200.0,2.7,MORTGAGE,home_improvement,6000.0,36,Source Verified,0,20.5,10.98,Current
283,LN100141,626,63500.0,99.0,MORTGAGE,other,23200.0,36,Source Verified,1,3.2,15.22,Current
284,LN104432,724,60200.0,6.4,RENT,major_purchase,12200.0,36,Verified,0,5.3,11.07,Fully Paid
285,LN100736,741,59800.0,6.7,MORTGAGE,credit_card,25200.0,60,Source Verified,1,6.8,15.13,Fully Paid
286,LN105089,822,30300.0,99.0,RENT,major_purchase,5900.0,60,Verified,2,45.5,12.57,Fully Paid
287,LN100575,595,58500.0,3.1,RENT,home_improvement,21600.0,36,Verified,0,8.5,15.3,Charged Off
288,LN102913,545,31900.0,8.6,RENT,credit_card,17900.0,36,Source Verified,0,13.3,16.43,Current
289,LN101102,729,57400.0,99.0,RENT,debt_consolidation,15700.0,60,Source Verified,0,6.7,14.71,Current
290,LN100272,684,-1.0,11.1,RENT,credit_card,5100.0,60,Source Verified,1,0.0,12.21,Fully Paid
291,LN103695,639,38900.0,99.0,MORTGAGE,credit_card,1900.0,36,Source Verified,0,10.2,9.64,Current
292,LN102137,745,49400.0,8.3,MORTGAGE,major_purchase,16700.0,36,Source Verified,0,3.3,12.24,Charged Off
293,LN101220,687,44100.0,99.0,MORTGAGE,debt_consolidation,4200.0,36,Source Verified,1,6.0,10.27,Fully Paid
294,LN105114,797,51800.0,0.7,MORTGAGE,credit_card,21800.0,36,Verified,0,2.0,9.76,Fully Paid
295,LN103306,722,45900.0,7.7,MORTGAGE,credit_card,6100.0,36,Source Verified,0,7.1,9.5,Fully Paid
296,LN103946,775,51500.0,0.7,RENT,credit_card,17700.0,36,Source Verified,1,6.0,12.94,Fully Paid
297,LN103789,0,64000.0,0.9,RENT,major_purchase,10600.0,36,Source Verified,0,3.6,15.79,Charged Off
298,LN100794,574,21400.0,99.0,RENT,major_purchase,8700.0,60,Source Verified,0,60.0,17.63,Charged Off
299,LN102821,709,31000.0,8.2,MORTGAGE,debt_consolidation,3100.0,36,Verified,0,14.9,10.87,Fully Paid
300,LN100690,710,76800.0,7.9,RENT,debt_consolidation,14900.0,36,Verified,0,4.4,12.29,Fully Paid
301,LN102162,775,77300.0,0.7,RENT,credit_card,36000.0,36,Verified,0,5.1,10.85,Current
302,LN101309,667,51900.0,99.0,RENT,debt_consolidation,17400.0,36,Verified,1,14.6,13.58,Current
303,LN101605,778,49700.0,1.1,MORTGAGE,debt_consolidation,4900.0,60,Source Verified,2,15.4,10.83,Current
304,LN103875,716,44800.0,6.8,RENT,debt_consolidation,5700.0,36,Source Verified,0,5.7,11.14,Fully Paid
305,LN100033,637,48100.0,6.9,OTHER,debt_consolidation,24900.0,36,Verified,1,3.1,16.76,Current
306,LN101952,575,62700.0,2.3,RENT,credit_card,5100.0,36,Not Verified,0,4.5,13.45,Charged Off
307,LN101211,658,70700.0,3.4,MORTGAGE,small_business,7100.0,36,Not Verified,0,6.5,13.66,Fully Paid
308,LN101884,559,-1.0,3.7,MORTGAGE,debt_consolidation,9800.0,36,Source Verified,0,0.0,12.54,Charged Off
309,LN101141,539,22300.0,8.8,MORTGAGE,debt_consolidation,12400.0,60,Verified,0,20.5,17.06,Charged Off
310,LN104136,780,75200.0,6.4,MORTGAGE,medical,6700.0,60,Not Verified,0,3.3,10.45,Charged Off
311,LN103276,752,58800.0,5.5,OWN,small_business,7000.0,36,Verified,0,8.6,11.14,Current
312,LN100552,709,55500.0,12.7,OWN,debt_consolidation,13100.0,60,Verified,1,35.6,15.44,Fully Paid
313,LN102350,732,56400.0,2.9,RENT,home_improvement,7400.0,36,Verified,0,6.1,8.44,Charged Off
314,LN100562,693,55600.0,1.6,OWN,credit_card,11900.0,36,Not Verified,0,6.9,11.75,Current
315,LN102192,625,62000.0,1.1,OWN,home_improvement,11400.0,36,Verified,1,18.9,15.39,Current
316,LN102813,655,32500.0,1.8,RENT,debt_consolidation,12400.0,36,Not Verified,1,34.3,14.65,Current
317,LN102516,691,87400.0,6.4,MORTGAGE,debt_consolidation,10400.0,36,Source Verified,1,0.7,11.26,Charged Off
318,LN104366,719,99200.0,1.7,MORTGAGE,major_purchase,8700.0,36,Not Verified,1,16.0,11.65,Fully Paid
319,LN100411,538,-1.0,4.3,MORTGAGE,credit_card,7700.0,60,Verified,0,0.0,17.07,Current
320,LN104509,729,68300.0,2.9,MORTGAGE,debt_consolidation,8600.0,60,Source Verified,1,22.1,14.04,Charged Off
321,LN102076,688,39200.0,99.0,MORTGAGE,other,10800.0,36,Verified,0,5.6,11.49,Fully Paid
322,LN100488,635,53900.0,0.4,MORTGAGE,debt_consolidation,7700.0,36,Verified,1,2.0,12.81,Current
323,LN104291,588,32600.0,2.5,RENT,other,3900.0,36,Verified,0,11.1,13.54,Charged Off
324,LN102933,759,76300.0,3.7,RENT,debt_consolidation,8800.0,36,Source Verified,0,15.8,13.75,Charged Off
325,LN102420,569,52000.0,2.4,RENT,major_purchase,8400.0,36,Not Verified,1,14.5,16.79,Current
326,LN104531,709,26800.0,7.0,MORTGAGE,debt_consolidation,5900.0,36,Verified,0,18.2,13.42,Fully Paid
327,LN102604,767,73400.0,8.9,OTHER,debt_consolidation,9300.0,36,Not Verified,2,9.2,15.07,Fully Paid
328,LN103301,824,57700.0,4.0,MORTGAGE,credit_card,11300.0,36,Not Verified,0,7.0,11.19,Fully Paid
329,LN100369,745,226600.0,10.9,MORTGAGE,small_business,18600.0,36,Not Verified,0,0.4,12.76,Current
330,LN103667,618,58900.0,6.4,MORTGAGE,major_purchase,25500.0,36,Source Verified,0,8.2,14.5,Fully Paid
331,LN103450,587,90200.0,6.9,MORTGAGE,debt_consolidation,9300.0,36,Verified,1,5.4,16.24,Fully Paid
332,LN103823,0,92600.0,4.9,MORTGAGE,debt_consolidation,24700.0,36,Source Verified,0,11.1,14.1,Fully Paid
333,LN100245,606,46600.0,4.0,MORTGAGE,small_business,8500.0,60,Source Verified,1,9.7,17.19,Current
334,LN101311,742,48100.0,2.4,RENT,home_improvement,10500.0,60,Source Verified,0,15.5,11.99,Charged Off
335,LN100732,726,76900.0,8.5,RENT,home_improvement,40000.0,36,Verified,1,12.1,14.28,Fully Paid
336,LN104691,709,26000.0,4.3,RENT,home_improvement,8500.0,36,Not Verified,1,27.5,13.29,Current
337,LN101604,670,39200.0,1.4,MORTGAGE,credit_card,5500.0,36,Source Verified,0,12.3,13.08,Current
338,LN104088,661,32400.0,3.7,RENT,credit_card,20800.0,36,Verified,0,23.0,17.0,Current
339,LN102786,691,70000.0,1.1,MORTGAGE,major_purchase,6200.0,36,Source Verified,0,4.9,12.01,Fully Paid
340,LN102852,779,32700.0,5.2,OWN,credit_card,7900.0,36,Verified,0,14.3,9.53,Current
341,LN100131,601,77500.0,7.1,RENT,credit_card,11900.0,60,Verified,1,10.2,17.64,Charged Off
342,LN101043,697,30600.0,11.7,RENT,home_improvement,24600.0,36,Not Verified,0,14.3,14.93,Fully Paid
343,LN103598,575,29500.0,14.4,RENT,debt_consolidation,8000.0,36,Source Verified,1,17.6,14.17,Current
344,LN101639,677,55000.0,4.0,RENT,debt_consolidation,8700.0,36,Not Verified,1,11.6,13.09,Charged Off
345,LN103970,588,143900.0,6.0,RENT,medical,8200.0,36,Verified,0,3.7,13.18,Fully Paid
346,LN100321,678,43100.0,5.1,MORTGAGE,home_improvement,4800.0,36,Source Verified,1,8.2,9.13,Fully Paid
347,LN103975,709,58100.0,99.0,RENT,credit_card,4300.0,36,Not Verified,0,22.3,12.58,Fully Paid
348,LN103746,582,104300.0,4.4,RENT,debt_consolidation,8900.0,60,Source Verified,0,7.0,15.58,Fully Paid
349,LN104502,605,25700.0,6.1,RENT,home_improvement,3700.0,60,Verified,0,34.5,15.75,Current
350,LN100027,714,40100.0,11.5,RENT,credit_card,3400.0,60,Verified,0,8.4,13.44,Charged Off
351,LN101472,689,22200.0,3.6,MORTGAGE,home_improvement,11500.0,36,Source Verified,0,28.3,11.92,Charged Off
352,LN104683,650,-1.0,2.0,OWN,debt_consolidation,14700.0,36,Verified,2,0.0,13.1,Charged Off
353,LN103139,818,73800.0,3.2,OWN,other,4300.0,36,Source Verified,0,6.4,7.11,Current
354,LN101628,714,44300.0,4.5,OTHER,credit_card,7500.0,36,Source Verified,0,7.2,12.55,Fully Paid
355,LN103969,623,43000.0,4.3,RENT,home_improvement,26300.0,60,Verified,0,7.4,13.68,Fully Paid
356,LN104852,822,48500.0,3.8,MORTGAGE,debt_consolidation,8900.0,36,Not Verified,0,4.3,11.44,Fully Paid
357,LN103957,754,37800.0,12.4,MORTGAGE,medical,10000.0,36,Source Verified,0,9.6,999.0,Current
358,LN101486,747,120400.0,14.5,OWN,credit_card,6000.0,36,Verified,0,9.8,10.99,Charged Off
359,LN104930,734,97100.0,3.6,RENT,major_purchase,5800.0,36,Not Verified,1,5.9,14.59,Charged Off
360,LN102512,704,50300.0,4.8,MORTGAGE,debt_consolidation,24500.0,60,Verified,0,10.7,14.39,Current
361,LN100937,684,105700.0,4.2,RENT,debt_consolidation,7300.0,36,Verified,0,4.7,12.01,Fully Paid
362,LN100363,621,44000.0,5.3,MORTGAGE,debt_consolidation,9700.0,36,Verified,0,2.6,14.82,Fully Paid
363,LN104526,675,136800.0,13.4,MORTGAGE,debt_consolidation,7400.0,36,Not Verified,0,7.6,12.25,Charged Off
364,LN102768,744,42600.0,2.6,MORTGAGE,debt_consolidation,9800.0,36,Not Verified,0,6.8,8.56,Fully Paid
365,LN102342,556,41200.0,2.0,RENT,debt_consolidation,28700.0,36,Verified,0,2.2,16.39,Charged Off
366,LN103247,602,78600.0,7.0,MORTGAGE,medical,6500.0,60,Source Verified,0,2.6,16.78,Fully Paid
367,LN104540,759,71200.0,9.9,RENT,credit_card,19700.0,60,Verified,0,9.4,15.1,Current
368,LN103305,724,73700.0,15.4,MORTGAGE,credit_card,6200.0,36,Not Verified,0,9.1,9.58,Fully Paid
369,LN104962,707,95200.0,21.2,RENT,debt_consolidation,6200.0,36,Source Verified,0,2.8,11.58,Fully Paid
370,LN103327,694,74100.0,22.1,MORTGAGE,debt_consolidation,8300.0,36,Not Verified,2,8.0,12.27,Fully Paid
371,LN100151,623,35400.0,1.2,RENT,small_business,6400.0,60,Source Verified,0,6.0,17.06,Charged Off
372,LN100940,704,32400.0,16.2,OWN,debt_consolidation,21000.0,36,Source Verified,1,18.8,12.84,Charged Off
373,LN102230,722,89500.0,1.3,RENT,credit_card,6300.0,36,Verified,3,7.4,13.01,Fully Paid
374,LN100489,733,-1.0,4.9,RENT,medical,30800.0,60,Verified,0,0.0,14.6,Charged Off
375,LN103028,635,104400.0,4.3,RENT,credit_card,12400.0,36,Not Verified,0,9.8,13.62,Fully Paid
376,LN100311,719,51900.0,7.2,RENT,debt_consolidation,13900.0,60,Source Verified,0,6.3,14.35,Current
377,LN104240,692,45100.0,4.8,MORTGAGE,major_purchase,3400.0,36,Not Verified,3,20.8,13.27,Charged Off
378,LN103651,0,184900.0,4.0,OWN,debt_consolidation,4000.0,36,Not Verified,0,6.7,13.61,Fully Paid
379,LN101196,610,54300.0,3.0,MORTGAGE,credit_card,11400.0,60,Verified,0,11.4,16.01,Current
380,LN101850,648,42800.0,6.6,RENT,debt_consolidation,3000.0,60,Verified,0,14.1,15.23,Charged Off
381,LN104488,718,25000.0,13.0,MORTGAGE,home_improvement,8600.0,60,Verified,0,48.9,15.84,Charged Off
382,LN104427,600,49300.0,20.9,MORTGAGE,debt_consolidation,10100.0,60,Source Verified,0,7.2,13.23,Charged Off
383,LN102433,697,70900.0,7.9,RENT,home_improvement,10600.0,60,Not Verified,1,3.3,14.96,Charged Off
384,LN101982,692,116300.0,5.4,RENT,debt_consolidation,7800.0,36,Not Verified,0,0.8,12.94,Current
385,LN101925,612,91000.0,13.4,OWN,credit_card,5800.0,36,Verified,0,4.1,11.96,Current
386,LN104562,711,25800.0,14.0,RENT,small_business,10800.0,36,Source Verified,0,50.9,15.44,Current
387,LN102566,703,53700.0,10.3,RENT,debt_consolidation,16700.0,60,Source Verified,0,12.1,15.37,Fully Paid
388,LN100846,850,105900.0,3.0,MORTGAGE,home_improvement,13900.0,60,Verified,0,2.0,8.17,Charged Off
389,LN101261,696,-1.0,6.2,RENT,debt_consolidation,10200.0,36,Verified,1,0.0,14.4,Current
390,LN102742,636,49200.0,10.5,MORTGAGE,debt_consolidation,9100.0,36,Source Verified,0,13.8,14.81,Fully Paid
391,LN103845,538,-1.0,6.3,OWN,credit_card,14700.0,36,Source Verified,1,0.0,17.26,Current
392,LN104204,780,44900.0,1.9,MORTGAGE,home_improvement,18500.0,36,Verified,0,10.9,10.9,Fully Paid
393,LN105137,720,-1.0,2.3,RENT,credit_card,14000.0,36,Source Verified,0,0.0,11.78,Current
394,LN105032,771,25900.0,13.3,RENT,major_purchase,16600.0,36,Source Verified,1,27.8,15.18,Fully Paid
395,LN103309,661,71000.0,9.1,RENT,small_business,14800.0,60,Source Verified,0,8.1,19.01,Current
396,LN104767,759,45900.0,99.0,MORTGAGE,debt_consolidation,10200.0,36,Source Verified,0,21.6,9.72,Charged Off
397,LN102361,625,32200.0,2.9,MORTGAGE,debt_consolidation,3000.0,36,Not Verified,0,10.9,15.09,Fully Paid
398,LN103541,713,95900.0,11.4,MORTGAGE,debt_consolidation,15100.0,60,Verified,1,6.3,13.02,Current
399,LN102729,608,31600.0,6.5,RENT,debt_consolidation,9700.0,36,Verified,0,32.2,15.74,Current
400,LN102680,0,79200.0,99.0,MORTGAGE,credit_card,10200.0,36,Verified,0,4.3,11.14,Current
401,LN100648,0,79900.0,12.5,MORTGAGE,major_purchase,16200.0,36,Not Verified,0,5.1,14.44,Charged Off
402,LN102844,647,34000.0,15.8,MORTGAGE,credit_card,10000.0,36,Verified,0,25.1,12.77,Fully Paid
403,LN103230,661,51500.0,12.4,RENT,credit_card,11700.0,60,Verified,0,7.5,14.93,Current
404,LN101667,690,93600.0,8.6,RENT,debt_consolidation,5300.0,36,Source Verified,0,12.1,13.56,Charged Off
405,LN100050,709,60300.0,5.6,RENT,credit_card,19000.0,36,Not Verified,1,5.1,11.23,Current
406,LN100063,728,83400.0,17.1,RENT,debt_consolidation,21200.0,36,Verified,1,8.3,8.53,Fully Paid
407,LN103556,676,77000.0,8.4,MORTGAGE,major_purchase,25300.0,60,Verified,0,6.9,12.23,Fully Paid
408,LN100330,788,34600.0,4.9,RENT,small_business,8600.0,60,Not Verified,0,12.0,14.34,Charged Off
409,LN103023,640,43800.0,5.5,OWN,major_purchase,8400.0,60,Not Verified,0,10.5,14.87,Current
410,LN104118,644,58400.0,7.8,OWN,home_improvement,16200.0,36,Not Verified,0,23.1,13.77,Current
411,LN102822,734,39900.0,1.6,MORTGAGE,small_business,20500.0,36,Source Verified,0,13.2,10.81,Charged Off
412,LN101738,637,78800.0,3.5,OTHER,credit_card,4500.0,60,Source Verified,0,28.0,16.31,Charged Off
413,LN100051,731,91100.0,4.6,MORTGAGE,home_improvement,10500.0,36,Not Verified,0,1.5,11.94,Current
414,LN100265,756,67000.0,2.7,RENT,medical,19200.0,36,Verified,0,3.9,12.85,Charged Off
415,LN103224,707,113300.0,3.0,RENT,debt_consolidation,14000.0,36,Verified,1,13.9,12.49,Charged Off
416,LN103679,695,92000.0,6.8,RENT,home_improvement,6800.0,60,Source Verified,0,3.6,11.77,Charged Off
417,LN103042,0,40000.0,11.9,OTHER,credit_card,18800.0,36,Source Verified,0,6.9,15.82,Current
418,LN101640,594,74100.0,0.8,MORTGAGE,home_improvement,4200.0,36,Source Verified,0,6.7,12.95,Current
419,LN101065,686,-1.0,6.0,MORTGAGE,debt_consolidation,5200.0,36,Not Verified,0,0.0,9.42,Current
420,LN100402,743,37000.0,6.2,OWN,credit_card,16700.0,60,Source Verified,0,5.7,14.78,Fully Paid
421,LN104876,751,-1.0,2.4,RENT,debt_consolidation,5000.0,36,Source Verified,0,0.0,6.88,Current
422,LN104329,575,90700.0,3.9,RENT,debt_consolidation,10100.0,60,Source Verified,0,9.7,14.53,Charged Off
423,LN100618,650,49500.0,13.4,MORTGAGE,credit_card,8600.0,36,Source Verified,0,10.5,11.99,Charged Off
424,LN104599,813,85800.0,7.6,OWN,debt_consolidation,11600.0,36,Source Verified,0,5.4,7.79,Current
425,LN104508,630,56200.0,2.2,MORTGAGE,home_improvement,26400.0,36,Not Verified,0,14.4,14.17,Charged Off
426,LN100766,695,133200.0,8.9,RENT,home_improvement,17300.0,60,Not Verified,2,2.3,14.24,Fully Paid
427,LN101991,725,23500.0,5.6,MORTGAGE,debt_consolidation,8400.0,36,Not Verified,0,28.0,12.68,Fully Paid
428,LN102826,810,60100.0,5.5,RENT,debt_consolidation,15800.0,36,Source Verified,0,6.0,12.05,Current
429,LN101872,650,30700.0,10.5,MORTGAGE,debt_consolidation,16000.0,36,Not Verified,0,4.5,13.83,Current
430,LN105063,676,46800.0,6.8,OWN,medical,18300.0,36,Verified,0,16.3,12.34,Current
431,LN102675,714,57500.0,6.2,RENT,debt_consolidation,5500.0,60,Source Verified,0,36.3,15.79,Current
432,LN104902,692,50300.0,15.5,RENT,debt_consolidation,4900.0,36,Verified,0,9.2,10.78,Fully Paid
433,LN103574,650,47400.0,4.2,MORTGAGE,small_business,10900.0,36,Not Verified,0,27.4,17.26,Charged Off
434,LN103601,847,25500.0,8.8,RENT,debt_consolidation,11400.0,36,Not Verified,1,41.8,12.82,Charged Off
435,LN100435,651,100600.0,3.8,OWN,debt_consolidation,7800.0,60,Not Verified,0,1.9,13.87,Charged Off
436,LN103004,673,138400.0,19.3,RENT,credit_card,8400.0,36,Source Verified,0,6.1,12.97,Charged Off
437,LN101250,753,74900.0,6.1,RENT,debt_consolidation,9300.0,36,Verified,0,11.7,11.24,Fully Paid
438,LN103456,705,42800.0,9.5,OWN,home_improvement,22000.0,36,Verified,3,30.7,13.82,Current
439,LN100862,686,54000.0,13.3,MORTGAGE,debt_consolidation,32300.0,36,Not Verified,1,4.6,12.5,Charged Off
440,LN102279,561,43600.0,2.1,MORTGAGE,credit_card,1700.0,36,Not Verified,1,5.8,15.42,Fully Paid
441,LN100010,747,-1.0,3.6,MORTGAGE,major_purchase,8100.0,60,Not Verified,1,0.0,12.62,Fully Paid
442,LN105105,637,98800.0,14.3,MORTGAGE,small_business,10400.0,60,Source Verified,1,7.8,16.22,Charged Off
443,LN101193,739,115800.0,6.3,OWN,other,9900.0,36,Source Verified,0,5.9,8.91,Charged Off
444,LN102125,703,41800.0,2.5,MORTGAGE,home_improvement,8900.0,36,Verified,0,11.4,12.24,Charged Off
445,LN105175,678,34500.0,3.5,MORTGAGE,debt_consolidation,12500.0,36,Source Verified,0,9.5,10.28,Fully Paid
446,LN102607,677,27100.0,15.1,MORTGAGE,debt_consolidation,4600.0,60,Source Verified,0,5.6,13.19,Current
447,LN101840,652,39600.0,0.8,RENT,small_business,20900.0,60,Verified,1,5.6,16.95,Current
448,LN100762,738,30000.0,3.4,OWN,credit_card,12500.0,60,Source Verified,1,28.7,12.46,Fully Paid
449,LN103591,778,-1.0,9.3,RENT,credit_card,10200.0,36,Source Verified,0,0.0,10.37,Charged Off
450,LN101710,652,110300.0,1.0,OWN,debt_consolidation,10000.0,36,Source Verified,0,2.4,12.15,Charged Off
451,LN100541,636,49100.0,9.1,RENT,credit_card,3800.0,60,Source Verified,0,13.1,15.39,Fully Paid
452,LN103597,653,83200.0,14.2,MORTGAGE,major_purchase,11300.0,36,Verified,0,2.0,11.06,Fully Paid
453,LN103891,598,43500.0,2.1,MORTGAGE,debt_consolidation,15800.0,36,Not Verified,0,35.0,16.07,Charged Off
454,LN104906,741,28900.0,0.2,MORTGAGE,credit_card,11400.0,36,Source Verified,2,29.5,13.34,Fully Paid
455,LN103894,731,97100.0,11.8,MORTGAGE,credit_card,8000.0,36,Verified,0,8.0,7.6,Current
456,LN103031,727,62900.0,9.0,MORTGAGE,credit_card,4000.0,36,Source Verified,1,3.0,10.74,Charged Off
457,LN100731,694,29200.0,13.7,RENT,credit_card,7300.0,36,Verified,0,51.4,13.57,Fully Paid
458,LN102659,719,31200.0,9.7,OWN,credit_card,5000.0,36,Verified,1,14.8,10.0,Current
459,LN102477,704,140800.0,5.7,OWN,debt_consolidation,4600.0,36,Not Verified,0,2.6,11.3,Fully Paid
460,LN104987,708,43600.0,12.1,RENT,credit_card,6400.0,60,Source Verified,0,12.0,14.37,Charged Off
461,LN103745,666,53000.0,1.2,OWN,credit_card,11300.0,36,Source Verified,0,3.8,12.36,Current
462,LN102376,723,47500.0,17.5,OWN,debt_consolidation,12200.0,36,Source Verified,0,15.8,12.26,Current
463,LN101060,680,26400.0,14.6,RENT,credit_card,11500.0,60,Verified,0,33.9,15.28,Current
464,LN104264,646,29000.0,8.5,RENT,credit_card,13400.0,60,Verified,0,34.8,16.53,Fully Paid
465,LN103275,616,101700.0,4.2,RENT,debt_consolidation,3900.0,36,Not Verified,0,2.8,11.12,Fully Paid
